"count","curr","lineColor"
"6400","15","#076969"
"6450","15.1","#076969"
"6500","15.1","#076969"
"6550","15.1","#076969"
"6600","15","#076969"
"6650","15","#076969"
"6700","15.1","#076969"
"6750","15","#076969"
"6800","15","#076969"
"6850","15","#076969"
"6900","15.1","#076969"
"6950","15.1","#076969"
"7000","15.1","#076969"
"7050","15.1","#076969"
"7100","15.1","#076969"
"7150","15","#076969"
"7200","15","#076969"
"7250","15","#076969"
"7300","15","#076969"
"7350","15","#076969"
"7400","15.1","#076969"
"7450","15","#076969"
"7500","15.1","#076969"
"7550","15","#076969"
"7600","15.5","#076969"
"7650","15","#076969"
"7700","15","#076969"
"7750","15.1","#076969"
"7800","15.1","#076969"
"7850","15","#076969"
"7900","15","#076969"
"7950","15","#076969"
"8000","15.1","#076969"
"8050","15","#076969"
"8100","15","#076969"
"8150","16","#076969"
"8200","15.1","#076969"
"8250","15.1","#076969"
"8300","15","#076969"
"8350","15","#076969"
"8400","15","#076969"
"8450","15.1","#076969"
"8500","15.1","#076969"
"8550","15","#076969"
"8600","15.1","#076969"
"8650","15.1","#076969"
"8700","15.1","#076969"
"8750","15","#076969"
"8800","15","#076969"
"8850","15.1","#076969"
"8900","15","#076969"
"8950","15.1","#076969"
"9000","15","#076969"
"9050","15.7","#076969"
"9100","15.1","#076969"
"9150","15","#076969"
"9200","15.1","#076969"
"9250","15","#076969"
"9300","15","#076969"
"9350","15.1","#076969"
"9400","15.2","#076969"
"9450","15.1","#076969"
"9500","15.1","#076969"
"9550","15.7","#076969"
"9600","15.1","#076969"
"9650","15.1","#076969"
"9700","15","#076969"
"9750","15","#076969"
"9800","15.1","#076969"
"9850","15.1","#076969"
"9900","15","#076969"
"9950","15","#076969"
"10000","15","#076969"
"10050","15","#076969"
"10100","15.1","#076969"
"10150","15","#076969"
"10200","15.1","#076969"
"10250","15","#076969"
"10300","15.1","#076969"
"10350","15","#076969"
"10400","15.1","#076969"
"10450","15.1","#076969"
"10500","15.1","#076969"
"10550","15","#076969"
"10600","15","#076969"
"10650","15.1","#076969"
"10700","15.1","#076969"
"10750","15.1","#076969"
"10800","15.1","#076969"
"10850","15","#076969"
"10900","15.1","#076969"
"10950","15","#076969"
"11000","15","#076969"
"11050","15.1","#076969"
"11100","15","#076969"
"11150","15.1","#076969"
"11200","15.1","#076969"
"11250","15.1","#076969"
"11300","44.6","#AF550B"
"11350","76.8","#AF550B"
"11400","76.1","#AF550B"
"11450","76.4","#AF550B"
"11500","76.7","#AF550B"
"11550","76.5","#AF550B"
"11600","76.4","#AF550B"
"11650","75.6","#AF550B"
"11700","76.9","#AF550B"
"11750","76.8","#AF550B"
"11800","76.4","#AF550B"
"11850","76.6","#AF550B"
"11900","76.4","#AF550B"
"11950","72.1","#AF550B"
"12000","69.1","#AF550B"
"12050","69","#AF550B"
"12100","75.4","#AF550B"
"12150","69.2","#AF550B"
"12200","69.1","#AF550B"
"12250","69.7","#AF550B"
"12300","69.5","#AF550B"
"12350","69.4","#AF550B"
"12400","69.6","#AF550B"
"12450","69.4","#AF550B"
"12500","69.4","#AF550B"
"12550","69.1","#AF550B"
"12600","69","#AF550B"
"12650","69","#AF550B"
"12700","69.2","#AF550B"
"12750","69.5","#AF550B"
"12800","70.1","#AF550B"
"12850","68.9","#AF550B"
"12900","68.7","#AF550B"
"12950","68.8","#AF550B"
"13000","69.8","#AF550B"
"13050","68.9","#AF550B"
"13100","68.8","#AF550B"
"13150","69.6","#AF550B"
"13200","69","#AF550B"
"13250","69","#AF550B"
"13300","71","#AF550B"
"13350","69.4","#AF550B"
"13400","69.6","#AF550B"
"13450","73.7","#AF550B"
"13500","68.7","#AF550B"
"13550","68.9","#AF550B"
"13600","68.4","#AF550B"
"13650","68.7","#AF550B"
"13700","68.6","#AF550B"
"13750","70.2","#AF550B"
"13800","69.6","#AF550B"
"13850","69.6","#AF550B"
"13900","69.3","#AF550B"
"13950","69.3","#AF550B"
"14000","69.2","#AF550B"
"14050","70.8","#AF550B"
"14100","77.3","#AF550B"
"14150","77.3","#AF550B"
"14200","77.3","#AF550B"
"14250","77.5","#AF550B"
"14300","76.4","#AF550B"
"14350","77.2","#AF550B"
"14400","77.2","#AF550B"
"14450","77.1","#AF550B"
"14500","77.5","#AF550B"
"14550","77.2","#AF550B"
"14600","77.1","#AF550B"
"14650","77.2","#AF550B"
"14700","77.1","#AF550B"
"14750","77.2","#AF550B"
"14800","77.5","#AF550B"
"14850","76.5","#AF550B"
"14900","77.3","#AF550B"
"14950","76.3","#AF550B"
"15000","76","#AF550B"
"15050","75.7","#AF550B"
"15100","74.4","#AF550B"
"15150","127.6","#AF550B"
"15200","69.1","#AF550B"
"15250","70.1","#AF550B"
"15300","68.9","#AF550B"
"15350","68.8","#AF550B"
"15400","68.7","#AF550B"
"15450","68.5","#AF550B"
"15500","68.6","#AF550B"
"15550","69","#AF550B"
"15600","68.9","#AF550B"
"15650","69","#AF550B"
"15700","68.8","#AF550B"
"15750","69.2","#AF550B"
"15800","68.7","#AF550B"
"15850","68.9","#AF550B"
"15900","69","#AF550B"
"15950","68.2","#AF550B"
"16000","69","#AF550B"
"16050","69.2","#AF550B"
"16100","69.3","#098C09"
"16150","72.7","#098C09"
"16200","77.3","#098C09"
"16250","75.1","#098C09"
"16300","71.2","#098C09"
"16350","80.2","#098C09"
"16400","74.8","#098C09"
"16450","70.9","#098C09"
"16500","80.1","#098C09"
"16550","74.5","#098C09"
"16600","74.9","#098C09"
"16650","71.5","#098C09"
"16700","69.6","#098C09"
"16750","69.7","#098C09"
"16800","72.1","#098C09"
"16850","69.8","#098C09"
"16900","69.9","#098C09"
"16950","70.6","#098C09"
"17000","71.9","#098C09"
"17050","85.8","#098C09"
"17100","76.4","#098C09"
"17150","73.9","#AF0B0B"
"17200","75.8","#AF0B0B"
"17250","76.1","#AF0B0B"
"17300","75.7","#AF0B0B"
"17350","75.1","#AF0B0B"
"17400","75.7","#AF0B0B"
"17450","74.4","#076969"
"17500","15.2","#076969"
"17550","15.1","#076969"
"17600","15.1","#076969"
"17650","15.1","#076969"
"17700","15.1","#076969"
"17750","15.1","#076969"
"17800","15.1","#076969"
"17850","15.1","#076969"
"17900","15.1","#076969"
"17950","15.1","#076969"
"18000","15.2","#076969"
"18050","15.1","#076969"
"18100","15.1","#076969"
"18150","15.1","#076969"
"18200","15.1","#076969"
"18250","15.1","#076969"
"18300","15.1","#076969"
"18350","15.1","#076969"
"18400","15.1","#076969"
"18450","15.1","#076969"
"18500","15","#076969"
"18550","15.1","#076969"
"18600","15.1","#076969"
"18650","15.1","#076969"
"18700","15.1","#076969"
"18750","15","#076969"
"18800","15.1","#076969"
"18850","15.1","#076969"
"18900","15.3","#076969"
"18950","15.1","#076969"
"19000","15.1","#076969"
"19050","15.1","#076969"
"19100","15","#076969"
"19150","15.1","#076969"
"19200","15.1","#076969"
"19250","15.1","#076969"
"19300","15","#076969"
"19350","15","#076969"
"19400","15","#076969"
"19450","15.1","#076969"
"19500","15.1","#076969"
"19550","15","#076969"
"19600","15.1","#076969"
"19650","14.1","#076969"
"19700","15","#076969"
"19750","15.1","#076969"
"19800","15.2","#076969"
"19850","15.1","#076969"
"19900","15","#076969"
"19950","15","#076969"
"20000","15.1","#076969"
"20050","15.1","#076969"
"20100","15","#076969"
"20150","15","#076969"
"20200","15.1","#076969"
"20250","15.1","#076969"
"20300","15.1","#076969"
"20350","15.1","#076969"
"20400","15.1","#076969"
"20450","15.1","#076969"
"20500","15.1","#076969"
"20550","14.9","#076969"
"20600","15.1","#076969"
"20650","15","#076969"
"20700","15","#076969"
"20750","15.1","#076969"
"20800","15.1","#076969"
"20850","15","#076969"
"20900","15.1","#076969"
"20950","15","#076969"
"21000","15","#076969"
"21050","15.1","#076969"
"21100","15.1","#076969"
"21150","15","#076969"
"21200","15","#076969"
"21250","15.1","#076969"
"21300","15.1","#076969"
"21350","15.1","#076969"
"21400","15.1","#076969"
"21450","15.1","#076969"
"21500","15.1","#076969"
"21550","15.1","#076969"
"21600","15.1","#076969"
"21650","15","#076969"
"21700","15.1","#076969"
"21750","15","#076969"
"21800","15.1","#076969"
"21850","15","#076969"
"21900","15.1","#076969"
"21950","15","#076969"
"22000","15.1","#076969"
"22050","15.1","#076969"
"22100","15.1","#076969"
"22150","15.1","#076969"
"22200","15.1","#076969"
"22250","15","#076969"
"22300","15","#076969"
"22350","15.1","#076969"
"22400","15.2","#076969"
"22450","15.1","#076969"
"22500","15","#076969"
"22550","15.1","#076969"
"22600","15.1","#076969"
"22650","15.1","#076969"
"22700","15.1","#076969"
"22750","15.1","#076969"
"22800","15","#076969"
"22850","15.1","#076969"
"22900","15.1","#076969"
"22950","15.1","#076969"
"23000","15","#076969"
"23050","15.1","#076969"
"23100","15.1","#076969"
"23150","15.1","#076969"
"23200","15","#076969"
"23250","15","#076969"
"23300","15.1","#076969"
"23350","15","#076969"
"23400","15.1","#076969"
"23450","15.1","#076969"
"23500","15","#076969"
"23550","15","#076969"
"23600","15","#076969"
"23650","15","#076969"
"23700","15","#076969"
"23750","15.1","#076969"
"23800","15","#076969"
"23850","15","#076969"
"23900","15","#076969"
"23950","15.1","#076969"
"24000","15.1","#076969"
"24050","15","#076969"
"24100","15.1","#076969"
"24150","15.1","#076969"
"24200","15","#076969"
"24250","15.1","#076969"
"24300","15","#076969"
"24350","14.3","#076969"
"24400","15","#076969"
"24450","15.1","#076969"
"24500","15.1","#076969"
"24550","15.1","#076969"
"24600","15","#076969"
"24650","15.1","#076969"
"24700","15.1","#076969"
"24750","15","#076969"
"24800","15.1","#076969"
"24850","15","#076969"
"24900","15.1","#076969"
"24950","15","#076969"
"25000","15.1","#076969"
"25050","15.2","#076969"
"25100","15","#076969"
"25150","15.1","#076969"
"25200","15","#076969"
"25250","15","#076969"
"25300","15","#076969"
"25350","15.1","#076969"
"25400","15.1","#076969"
"25450","15","#076969"
"25500","15.1","#076969"
"25550","15.1","#076969"
"25600","15.1","#076969"
"25650","15.1","#076969"
"25700","15","#076969"
"25750","15.1","#076969"
"25800","15.1","#076969"
"25850","15.1","#076969"
"25900","15","#076969"
"25950","15","#076969"
"26000","15.1","#076969"
"26050","15","#076969"
"26100","15.1","#076969"
"26150","15","#076969"
"26200","15.1","#076969"
"26250","15.1","#076969"
"26300","15.1","#076969"
"26350","15","#076969"
"26400","15","#076969"
"26450","15.1","#076969"
"26500","15.1","#076969"
"26550","15","#076969"
"26600","15.1","#076969"
"26650","15","#076969"
"26700","15","#076969"
"26750","15.1","#076969"
"26800","15.1","#076969"
"26850","15.1","#076969"
"26900","15.1","#076969"
"26950","15.1","#076969"
"27000","15.1","#076969"
"27050","15","#076969"
"27100","15","#076969"
"27150","14.9","#076969"
"27200","15","#076969"
"27250","15.1","#076969"
"27300","15.1","#076969"
"27350","15","#076969"
"27400","15","#076969"
"27450","46.2","#AF550B"
"27500","76.5","#AF550B"
"27550","76","#AF550B"
"27600","77.6","#AF550B"
"27650","75.8","#AF550B"
"27700","76.6","#AF550B"
"27750","76.6","#AF550B"
"27800","76.9","#AF550B"
"27850","76.5","#AF550B"
"27900","76.5","#AF550B"
"27950","76.7","#AF550B"
"28000","76.5","#AF550B"
"28050","74.6","#AF550B"
"28100","69.4","#AF550B"
"28150","69.5","#AF550B"
"28200","70.8","#AF550B"
"28250","68.8","#AF550B"
"28300","69","#AF550B"
"28350","88.3","#AF550B"
"28400","69.8","#AF550B"
"28450","69.9","#AF550B"
"28500","72","#AF550B"
"28550","69.9","#AF550B"
"28600","69.5","#AF550B"
"28650","69.8","#AF550B"
"28700","69.2","#AF550B"
"28750","69.4","#AF550B"
"28800","69.6","#AF550B"
"28850","69.6","#AF550B"
"28900","70","#AF550B"
"28950","69.4","#AF550B"
"29000","69.1","#AF550B"
"29050","69.7","#AF550B"
"29100","69.8","#AF550B"
"29150","68.9","#AF550B"
"29200","69.4","#AF550B"
"29250","69","#AF550B"
"29300","69.7","#AF550B"
"29350","69.6","#AF550B"
"29400","68.8","#AF550B"
"29450","70.8","#AF550B"
"29500","69.5","#AF550B"
"29550","69.4","#AF550B"
"29600","73.3","#AF550B"
"29650","69.7","#AF550B"
"29700","69.4","#AF550B"
"29750","68.9","#AF550B"
"29800","68.9","#AF550B"
"29850","69.1","#AF550B"
"29900","77.5","#AF550B"
"29950","70.2","#AF550B"
"30000","69.7","#AF550B"
"30050","69.1","#AF550B"
"30100","69","#AF550B"
"30150","69","#AF550B"
"30200","74.9","#AF550B"
"30250","77.6","#AF550B"
"30300","77.1","#AF550B"
"30350","77","#AF550B"
"30400","77.2","#AF550B"
"30450","77.5","#AF550B"
"30500","77.2","#AF550B"
"30550","77.5","#AF550B"
"30600","76.9","#AF550B"
"30650","77.1","#AF550B"
"30700","77.1","#AF550B"
"30750","77.4","#AF550B"
"30800","77","#AF550B"
"30850","77.3","#AF550B"
"30900","76.7","#AF550B"
"30950","77.2","#AF550B"
"31000","77.5","#AF550B"
"31050","76.2","#AF550B"
"31100","75.5","#AF550B"
"31150","75.6","#AF550B"
"31200","93.5","#AF550B"
"31250","95.7","#AF550B"
"31300","68.8","#AF550B"
"31350","68.7","#AF550B"
"31400","68.6","#AF550B"
"31450","70","#AF550B"
"31500","68.9","#AF550B"
"31550","69","#AF550B"
"31600","69.3","#AF550B"
"31650","69","#AF550B"
"31700","73.9","#AF550B"
"31750","68.8","#AF550B"
"31800","69.1","#AF550B"
"31850","69.5","#AF550B"
"31900","68.9","#AF550B"
"31950","68.4","#AF550B"
"32000","68.7","#AF550B"
"32050","69","#AF550B"
"32100","69","#AF550B"
"32150","68.9","#AF550B"
"32200","88.4","#098C09"
"32250","80.7","#098C09"
"32300","73","#098C09"
"32350","77.9","#098C09"
"32400","70.1","#098C09"
"32450","72.2","#098C09"
"32500","81.9","#098C09"
"32550","70.2","#098C09"
"32600","80.2","#098C09"
"32650","70.5","#098C09"
"32700","71.3","#098C09"
"32750","70.1","#098C09"
"32800","70.1","#098C09"
"32850","71.6","#098C09"
"32900","69.7","#098C09"
"32950","69.7","#098C09"
"33000","72.5","#098C09"
"33050","76.8","#098C09"
"33100","71.2","#098C09"
"33150","77.5","#098C09"
"33200","72.1","#098C09"
"33250","75.7","#AF0B0B"
"33300","75.8","#AF0B0B"
"33350","75.5","#AF0B0B"
"33400","75.8","#AF0B0B"
"33450","75.7","#AF0B0B"
"33500","75.5","#AF0B0B"
"33550","81.5","#076969"
"33600","15.2","#076969"
"33650","15.1","#076969"
"33700","15.1","#076969"
"33750","15.1","#076969"
"33800","15.1","#076969"
"33850","15.1","#076969"
"33900","15.1","#076969"
"33950","15.1","#076969"
"34000","15.3","#076969"
"34050","15.1","#076969"
"34100","15","#076969"
"34150","15.1","#076969"
"34200","15.1","#076969"
"34250","15.1","#076969"
"34300","15.1","#076969"
"34350","15","#076969"
"34400","15.1","#076969"
"34450","15.1","#076969"
"34500","15","#076969"
"34550","15","#076969"
"34600","15.1","#076969"
"34650","15.1","#076969"
"34700","15.1","#076969"
"34750","15.1","#076969"
"34800","15.1","#076969"
"34850","15.1","#076969"
"34900","15","#076969"
"34950","15","#076969"
"35000","15.1","#076969"
"35050","15.1","#076969"
"35100","15","#076969"
"35150","15.1","#076969"
"35200","15","#076969"
"35250","15.1","#076969"
"35300","15.1","#076969"
"35350","15.1","#076969"
"35400","15.1","#076969"
"35450","15","#076969"
"35500","15.1","#076969"
"35550","15.1","#076969"
"35600","15","#076969"
"35650","15.1","#076969"
"35700","15.1","#076969"
"35750","15.1","#076969"
"35800","15.1","#076969"
"35850","15.1","#076969"
"35900","15.1","#076969"
"35950","15.1","#076969"
"36000","15","#076969"
"36050","15.1","#076969"
"36100","15.1","#076969"
"36150","15.1","#076969"
"36200","15.1","#076969"
"36250","15.1","#076969"
"36300","15","#076969"
"36350","15.1","#076969"
"36400","15.1","#076969"
"36450","15.1","#076969"
"36500","15.1","#076969"
"36550","15","#076969"
"36600","15.1","#076969"
"36650","15.1","#076969"
"36700","15","#076969"
"36750","15.1","#076969"
"36800","15.1","#076969"
"36850","15.1","#076969"
"36900","15.1","#076969"
"36950","15.1","#076969"
"37000","15.1","#076969"
"37050","15.1","#076969"
"37100","15","#076969"
"37150","15","#076969"
"37200","15","#076969"
"37250","15.1","#076969"
"37300","15.1","#076969"
"37350","15.1","#076969"
"37400","15.1","#076969"
"37450","15","#076969"
"37500","15","#076969"
"37550","15.1","#076969"
"37600","15.1","#076969"
"37650","15.2","#076969"
"37700","15","#076969"
"37750","15","#076969"
"37800","15.1","#076969"
"37850","15.1","#076969"
"37900","15.1","#076969"
"37950","15","#076969"
"38000","15.1","#076969"
"38050","15","#076969"
"38100","15.1","#076969"
"38150","15.1","#076969"
"38200","15.1","#076969"
"38250","15.1","#076969"
"38300","15","#076969"
"38350","15.1","#076969"
"38400","15.1","#076969"
"38450","15","#076969"
"38500","15.1","#076969"
"38550","15.1","#076969"
"38600","15.1","#076969"
"38650","15.1","#076969"
"38700","15","#076969"
"38750","15.1","#076969"
"38800","15","#076969"
"38850","15.1","#076969"
"38900","15.1","#076969"
"38950","15.1","#076969"
"39000","15","#076969"
"39050","15","#076969"
"39100","15.1","#076969"
"39150","15.1","#076969"
"39200","15.1","#076969"
"39250","15","#076969"
"39300","15.2","#076969"
"39350","15.1","#076969"
"39400","15.1","#076969"
"39450","15","#076969"
"39500","15","#076969"
"39550","15","#076969"
"39600","15.1","#076969"
"39650","15.1","#076969"
"39700","15","#076969"
"39750","15.1","#076969"
"39800","15","#076969"
"39850","15","#076969"
"39900","14.9","#076969"
"39950","15.1","#076969"
"40000","15.1","#076969"
"40050","15.1","#076969"
"40100","15.1","#076969"
"40150","15.1","#076969"
"40200","15.2","#076969"
"40250","15","#076969"
"40300","15","#076969"
"40350","15","#076969"
"40400","15.1","#076969"
"40450","15","#076969"
"40500","15","#076969"
"40550","15.1","#076969"
"40600","15","#076969"
"40650","15.1","#076969"
"40700","15.1","#076969"
"40750","15","#076969"
"40800","15.1","#076969"
"40850","15","#076969"
"40900","15.1","#076969"
"40950","15.2","#076969"
"41000","15.1","#076969"
"41050","15.2","#076969"
"41100","15","#076969"
"41150","15.1","#076969"
"41200","15.1","#076969"
"41250","15.1","#076969"
"41300","15","#076969"
"41350","15.1","#076969"
"41400","15.1","#076969"
"41450","15.1","#076969"
"41500","15","#076969"
"41550","15.1","#076969"
"41600","15","#076969"
"41650","15","#076969"
"41700","15.1","#076969"
"41750","15","#076969"
"41800","15","#076969"
"41850","15.2","#076969"
"41900","15","#076969"
"41950","15","#076969"
"42000","15","#076969"
"42050","15","#076969"
"42100","15.1","#076969"
"42150","15","#076969"
"42200","15","#076969"
"42250","15.1","#076969"
"42300","15","#076969"
"42350","15","#076969"
"42400","15","#076969"
"42450","15","#076969"
"42500","15","#076969"
"42550","15.1","#076969"
"42600","15.3","#076969"
"42650","15.1","#076969"
"42700","15.1","#076969"
"42750","15","#076969"
"42800","15","#076969"
"42850","15","#076969"
"42900","15","#076969"
"42950","15","#076969"
"43000","15.1","#076969"
"43050","15.1","#076969"
"43100","15","#076969"
"43150","15.1","#076969"
"43200","15.1","#076969"
"43250","15.1","#076969"
"43300","15.1","#076969"
"43350","15.1","#076969"
"43400","15.1","#076969"
"43450","15.1","#076969"
"43500","14.2","#076969"
"43550","46.4","#AF550B"
"43600","75.8","#AF550B"
"43650","77","#AF550B"
"43700","75.9","#AF550B"
"43750","77","#AF550B"
"43800","76.8","#AF550B"
"43850","78.2","#AF550B"
"43900","76.6","#AF550B"
"43950","76.9","#AF550B"
"44000","76.3","#AF550B"
"44050","76.4","#AF550B"
"44100","76.3","#AF550B"
"44150","76.6","#AF550B"
"44200","70.5","#AF550B"
"44250","69","#AF550B"
"44300","68.9","#AF550B"
"44350","75.5","#AF550B"
"44400","69.1","#AF550B"
"44450","69","#AF550B"
"44500","86.9","#AF550B"
"44550","69.1","#AF550B"
"44600","69.1","#AF550B"
"44650","69.5","#AF550B"
"44700","69","#AF550B"
"44750","68.9","#AF550B"
"44800","69.4","#AF550B"
"44850","69.6","#AF550B"
"44900","69.5","#AF550B"
"44950","69.1","#AF550B"
"45000","69.3","#AF550B"
"45050","69","#AF550B"
"45100","68.9","#AF550B"
"45150","68.9","#AF550B"
"45200","69.6","#AF550B"
"45250","69.5","#AF550B"
"45300","69.5","#AF550B"
"45350","69.9","#AF550B"
"45400","69.4","#AF550B"
"45450","69.1","#AF550B"
"45500","69","#AF550B"
"45550","73.2","#AF550B"
"45600","68.7","#AF550B"
"45650","69","#AF550B"
"45700","70.7","#AF550B"
"45750","68.7","#AF550B"
"45800","69.1","#AF550B"
"45850","73.2","#AF550B"
"45900","68.8","#AF550B"
"45950","68.7","#AF550B"
"46000","83.3","#AF550B"
"46050","70.2","#AF550B"
"46100","69.8","#AF550B"
"46150","69.9","#AF550B"
"46200","69.3","#AF550B"
"46250","69.4","#AF550B"
"46300","73.6","#AF550B"
"46350","77.4","#AF550B"
"46400","78","#AF550B"
"46450","78","#AF550B"
"46500","77.6","#AF550B"
"46550","77.9","#AF550B"
"46600","77.5","#AF550B"
"46650","78","#AF550B"
"46700","77.9","#AF550B"
"46750","77.8","#AF550B"
"46800","77.6","#AF550B"
"46850","77.8","#AF550B"
"46900","77.6","#AF550B"
"46950","78.1","#AF550B"
"47000","78","#AF550B"
"47050","78.2","#AF550B"
"47100","77.8","#AF550B"
"47150","78","#AF550B"
"47200","76.7","#AF550B"
"47250","76.5","#AF550B"
"47300","76.5","#AF550B"
"47350","79.4","#AF550B"
"47400","97.9","#AF550B"
"47450","69.5","#AF550B"
"47500","69.6","#AF550B"
"47550","69.5","#AF550B"
"47600","69.4","#AF550B"
"47650","69.2","#AF550B"
"47700","69.5","#AF550B"
"47750","69.8","#AF550B"
"47800","69.5","#AF550B"
"47850","69.8","#AF550B"
"47900","69.4","#AF550B"
"47950","69.5","#AF550B"
"48000","69.6","#AF550B"
"48050","69.4","#AF550B"
"48100","69.2","#AF550B"
"48150","69.6","#AF550B"
"48200","69.5","#AF550B"
"48250","69.6","#AF550B"
"48300","69.9","#AF550B"
"48350","80.8","#098C09"
"48400","78.2","#098C09"
"48450","74.2","#098C09"
"48500","72.9","#098C09"
"48550","82.2","#098C09"
"48600","78.4","#098C09"
"48650","81","#098C09"
"48700","72.3","#098C09"
"48750","76.6","#098C09"
"48800","74.7","#098C09"
"48850","73.4","#098C09"
"48900","70.2","#098C09"
"48950","73.3","#098C09"
"49000","71.4","#098C09"
"49050","69.9","#098C09"
"49100","78.3","#098C09"
"49150","72.9","#098C09"
"49200","78.2","#098C09"
"49250","73.2","#098C09"
"49300","77.4","#098C09"
"49350","72.1","#AF0B0B"
"49400","76.3","#AF0B0B"
"49450","77.3","#AF0B0B"
"49500","76.6","#AF0B0B"
"49550","75.8","#AF0B0B"
"49600","76.6","#AF0B0B"
"49650","76.8","#AF0B0B"
"49700","31.9","#076969"
"49750","15.1","#076969"
"49800","15.1","#076969"
"49850","15.1","#076969"
"49900","15.2","#076969"
"49950","15.1","#076969"
"50000","15.1","#076969"
"50050","15.1","#076969"
"50100","15.1","#076969"
"50150","15.1","#076969"
"50200","15.1","#076969"
"50250","15.1","#076969"
"50300","15.1","#076969"
"50350","15.1","#076969"
"50400","15.1","#076969"
"50450","15.1","#076969"
"50500","15.1","#076969"
"50550","15.1","#076969"
"50600","15","#076969"
"50650","15.1","#076969"
"50700","15.1","#076969"
"50750","15.1","#076969"
"50800","15","#076969"
"50850","15.1","#076969"
"50900","15.1","#076969"
"50950","15.1","#076969"
"51000","15.2","#076969"
"51050","15","#076969"
"51100","15.1","#076969"
"51150","15.1","#076969"
"51200","15.1","#076969"
"51250","15.1","#076969"
"51300","12.5","#076969"
"51350","15.1","#076969"
"51400","15.1","#076969"
"51450","15","#076969"
"51500","15","#076969"
"51550","15.1","#076969"
"51600","15","#076969"
"51650","15.1","#076969"
"51700","15","#076969"
"51750","15.1","#076969"
"51800","15.1","#076969"
"51850","15.1","#076969"
"51900","15.1","#076969"
"51950","15.1","#076969"
"52000","15.1","#076969"
"52050","15.1","#076969"
"52100","15.1","#076969"
"52150","15","#076969"
"52200","15","#076969"
"52250","15.1","#076969"
"52300","15.1","#076969"
"52350","15.1","#076969"
"52400","15.1","#076969"
"52450","15.1","#076969"
"52500","15","#076969"
"52550","15","#076969"
"52600","15.1","#076969"
