"count","pow","lineColor"
"5300","52.2","#076969"
"5350","51.9","#076969"
"5400","52.2","#076969"
"5450","51.8","#076969"
"5500","51.9","#076969"
"5550","51.9","#076969"
"5600","51.8","#076969"
"5650","52.2","#076969"
"5700","51.5","#076969"
"5750","52.2","#076969"
"5800","51.9","#076969"
"5850","51.9","#076969"
"5900","52.2","#076969"
"5950","51.9","#076969"
"6000","51.9","#076969"
"6050","51.9","#076969"
"6100","51.8","#076969"
"6150","51.8","#076969"
"6200","51.9","#076969"
"6250","51.5","#076969"
"6300","51.9","#076969"
"6350","51.5","#076969"
"6400","51.5","#076969"
"6450","52.2","#076969"
"6500","51.9","#076969"
"6550","51.9","#076969"
"6600","51.9","#076969"
"6650","51.8","#076969"
"6700","51.5","#076969"
"6750","55","#076969"
"6800","51.9","#076969"
"6850","51.5","#076969"
"6900","51.9","#076969"
"6950","51.8","#076969"
"7000","51.9","#076969"
"7050","51.9","#076969"
"7100","52.2","#076969"
"7150","41.5","#076969"
"7200","51.9","#076969"
"7250","51.9","#076969"
"7300","51.9","#076969"
"7350","51.9","#076969"
"7400","51.8","#076969"
"7450","51.8","#076969"
"7500","51.9","#076969"
"7550","51.8","#076969"
"7600","52.2","#076969"
"7650","51.8","#076969"
"7700","51.9","#076969"
"7750","51.8","#076969"
"7800","52.2","#076969"
"7850","51.8","#076969"
"7900","51.9","#076969"
"7950","51.9","#076969"
"8000","51.8","#076969"
"8050","51.5","#076969"
"8100","51.8","#076969"
"8150","51.8","#076969"
"8200","51.9","#076969"
"8250","51.8","#076969"
"8300","51.9","#076969"
"8350","51.9","#076969"
"8400","49.3","#076969"
"8450","51.8","#076969"
"8500","51.5","#076969"
"8550","51.9","#076969"
"8600","51.9","#076969"
"8650","51.9","#076969"
"8700","51.9","#076969"
"8750","51.9","#076969"
"8800","51.5","#076969"
"8850","51.9","#076969"
"8900","51.8","#076969"
"8950","51.9","#076969"
"9000","51.9","#076969"
"9050","51.9","#076969"
"9100","51.9","#076969"
"9150","51.5","#076969"
"9200","51.8","#076969"
"9250","51.9","#076969"
"9300","51.9","#076969"
"9350","51.8","#076969"
"9400","51.5","#076969"
"9450","51.8","#076969"
"9500","51.9","#076969"
"9550","51.5","#076969"
"9600","51.5","#076969"
"9650","51.5","#076969"
"9700","51.9","#076969"
"9750","51.9","#076969"
"9800","51.8","#076969"
"9850","51.5","#076969"
"9900","51.8","#076969"
"9950","51.9","#076969"
"10000","51.9","#076969"
"10050","51.9","#076969"
"10100","51.9","#076969"
"10150","51.6","#076969"
"10200","51.9","#076969"
"10250","51.9","#076969"
"10300","51.5","#076969"
"10350","51.8","#076969"
"10400","51.9","#076969"
"10450","51.6","#076969"
"10500","51.8","#076969"
"10550","51.9","#076969"
"10600","51.8","#076969"
"10650","51.8","#076969"
"10700","51.8","#076969"
"10750","51.9","#076969"
"10800","51.5","#076969"
"10850","51.9","#076969"
"10900","51.8","#076969"
"10950","51.9","#076969"
"11000","51.9","#076969"
"11050","51.8","#076969"
"11100","51.9","#076969"
"11150","51.8","#076969"
"11200","180.8","#AF550B"
"11250","221.6","#AF550B"
"11300","221.5","#AF550B"
"11350","221.6","#AF550B"
"11400","221","#AF550B"
"11450","220.6","#AF550B"
"11500","221.2","#AF550B"
"11550","221.5","#AF550B"
"11600","221.3","#AF550B"
"11650","220.9","#AF550B"
"11700","221.8","#AF550B"
"11750","221.5","#AF550B"
"11800","221.2","#AF550B"
"11850","222.1","#AF550B"
"11900","218.5","#AF550B"
"11950","221.6","#AF550B"
"12000","223.1","#AF550B"
"12050","222.4","#AF550B"
"12100","221.3","#AF550B"
"12150","221.2","#AF550B"
"12200","222.2","#AF550B"
"12250","219.8","#AF550B"
"12300","232.7","#AF550B"
"12350","220.7","#AF550B"
"12400","220.2","#AF550B"
"12450","229.4","#AF550B"
"12500","221.3","#AF550B"
"12550","221.6","#AF550B"
"12600","223.2","#AF550B"
"12650","219.5","#AF550B"
"12700","220.3","#AF550B"
"12750","219.6","#AF550B"
"12800","221.2","#AF550B"
"12850","221.5","#AF550B"
"12900","219.1","#AF550B"
"12950","220.9","#AF550B"
"13000","220.6","#AF550B"
"13050","219.7","#AF550B"
"13100","220.8","#AF550B"
"13150","219.8","#AF550B"
"13200","222.2","#AF550B"
"13250","219.5","#AF550B"
"13300","221.5","#AF550B"
"13350","220.1","#AF550B"
"13400","220.1","#AF550B"
"13450","218.5","#AF550B"
"13500","219.4","#AF550B"
"13550","225.6","#AF550B"
"13600","220.9","#AF550B"
"13650","220.4","#AF550B"
"13700","220.7","#AF550B"
"13750","219.8","#AF550B"
"13800","219.8","#AF550B"
"13850","222.7","#AF550B"
"13900","218.6","#AF550B"
"13950","219.8","#AF550B"
"14000","242.4","#AF550B"
"14050","243.2","#AF550B"
"14100","243.5","#AF550B"
"14150","243.9","#AF550B"
"14200","243","#AF550B"
"14250","243.2","#AF550B"
"14300","243.9","#AF550B"
"14350","242.6","#AF550B"
"14400","243.5","#AF550B"
"14450","243.5","#AF550B"
"14500","242.9","#AF550B"
"14550","243.5","#AF550B"
"14600","242.9","#AF550B"
"14650","243.2","#AF550B"
"14700","243.2","#AF550B"
"14750","246","#AF550B"
"14800","242.9","#AF550B"
"14850","244.6","#AF550B"
"14900","245.4","#AF550B"
"14950","245.6","#AF550B"
"15000","245.7","#AF550B"
"15050","229.8","#AF550B"
"15100","220.9","#AF550B"
"15150","284","#098C09"
"15200","234.9","#098C09"
"15250","224.8","#098C09"
"15300","244.2","#098C09"
"15350","245.9","#098C09"
"15400","240.5","#098C09"
"15450","232.6","#098C09"
"15500","240","#098C09"
"15550","260.7","#098C09"
"15600","234.8","#098C09"
"15650","241.3","#098C09"
"15700","239.8","#098C09"
"15750","227.3","#098C09"
"15800","233","#098C09"
"15850","245.4","#098C09"
"15900","238.7","#098C09"
"15950","235.3","#098C09"
"16000","223.6","#098C09"
"16050","225.1","#098C09"
"16100","241.2","#098C09"
"16150","242.7","#AF0B0B"
"16200","248.9","#AF0B0B"
"16250","245.4","#AF0B0B"
"16300","245.7","#AF0B0B"
"16350","247","#AF0B0B"
"16400","244.6","#AF0B0B"
"16450","110.4","#076969"
"16500","52.2","#076969"
"16550","52.2","#076969"
"16600","52.2","#076969"
"16650","52.2","#076969"
"16700","52.2","#076969"
"16750","52.2","#076969"
"16800","52.2","#076969"
"16850","51.9","#076969"
"16900","52.2","#076969"
"16950","52.2","#076969"
"17000","52.2","#076969"
"17050","51.9","#076969"
"17100","52.2","#076969"
"17150","51.9","#076969"
"17200","51.9","#076969"
"17250","52.2","#076969"
"17300","52.8","#076969"
"17350","51.9","#076969"
"17400","51.9","#076969"
"17450","52.2","#076969"
"17500","51.9","#076969"
"17550","51.9","#076969"
"17600","52.2","#076969"
"17650","52.2","#076969"
"17700","51.9","#076969"
"17750","51.9","#076969"
"17800","51.9","#076969"
"17850","51.9","#076969"
"17900","52.2","#076969"
"17950","51.9","#076969"
"18000","52.2","#076969"
"18050","52.2","#076969"
"18100","51.8","#076969"
"18150","52.5","#076969"
"18200","51.9","#076969"
"18250","52.2","#076969"
"18300","51.5","#076969"
"18350","52.2","#076969"
"18400","51.8","#076969"
"18450","51.9","#076969"
"18500","51.9","#076969"
"18550","51.9","#076969"
"18600","51.8","#076969"
"18650","51.8","#076969"
"18700","51.8","#076969"
"18750","52.2","#076969"
"18800","51.9","#076969"
"18850","51.9","#076969"
"18900","51.9","#076969"
"18950","51.9","#076969"
"19000","51.9","#076969"
"19050","52.8","#076969"
"19100","51.9","#076969"
"19150","51.9","#076969"
"19200","51.8","#076969"
"19250","51.9","#076969"
"19300","52.2","#076969"
"19350","51.9","#076969"
"19400","51.9","#076969"
"19450","51.9","#076969"
"19500","51.9","#076969"
"19550","51.9","#076969"
"19600","51.9","#076969"
"19650","51.9","#076969"
"19700","51.8","#076969"
"19750","51.9","#076969"
"19800","52.5","#076969"
"19850","51.9","#076969"
"19900","52.2","#076969"
"19950","51.8","#076969"
"20000","51.6","#076969"
"20050","51.8","#076969"
"20100","51.9","#076969"
"20150","51.9","#076969"
"20200","52.2","#076969"
"20250","52.2","#076969"
"20300","51.6","#076969"
"20350","51.8","#076969"
"20400","52.2","#076969"
"20450","51.9","#076969"
"20500","51.9","#076969"
"20550","51.9","#076969"
"20600","51.9","#076969"
"20650","51.9","#076969"
"20700","51.9","#076969"
"20750","51.9","#076969"
"20800","51.9","#076969"
"20850","51.9","#076969"
"20900","51.9","#076969"
"20950","51.9","#076969"
"21000","52.2","#076969"
"21050","51.8","#076969"
"21100","51.9","#076969"
"21150","51.9","#076969"
"21200","51.9","#076969"
"21250","51.9","#076969"
"21300","52.2","#076969"
"21350","51.9","#076969"
"21400","51.9","#076969"
"21450","51.8","#076969"
"21500","52.2","#076969"
"21550","51.8","#076969"
"21600","51.9","#076969"
"21650","51.5","#076969"
"21700","51.9","#076969"
"21750","51.9","#076969"
"21800","51.8","#076969"
"21850","51.9","#076969"
"21900","51.9","#076969"
"21950","51.8","#076969"
"22000","51.5","#076969"
"22050","51.8","#076969"
"22100","51.8","#076969"
"22150","51.8","#076969"
"22200","51.9","#076969"
"22250","52.2","#076969"
"22300","51.9","#076969"
"22350","52.2","#076969"
"22400","51.9","#076969"
"22450","52.2","#076969"
"22500","51.9","#076969"
"22550","51.9","#076969"
"22600","51.9","#076969"
"22650","52.2","#076969"
"22700","51.5","#076969"
"22750","51.9","#076969"
"22800","51.9","#076969"
"22850","51.9","#076969"
"22900","51.9","#076969"
"22950","51.8","#076969"
"23000","51.9","#076969"
"23050","52.2","#076969"
"23100","51.9","#076969"
"23150","51.9","#076969"
"23200","51.9","#076969"
"23250","51.9","#076969"
"23300","51.9","#076969"
"23350","52.2","#076969"
"23400","51.9","#076969"
"23450","51.9","#076969"
"23500","51.9","#076969"
"23550","51.9","#076969"
"23600","51.9","#076969"
"23650","51.9","#076969"
"23700","51.9","#076969"
"23750","51.9","#076969"
"23800","51.8","#076969"
"23850","51.9","#076969"
"23900","51.9","#076969"
"23950","51.9","#076969"
"24000","51.8","#076969"
"24050","51.5","#076969"
"24100","51.9","#076969"
"24150","51.9","#076969"
"24200","51.9","#076969"
"24250","51.9","#076969"
"24300","51.9","#076969"
"24350","51.9","#076969"
"24400","51.9","#076969"
"24450","51.5","#076969"
"24500","51.9","#076969"
"24550","51.9","#076969"
"24600","51.9","#076969"
"24650","51.5","#076969"
"24700","51.9","#076969"
"24750","51.9","#076969"
"24800","51.9","#076969"
"24850","51.9","#076969"
"24900","51.9","#076969"
"24950","51.8","#076969"
"25000","51.9","#076969"
"25050","51.9","#076969"
"25100","51.9","#076969"
"25150","51.9","#076969"
"25200","52.2","#076969"
"25250","51.8","#076969"
"25300","51.9","#076969"
"25350","51.9","#076969"
"25400","51.9","#076969"
"25450","51.8","#076969"
"25500","51.9","#076969"
"25550","51.9","#076969"
"25600","51.9","#076969"
"25650","51.9","#076969"
"25700","51.9","#076969"
"25750","51.8","#076969"
"25800","51.9","#076969"
"25850","51.9","#076969"
"25900","51.9","#076969"
"25950","52.2","#076969"
"26000","51.9","#076969"
"26050","51.9","#076969"
"26100","51.9","#076969"
"26150","51.8","#076969"
"26200","51.9","#076969"
"26250","51.9","#076969"
"26300","51.8","#076969"
"26350","51.9","#076969"
"26400","52.2","#076969"
"26450","196.4","#AF550B"
"26500","248","#AF550B"
"26550","244.6","#AF550B"
"26600","243.5","#AF550B"
"26650","245.3","#AF550B"
"26700","244.7","#AF550B"
"26750","245.5","#AF550B"
"26800","248.4","#AF550B"
"26850","245.9","#AF550B"
"26900","243.2","#AF550B"
"26950","243.3","#AF550B"
"27000","258.2","#AF550B"
"27050","218.8","#AF550B"
"27100","219.5","#AF550B"
"27150","220.5","#AF550B"
"27200","220.9","#AF550B"
"27250","221.3","#AF550B"
"27300","219.8","#AF550B"
"27350","221.2","#AF550B"
"27400","221.8","#AF550B"
"27450","221.5","#AF550B"
"27500","221","#AF550B"
"27550","220.6","#AF550B"
"27600","220.3","#AF550B"
"27650","221.6","#AF550B"
"27700","221.2","#AF550B"
"27750","220.5","#AF550B"
"27800","221.2","#AF550B"
"27850","220.9","#AF550B"
"27900","220","#AF550B"
"27950","221.5","#AF550B"
"28000","221.2","#AF550B"
"28050","221.3","#AF550B"
"28100","222.7","#AF550B"
"28150","221.8","#AF550B"
"28200","220.7","#AF550B"
"28250","224.6","#AF550B"
"28300","219.2","#AF550B"
"28350","219.4","#AF550B"
"28400","225","#AF550B"
"28450","219.5","#AF550B"
"28500","220.4","#AF550B"
"28550","231.6","#AF550B"
"28600","220.7","#AF550B"
"28650","221.6","#AF550B"
"28700","243.7","#AF550B"
"28750","219.8","#AF550B"
"28800","220.1","#AF550B"
"28850","221.3","#AF550B"
"28900","220.9","#AF550B"
"28950","221.3","#AF550B"
"29000","220.6","#AF550B"
"29050","220.3","#AF550B"
"29100","220.6","#AF550B"
"29150","237.8","#AF550B"
"29200","242.3","#AF550B"
"29250","241.4","#AF550B"
"29300","241.1","#AF550B"
"29350","242.9","#AF550B"
"29400","242.9","#AF550B"
"29450","243.2","#AF550B"
"29500","243.2","#AF550B"
"29550","243.2","#AF550B"
"29600","242.9","#AF550B"
"29650","243.2","#AF550B"
"29700","243.5","#AF550B"
"29750","243.2","#AF550B"
"29800","242.9","#AF550B"
"29850","242.9","#AF550B"
"29900","241.4","#AF550B"
"29950","242.9","#AF550B"
"30000","245.9","#AF550B"
"30050","245.5","#AF550B"
"30100","245.3","#AF550B"
"30150","283.8","#AF550B"
"30200","221.8","#AF550B"
"30250","232.6","#098C09"
"30300","268.1","#098C09"
"30350","240","#098C09"
"30400","230.9","#098C09"
"30450","248.5","#098C09"
"30500","231.5","#098C09"
"30550","257.2","#098C09"
"30600","258.5","#098C09"
"30650","233.3","#098C09"
"30700","244.6","#098C09"
"30750","239.9","#098C09"
"30800","242.9","#098C09"
"30850","239.6","#098C09"
"30900","225.4","#098C09"
"30950","226.6","#098C09"
"31000","234.4","#098C09"
"31050","239","#098C09"
"31100","228.9","#098C09"
"31150","225.3","#098C09"
"31200","227.4","#098C09"
"31250","240.5","#AF0B0B"
"31300","245.3","#AF0B0B"
"31350","246.5","#AF0B0B"
"31400","248.2","#AF0B0B"
"31450","245.3","#AF0B0B"
"31500","246.1","#AF0B0B"
"31550","172.2","#076969"
"31600","52.2","#076969"
"31650","51.9","#076969"
"31700","52.2","#076969"
"31750","52.2","#076969"
"31800","51.9","#076969"
"31850","51.9","#076969"
"31900","51.9","#076969"
"31950","52.2","#076969"
"32000","52.2","#076969"
"32050","52.2","#076969"
"32100","51.9","#076969"
"32150","51.9","#076969"
"32200","51.9","#076969"
"32250","51.9","#076969"
"32300","52.2","#076969"
"32350","52.5","#076969"
"32400","51.9","#076969"
"32450","52.2","#076969"
"32500","51.9","#076969"
"32550","51.5","#076969"
"32600","52.2","#076969"
"32650","51.9","#076969"
"32700","51.9","#076969"
"32750","51.9","#076969"
"32800","52.2","#076969"
"32850","51.8","#076969"
"32900","51.5","#076969"
"32950","51.9","#076969"
"33000","51.9","#076969"
"33050","51.9","#076969"
"33100","51.9","#076969"
"33150","51.9","#076969"
"33200","52.2","#076969"
"33250","51.9","#076969"
"33300","51.9","#076969"
"33350","51.8","#076969"
"33400","51.9","#076969"
"33450","51.9","#076969"
"33500","51.8","#076969"
"33550","51.9","#076969"
"33600","51.9","#076969"
"33650","52.2","#076969"
"33700","52.2","#076969"
"33750","51.9","#076969"
"33800","51.9","#076969"
"33850","51.9","#076969"
"33900","51.9","#076969"
"33950","51.9","#076969"
"34000","52.5","#076969"
"34050","51.9","#076969"
"34100","51.9","#076969"
"34150","51.9","#076969"
"34200","52.2","#076969"
"34250","52.2","#076969"
"34300","51.8","#076969"
"34350","51.8","#076969"
"34400","51.9","#076969"
"34450","51.9","#076969"
"34500","51.8","#076969"
"34550","51.9","#076969"
"34600","51.9","#076969"
"34650","51.9","#076969"
"34700","51.9","#076969"
"34750","52.2","#076969"
"34800","52.2","#076969"
"34850","51.8","#076969"
"34900","51.8","#076969"
"34950","52.2","#076969"
"35000","51.9","#076969"
"35050","51.9","#076969"
"35100","51.9","#076969"
"35150","51.9","#076969"
"35200","51.9","#076969"
"35250","52.2","#076969"
"35300","51.8","#076969"
"35350","54.4","#076969"
"35400","51.8","#076969"
"35450","51.9","#076969"
"35500","51.8","#076969"
"35550","51.9","#076969"
"35600","51.9","#076969"
"35650","52.2","#076969"
"35700","51.8","#076969"
"35750","51.9","#076969"
"35800","51.8","#076969"
"35850","51.9","#076969"
"35900","52.2","#076969"
"35950","52.8","#076969"
"36000","51.8","#076969"
"36050","52.2","#076969"
"36100","51.9","#076969"
"36150","51.8","#076969"
"36200","51.8","#076969"
"36250","51.5","#076969"
"36300","51.9","#076969"
"36350","52.2","#076969"
"36400","51.9","#076969"
"36450","51.8","#076969"
"36500","52.2","#076969"
"36550","52.2","#076969"
"36600","51.9","#076969"
"36650","51.9","#076969"
"36700","51.9","#076969"
"36750","52.2","#076969"
"36800","51.5","#076969"
"36850","51.8","#076969"
"36900","51.9","#076969"
"36950","51.9","#076969"
"37000","51.9","#076969"
"37050","51.8","#076969"
"37100","52.2","#076969"
"37150","52.2","#076969"
"37200","51.8","#076969"
"37250","51.9","#076969"
"37300","52.1","#076969"
"37350","51.9","#076969"
"37400","51.9","#076969"
"37450","51.8","#076969"
"37500","51.9","#076969"
"37550","51.8","#076969"
"37600","51.9","#076969"
"37650","51.9","#076969"
"37700","51.9","#076969"
"37750","51.9","#076969"
"37800","51.9","#076969"
"37850","51.9","#076969"
"37900","51.6","#076969"
"37950","51.9","#076969"
"38000","51.5","#076969"
"38050","51.8","#076969"
"38100","51.9","#076969"
"38150","51.9","#076969"
"38200","51.9","#076969"
"38250","51.9","#076969"
"38300","51.9","#076969"
"38350","51.8","#076969"
"38400","51.9","#076969"
"38450","51.9","#076969"
"38500","51.9","#076969"
"38550","51.8","#076969"
"38600","51.9","#076969"
"38650","51.9","#076969"
"38700","51.9","#076969"
"38750","51.6","#076969"
"38800","51.9","#076969"
"38850","51.9","#076969"
"38900","51.9","#076969"
"38950","52.2","#076969"
"39000","51.8","#076969"
"39050","51.9","#076969"
"39100","51.9","#076969"
"39150","51.9","#076969"
"39200","51.9","#076969"
"39250","51.9","#076969"
"39300","51.5","#076969"
"39350","51.5","#076969"
"39400","51.9","#076969"
"39450","51.8","#076969"
"39500","51.8","#076969"
"39550","51.9","#076969"
"39600","51.9","#076969"
"39650","51.9","#076969"
"39700","51.8","#076969"
"39750","51.9","#076969"
"39800","51.9","#076969"
"39850","52.2","#076969"
"39900","51.9","#076969"
"39950","51.9","#076969"
"40000","51.5","#076969"
"40050","51.9","#076969"
"40100","51.9","#076969"
"40150","51.9","#076969"
"40200","51.8","#076969"
"40250","51.9","#076969"
"40300","51.9","#076969"
"40350","51.9","#076969"
"40400","51.9","#076969"
"40450","51.9","#076969"
"40500","51.9","#076969"
"40550","52.2","#076969"
"40600","51.9","#076969"
"40650","51.9","#076969"
"40700","51.9","#076969"
"40750","52.2","#076969"
"40800","51.5","#076969"
"40850","51.5","#076969"
"40900","51.9","#076969"
"40950","51.8","#076969"
"41000","51.9","#076969"
"41050","51.9","#076969"
"41100","51.5","#076969"
"41150","51.8","#076969"
"41200","51.5","#076969"
"41250","51.9","#076969"
"41300","51.9","#076969"
"41350","51.9","#076969"
"41400","51.8","#076969"
"41450","52.5","#076969"
"41500","51.9","#076969"
"41550","151.3","#AF550B"
"41600","246.5","#AF550B"
"41650","246.2","#AF550B"
"41700","245.4","#AF550B"
"41750","249.7","#AF550B"
"41800","245.4","#AF550B"
"41850","245.3","#AF550B"
"41900","250.1","#AF550B"
"41950","245.2","#AF550B"
"42000","245.8","#AF550B"
"42050","248","#AF550B"
"42100","247.1","#AF550B"
"42150","218.8","#AF550B"
"42200","220.1","#AF550B"
"42250","219.4","#AF550B"
"42300","219.4","#AF550B"
"42350","219.1","#AF550B"
"42400","220.2","#AF550B"
"42450","221.7","#AF550B"
"42500","222.8","#AF550B"
"42550","222.1","#AF550B"
"42600","222.4","#AF550B"
"42650","222.1","#AF550B"
"42700","221","#AF550B"
"42750","221.7","#AF550B"
"42800","221.5","#AF550B"
"42850","220.6","#AF550B"
"42900","223.4","#AF550B"
"42950","220.4","#AF550B"
"43000","220.3","#AF550B"
"43050","225.4","#AF550B"
"43100","221.5","#AF550B"
"43150","220.1","#AF550B"
"43200","232.4","#AF550B"
"43250","222.5","#AF550B"
"43300","221.5","#AF550B"
"43350","250.5","#AF550B"
"43400","220.7","#AF550B"
"43450","220.9","#AF550B"
"43500","220","#AF550B"
"43550","219.4","#AF550B"
"43600","220.4","#AF550B"
"43650","220.4","#AF550B"
"43700","221.2","#AF550B"
"43750","219.8","#AF550B"
"43800","220.9","#AF550B"
"43850","221.5","#AF550B"
"43900","221.6","#AF550B"
"43950","221.5","#AF550B"
"44000","221.6","#AF550B"
"44050","222.1","#AF550B"
"44100","219.4","#AF550B"
"44150","218.6","#AF550B"
"44200","221.3","#AF550B"
"44250","235.6","#AF550B"
"44300","241","#AF550B"
"44350","240.4","#AF550B"
"44400","241.7","#AF550B"
"44450","241","#AF550B"
"44500","241.3","#AF550B"
"44550","241.7","#AF550B"
"44600","241.7","#AF550B"
"44650","242","#AF550B"
"44700","241.3","#AF550B"
"44750","240.5","#AF550B"
"44800","241.4","#AF550B"
"44850","240.2","#AF550B"
"44900","241.7","#AF550B"
"44950","241.5","#AF550B"
"45000","241.3","#AF550B"
"45050","241.7","#AF550B"
"45100","244.8","#AF550B"
"45150","245","#AF550B"
"45200","244.2","#AF550B"
"45250","247.8","#AF550B"
"45300","226.4","#AF550B"
"45350","262","#098C09"
"45400","252.2","#098C09"
"45450","243.8","#098C09"
"45500","227.4","#098C09"
"45550","238.5","#098C09"
"45600","268.4","#098C09"
"45650","270.5","#098C09"
"45700","232","#098C09"
"45750","233.6","#098C09"
"45800","223.3","#098C09"
"45850","250.4","#098C09"
"45900","223.2","#098C09"
"45950","237.5","#098C09"
"46000","222.4","#098C09"
"46050","222.9","#098C09"
"46100","227.8","#098C09"
"46150","222.4","#098C09"
"46200","223.6","#098C09"
"46250","229.5","#098C09"
"46300","223.8","#098C09"
"46350","226.2","#098C09"
"46400","235.7","#AF0B0B"
"46450","243.9","#AF0B0B"
"46500","246.8","#AF0B0B"
"46550","244.1","#AF0B0B"
"46600","244.7","#AF0B0B"
"46650","281","#076969"
"46700","52.2","#076969"
"46750","51.9","#076969"
"46800","51.9","#076969"
"46850","51.9","#076969"
"46900","52.2","#076969"
"46950","52.2","#076969"
"47000","52.2","#076969"
"47050","52.2","#076969"
"47100","51.9","#076969"
"47150","51.9","#076969"
"47200","51.9","#076969"
"47250","52.2","#076969"
"47300","52.5","#076969"
"47350","51.9","#076969"
"47400","51.9","#076969"
"47450","52.2","#076969"
"47500","51.9","#076969"
"47550","52.2","#076969"
"47600","51.9","#076969"
"47650","52.2","#076969"
"47700","52.2","#076969"
"47750","51.9","#076969"
"47800","51.9","#076969"
"47850","52.2","#076969"
"47900","51.9","#076969"
"47950","52.2","#076969"
"48000","51.9","#076969"
"48050","51.9","#076969"
"48100","51.9","#076969"
"48150","51.9","#076969"
"48200","52.2","#076969"
"48250","51.9","#076969"
"48300","51.8","#076969"
"48350","51.9","#076969"
"48400","51.8","#076969"
"48450","51.9","#076969"
"48500","51.8","#076969"
"48550","51.5","#076969"
"48600","51.9","#076969"
"48650","51.8","#076969"
"48700","51.9","#076969"
"48750","52.5","#076969"
"48800","51.8","#076969"
"48850","51.9","#076969"
"48900","51.9","#076969"
"48950","52.2","#076969"
"49000","51.9","#076969"
"49050","51.9","#076969"
"49100","52.2","#076969"
"49150","52.2","#076969"
"49200","51.9","#076969"
"49250","51.8","#076969"
"49300","51.9","#076969"
"49350","52.2","#076969"
"49400","51.9","#076969"
"49450","51.8","#076969"
"49500","51.8","#076969"
"49550","51.9","#076969"
"49600","51.9","#076969"
"49650","52.2","#076969"
"49700","51.9","#076969"
"49750","51.9","#076969"
"49800","51.9","#076969"
"49850","51.8","#076969"
"49900","51.9","#076969"
"49950","51.9","#076969"
"50000","52.2","#076969"
"50050","51.9","#076969"
"50100","51.9","#076969"
"50150","51.8","#076969"
"50200","51.8","#076969"
"50250","51.8","#076969"
"50300","52.2","#076969"
"50350","51.9","#076969"
"50400","52.2","#076969"
"50450","51.9","#076969"
"50500","51.9","#076969"
"50550","52.2","#076969"
"50600","51.9","#076969"
"50650","51.8","#076969"
"50700","51.8","#076969"
"50750","52.2","#076969"
"50800","51.9","#076969"
"50850","51.9","#076969"
"50900","51.9","#076969"
"50950","51.8","#076969"
"51000","51.9","#076969"
"51050","51.9","#076969"
"51100","51.9","#076969"
"51150","51.9","#076969"
"51200","51.9","#076969"
"51250","51.9","#076969"
"51300","51.9","#076969"
