"count","volt","lineColor"
"55400","3245","#076969"
"55450","3246","#076969"
"55500","3246","#076969"
"55550","3246","#076969"
"55600","3245","#076969"
"55650","3245","#076969"
"55700","3244","#076969"
"55750","3245","#076969"
"55800","3246","#076969"
"55850","3244","#076969"
"55900","3243","#076969"
"55950","3244","#076969"
"56000","3244","#076969"
"56050","3244","#076969"
"56100","3243","#076969"
"56150","3244","#076969"
"56200","3244","#076969"
"56250","3244","#076969"
"56300","3244","#076969"
"56350","3245","#076969"
"56400","3245","#076969"
"56450","3243","#076969"
"56500","3243","#076969"
"56550","3244","#076969"
"56600","3245","#076969"
"56650","3215","#AF550B"
"56700","3132","#AF550B"
"56750","3132","#AF550B"
"56800","3132","#AF550B"
"56850","3132","#AF550B"
"56900","3130","#AF550B"
"56950","3132","#AF550B"
"57000","3132","#AF550B"
"57050","3133","#AF550B"
"57100","3134","#AF550B"
"57150","3130","#AF550B"
"57200","3133","#AF550B"
"57250","3143","#AF550B"
"57300","3151","#AF550B"
"57350","3149","#AF550B"
"57400","3149","#AF550B"
"57450","3149","#AF550B"
"57500","3150","#AF550B"
"57550","3147","#AF550B"
"57600","3148","#AF550B"
"57650","3148","#AF550B"
"57700","3145","#AF550B"
"57750","3149","#AF550B"
"57800","3148","#AF550B"
"57850","3139","#AF550B"
"57900","3149","#AF550B"
"57950","3147","#AF550B"
"58000","3137","#AF550B"
"58050","3149","#AF550B"
"58100","3148","#AF550B"
"58150","3147","#AF550B"
"58200","3150","#AF550B"
"58250","3149","#AF550B"
"58300","3148","#AF550B"
"58350","3148","#AF550B"
"58400","3147","#AF550B"
"58450","3147","#AF550B"
"58500","3148","#AF550B"
"58550","3147","#AF550B"
"58600","3148","#AF550B"
"58650","3147","#AF550B"
"58700","3148","#AF550B"
"58750","3145","#AF550B"
"58800","3149","#AF550B"
"58850","3147","#AF550B"
"58900","3146","#AF550B"
"58950","3147","#AF550B"
"59000","3147","#AF550B"
"59050","3147","#AF550B"
"59100","3149","#AF550B"
"59150","3147","#AF550B"
"59200","3146","#AF550B"
"59250","3147","#AF550B"
"59300","3148","#AF550B"
"59350","3143","#AF550B"
"59400","3135","#AF550B"
"59450","3135","#AF550B"
"59500","3135","#AF550B"
"59550","3136","#AF550B"
"59600","3135","#AF550B"
"59650","3135","#AF550B"
"59700","3135","#AF550B"
"59750","3135","#AF550B"
"59800","3136","#AF550B"
"59850","3135","#AF550B"
"59900","3135","#AF550B"
"59950","3135","#AF550B"
"60000","3135","#AF550B"
"60050","3135","#AF550B"
"60100","3135","#AF550B"
"60150","3135","#AF550B"
"60200","3135","#AF550B"
"60250","3135","#AF550B"
"60300","3134","#AF550B"
"60350","3134","#AF550B"
"60400","3114","#AF550B"
"60450","3143","#098C09"
"60500","3135","#098C09"
"60550","3125","#098C09"
"60600","3143","#098C09"
"60650","3132","#098C09"
"60700","3138","#098C09"
"60750","3142","#098C09"
"60800","3140","#098C09"
"60850","3143","#098C09"
"60900","3142","#098C09"
"60950","3128","#098C09"
"61000","3146","#098C09"
"61050","3144","#098C09"
"61100","3146","#098C09"
"61150","3138","#098C09"
"61200","3146","#098C09"
"61250","3143","#098C09"
"61300","3144","#098C09"
"61350","3148","#098C09"
"61400","3141","#098C09"
"61450","3146","#098C09"
"61500","3139","#AF0B0B"
"61550","3134","#AF0B0B"
"61600","3134","#AF0B0B"
"61650","3135","#AF0B0B"
"61700","3132","#AF0B0B"
"61750","3133","#AF0B0B"
"61800","3193","#076969"
"61850","3246","#076969"
"61900","3244","#076969"
"61950","3244","#076969"
"62000","3244","#076969"
"62050","3244","#076969"
"62100","3246","#076969"
"62150","3244","#076969"
"62200","3244","#076969"
"62250","3246","#076969"
"62300","3244","#076969"
"62350","3245","#076969"
"62400","3243","#076969"
"62450","3245","#076969"
"62500","3244","#076969"
"62550","3244","#076969"
"62600","3243","#076969"
"62650","3245","#076969"
"62700","3244","#076969"
"62750","3245","#076969"
"62800","3243","#076969"
"62850","3243","#076969"
"62900","3244","#076969"
"62950","3244","#076969"
"63000","3244","#076969"
"63050","3244","#076969"
"63100","3244","#076969"
"63150","3243","#076969"
"63200","3243","#076969"
"63250","3245","#076969"
"63300","3243","#076969"
"63350","3245","#076969"
"63400","3244","#076969"
"63450","3245","#076969"
"63500","3246","#076969"
"63550","3244","#076969"
"63600","3246","#076969"
"63650","3244","#076969"
"63700","3243","#076969"
"63750","3245","#076969"
"63800","3243","#076969"
"63850","3244","#076969"
"63900","3244","#076969"
"63950","3245","#076969"
"64000","3245","#076969"
"64050","3244","#076969"
"64100","3245","#076969"
"64150","3245","#076969"
"64200","3243","#076969"
"64250","3244","#076969"
"64300","3244","#076969"
"64350","3246","#076969"
"64400","3243","#076969"
"64450","3244","#076969"
"64500","3245","#076969"
"64550","3247","#076969"
"64600","3244","#076969"
"64650","3243","#076969"
"64700","3244","#076969"
"64750","3243","#076969"
"64800","3244","#076969"
"64850","3243","#076969"
"64900","3247","#076969"
"64950","3244","#076969"
"65000","3243","#076969"
"65050","3244","#076969"
"65100","3244","#076969"
"65150","3245","#076969"
"65200","3245","#076969"
"65250","3245","#076969"
"65300","3243","#076969"
"65350","3245","#076969"
"65400","3244","#076969"
"65450","3243","#076969"
"65500","3245","#076969"
"65550","3245","#076969"
"65600","3244","#076969"
"65650","3246","#076969"
"65700","3244","#076969"
"65750","3243","#076969"
"65800","3243","#076969"
"65850","3244","#076969"
"65900","3244","#076969"
"65950","3246","#076969"
"66000","3243","#076969"
"66050","3245","#076969"
"66100","3244","#076969"
"66150","3245","#076969"
"66200","3244","#076969"
"66250","3244","#076969"
"66300","3244","#076969"
"66350","3245","#076969"
"66400","3243","#076969"
"66450","3245","#076969"
"66500","3244","#076969"
"66550","3244","#076969"
"66600","3243","#076969"
"66650","3244","#076969"
"66700","3245","#076969"
"66750","3244","#076969"
"66800","3244","#076969"
"66850","3244","#076969"
"66900","3244","#076969"
"66950","3245","#076969"
"67000","3245","#076969"
"67050","3244","#076969"
"67100","3243","#076969"
"67150","3243","#076969"
"67200","3245","#076969"
"67250","3244","#076969"
"67300","3244","#076969"
"67350","3243","#076969"
"67400","3245","#076969"
"67450","3244","#076969"
"67500","3244","#076969"
"67550","3245","#076969"
"67600","3244","#076969"
"67650","3245","#076969"
"67700","3243","#076969"
"67750","3244","#076969"
"67800","3245","#076969"
"67850","3245","#076969"
"67900","3245","#076969"
"67950","3243","#076969"
"68000","3244","#076969"
"68050","3244","#076969"
"68100","3244","#076969"
"68150","3244","#076969"
"68200","3243","#076969"
"68250","3246","#076969"
"68300","3244","#076969"
"68350","3245","#076969"
"68400","3245","#076969"
"68450","3244","#076969"
"68500","3245","#076969"
"68550","3241","#076969"
"68600","3244","#076969"
"68650","3244","#076969"
"68700","3243","#076969"
"68750","3245","#076969"
"68800","3246","#076969"
"68850","3244","#076969"
"68900","3244","#076969"
"68950","3243","#076969"
"69000","3244","#076969"
"69050","3246","#076969"
"69100","3243","#076969"
"69150","3244","#076969"
"69200","3245","#076969"
"69250","3247","#076969"
"69300","3243","#076969"
"69350","3243","#076969"
"69400","3244","#076969"
"69450","3244","#076969"
"69500","3244","#076969"
"69550","3245","#076969"
"69600","3243","#076969"
"69650","3244","#076969"
"69700","3246","#076969"
"69750","3245","#076969"
"69800","3244","#076969"
"69850","3244","#076969"
"69900","3246","#076969"
"69950","3244","#076969"
"70000","3243","#076969"
"70050","3245","#076969"
"70100","3246","#076969"
"70150","3243","#076969"
"70200","3245","#076969"
"70250","3245","#076969"
"70300","3244","#076969"
"70350","3245","#076969"
"70400","3243","#076969"
"70450","3243","#076969"
"70500","3243","#076969"
"70550","3245","#076969"
"70600","3244","#076969"
"70650","3244","#076969"
"70700","3245","#076969"
"70750","3245","#076969"
"70800","3244","#076969"
"70850","3243","#076969"
"70900","3244","#076969"
"70950","3245","#076969"
"71000","3244","#076969"
"71050","3245","#076969"
"71100","3244","#076969"
"71150","3239","#076969"
"71200","3245","#076969"
"71250","3244","#076969"
"71300","3243","#076969"
"71350","3245","#076969"
"71400","3245","#076969"
"71450","3244","#076969"
"71500","3245","#076969"
"71550","3244","#076969"
"71600","3245","#076969"
"71650","3244","#076969"
"71700","3245","#076969"
"71750","3243","#076969"
"71800","3131","#AF550B"
"71850","3131","#AF550B"
"71900","3133","#AF550B"
"71950","3132","#AF550B"
"72000","3132","#AF550B"
"72050","3132","#AF550B"
"72100","3134","#AF550B"
"72150","3132","#AF550B"
"72200","3133","#AF550B"
"72250","3132","#AF550B"
"72300","3132","#AF550B"
"72350","3136","#AF550B"
"72400","3148","#AF550B"
"72450","3150","#AF550B"
"72500","3147","#AF550B"
"72550","3147","#AF550B"
"72600","3147","#AF550B"
"72650","3147","#AF550B"
"72700","3147","#AF550B"
"72750","3149","#AF550B"
"72800","3146","#AF550B"
"72850","3148","#AF550B"
"72900","3148","#AF550B"
"72950","3148","#AF550B"
"73000","3147","#AF550B"
"73050","3148","#AF550B"
"73100","3145","#AF550B"
"73150","3147","#AF550B"
"73200","3148","#AF550B"
"73250","3144","#AF550B"
"73300","3149","#AF550B"
"73350","3149","#AF550B"
"73400","3139","#AF550B"
"73450","3149","#AF550B"
"73500","3149","#AF550B"
"73550","3129","#AF550B"
"73600","3149","#AF550B"
"73650","3148","#AF550B"
"73700","3149","#AF550B"
"73750","3147","#AF550B"
"73800","3147","#AF550B"
"73850","3148","#AF550B"
"73900","3147","#AF550B"
"73950","3147","#AF550B"
"74000","3147","#AF550B"
"74050","3150","#AF550B"
"74100","3148","#AF550B"
"74150","3148","#AF550B"
"74200","3149","#AF550B"
"74250","3149","#AF550B"
"74300","3147","#AF550B"
"74350","3147","#AF550B"
"74400","3147","#AF550B"
"74450","3147","#AF550B"
"74500","3134","#AF550B"
"74550","3135","#AF550B"
"74600","3135","#AF550B"
"74650","3136","#AF550B"
"74700","3135","#AF550B"
"74750","3136","#AF550B"
"74800","3135","#AF550B"
"74850","3135","#AF550B"
"74900","3135","#AF550B"
"74950","3135","#AF550B"
"75000","3135","#AF550B"
"75050","3134","#AF550B"
"75100","3135","#AF550B"
"75150","3135","#AF550B"
"75200","3136","#AF550B"
"75250","3135","#AF550B"
"75300","3135","#AF550B"
"75350","3132","#AF550B"
"75400","3133","#AF550B"
"75450","3133","#AF550B"
"75500","3128","#AF550B"
"75550","3146","#AF550B"
"75600","3146","#098C09"
"75650","3143","#098C09"
"75700","3139","#098C09"
"75750","3137","#098C09"
"75800","3141","#098C09"
"75850","3136","#098C09"
"75900","3141","#098C09"
"75950","3141","#098C09"
"76000","3136","#098C09"
"76050","3145","#098C09"
"76100","3146","#098C09"
"76150","3141","#098C09"
"76200","3145","#098C09"
"76250","3145","#098C09"
"76300","3144","#098C09"
"76350","3143","#098C09"
"76400","3145","#098C09"
"76450","3139","#098C09"
"76500","3144","#098C09"
"76550","3143","#098C09"
"76600","3134","#098C09"
"76650","3132","#AF0B0B"
"76700","3131","#AF0B0B"
"76750","3130","#AF0B0B"
"76800","3135","#AF0B0B"
"76850","3133","#AF0B0B"
"76900","3133","#AF0B0B"
"76950","3240","#076969"
"77000","3244","#076969"
"77050","3245","#076969"
"77100","3245","#076969"
"77150","3246","#076969"
"77200","3244","#076969"
"77250","3243","#076969"
"77300","3243","#076969"
"77350","3243","#076969"
"77400","3246","#076969"
"77450","3243","#076969"
"77500","3243","#076969"
"77550","3244","#076969"
"77600","3244","#076969"
"77650","3243","#076969"
"77700","3245","#076969"
"77750","3245","#076969"
"77800","3244","#076969"
"77850","3243","#076969"
"77900","3243","#076969"
"77950","3245","#076969"
"78000","3244","#076969"
"78050","3244","#076969"
"78100","3245","#076969"
"78150","3244","#076969"
"78200","3244","#076969"
"78250","3243","#076969"
"78300","3243","#076969"
"78350","3244","#076969"
"78400","3244","#076969"
"78450","3244","#076969"
"78500","3243","#076969"
"78550","3244","#076969"
"78600","3244","#076969"
"78650","3244","#076969"
"78700","3245","#076969"
"78750","3245","#076969"
"78800","3244","#076969"
"78850","3241","#076969"
"78900","3243","#076969"
"78950","3243","#076969"
"79000","3243","#076969"
"79050","3243","#076969"
"79100","3244","#076969"
"79150","3243","#076969"
"79200","3243","#076969"
"79250","3246","#076969"
"79300","3243","#076969"
"79350","3244","#076969"
"79400","3243","#076969"
"79450","3245","#076969"
"79500","3244","#076969"
"79550","3244","#076969"
"79600","3245","#076969"
"79650","3245","#076969"
"79700","3245","#076969"
"79750","3245","#076969"
"79800","3245","#076969"
"79850","3243","#076969"
"79900","3245","#076969"
"79950","3244","#076969"
"80000","3245","#076969"
"80050","3244","#076969"
"80100","3245","#076969"
"80150","3245","#076969"
"80200","3244","#076969"
"80250","3245","#076969"
"80300","3245","#076969"
"80350","3245","#076969"
"80400","3244","#076969"
"80450","3245","#076969"
"80500","3243","#076969"
"80550","3244","#076969"
"80600","3245","#076969"
"80650","3244","#076969"
"80700","3245","#076969"
"80750","3243","#076969"
"80800","3244","#076969"
"80850","3244","#076969"
"80900","3244","#076969"
"80950","3245","#076969"
"81000","3243","#076969"
"81050","3245","#076969"
"81100","3244","#076969"
"81150","3243","#076969"
"81200","3243","#076969"
"81250","3245","#076969"
"81300","3246","#076969"
"81350","3243","#076969"
"81400","3244","#076969"
"81450","3244","#076969"
"81500","3244","#076969"
"81550","3244","#076969"
"81600","3245","#076969"
"81650","3244","#076969"
"81700","3244","#076969"
"81750","3246","#076969"
"81800","3243","#076969"
"81850","3243","#076969"
"81900","3244","#076969"
"81950","3236","#076969"
"82000","3245","#076969"
"82050","3245","#076969"
"82100","3244","#076969"
"82150","3245","#076969"
"82200","3243","#076969"
"82250","3244","#076969"
"82300","3244","#076969"
"82350","3245","#076969"
"82400","3243","#076969"
"82450","3244","#076969"
"82500","3243","#076969"
"82550","3246","#076969"
"82600","3244","#076969"
"82650","3244","#076969"
"82700","3244","#076969"
"82750","3243","#076969"
"82800","3245","#076969"
"82850","3244","#076969"
"82900","3244","#076969"
"82950","3244","#076969"
"83000","3244","#076969"
"83050","3243","#076969"
"83100","3244","#076969"
"83150","3243","#076969"
"83200","3244","#076969"
"83250","3245","#076969"
"83300","3244","#076969"
"83350","3244","#076969"
"83400","3244","#076969"
"83450","3244","#076969"
"83500","3245","#076969"
"83550","3245","#076969"
"83600","3246","#076969"
"83650","3244","#076969"
"83700","3246","#076969"
"83750","3244","#076969"
"83800","3245","#076969"
"83850","3244","#076969"
"83900","3243","#076969"
"83950","3245","#076969"
"84000","3244","#076969"
"84050","3244","#076969"
"84100","3245","#076969"
"84150","3244","#076969"
"84200","3243","#076969"
"84250","3243","#076969"
"84300","3246","#076969"
"84350","3243","#076969"
"84400","3245","#076969"
"84450","3243","#076969"
"84500","3245","#076969"
"84550","3243","#076969"
"84600","3243","#076969"
"84650","3244","#076969"
"84700","3243","#076969"
"84750","3246","#076969"
"84800","3243","#076969"
"84850","3244","#076969"
"84900","3245","#076969"
"84950","3243","#076969"
"85000","3243","#076969"
"85050","3245","#076969"
"85100","3246","#076969"
"85150","3243","#076969"
"85200","3245","#076969"
"85250","3243","#076969"
"85300","3245","#076969"
"85350","3244","#076969"
"85400","3244","#076969"
"85450","3245","#076969"
"85500","3245","#076969"
"85550","3244","#076969"
"85600","3243","#076969"
"85650","3244","#076969"
"85700","3243","#076969"
"85750","3245","#076969"
"85800","3244","#076969"
"85850","3244","#076969"
"85900","3245","#076969"
"85950","3245","#076969"
"86000","3245","#076969"
"86050","3243","#076969"
"86100","3246","#076969"
"86150","3243","#076969"
"86200","3242","#076969"
"86250","3243","#076969"
"86300","3243","#076969"
"86350","3244","#076969"
"86400","3244","#076969"
"86450","3244","#076969"
"86500","3245","#076969"
"86550","3244","#076969"
"86600","3245","#076969"
"86650","3245","#076969"
"86700","3243","#076969"
"86750","3243","#076969"
"86800","3243","#076969"
"86850","3243","#076969"
"86900","3245","#076969"
"86950","3132","#AF550B"
"87000","3132","#AF550B"
"87050","3131","#AF550B"
"87100","3130","#AF550B"
"87150","3131","#AF550B"
"87200","3131","#AF550B"
"87250","3131","#AF550B"
"87300","3131","#AF550B"
"87350","3132","#AF550B"
"87400","3131","#AF550B"
"87450","3130","#AF550B"
"87500","3138","#AF550B"
"87550","3148","#AF550B"
"87600","3148","#AF550B"
"87650","3144","#AF550B"
"87700","3149","#AF550B"
"87750","3149","#AF550B"
"87800","3143","#AF550B"
"87850","3147","#AF550B"
"87900","3148","#AF550B"
"87950","3131","#AF550B"
"88000","3148","#AF550B"
"88050","3148","#AF550B"
"88100","3148","#AF550B"
"88150","3148","#AF550B"
"88200","3148","#AF550B"
"88250","3147","#AF550B"
"88300","3149","#AF550B"
"88350","3148","#AF550B"
"88400","3148","#AF550B"
"88450","3148","#AF550B"
"88500","3147","#AF550B"
"88550","3147","#AF550B"
"88600","3149","#AF550B"
"88650","3149","#AF550B"
"88700","3146","#AF550B"
"88750","3147","#AF550B"
"88800","3147","#AF550B"
"88850","3145","#AF550B"
"88900","3147","#AF550B"
"88950","3146","#AF550B"
"89000","3143","#AF550B"
"89050","3147","#AF550B"
"89100","3148","#AF550B"
"89150","3144","#AF550B"
"89200","3147","#AF550B"
"89250","3147","#AF550B"
"89300","3144","#AF550B"
"89350","3147","#AF550B"
"89400","3148","#AF550B"
"89450","3139","#AF550B"
"89500","3148","#AF550B"
"89550","3150","#AF550B"
"89600","3145","#AF550B"
"89650","3135","#AF550B"
"89700","3135","#AF550B"
"89750","3135","#AF550B"
"89800","3135","#AF550B"
"89850","3135","#AF550B"
"89900","3135","#AF550B"
"89950","3135","#AF550B"
"90000","3135","#AF550B"
"90050","3135","#AF550B"
"90100","3135","#AF550B"
"90150","3136","#AF550B"
"90200","3135","#AF550B"
"90250","3135","#AF550B"
"90300","3135","#AF550B"
"90350","3135","#AF550B"
"90400","3135","#AF550B"
"90450","3134","#AF550B"
"90500","3135","#AF550B"
"90550","3132","#AF550B"
"90600","3133","#AF550B"
"90650","3127","#AF550B"
"90700","3149","#AF550B"
"90750","3145","#098C09"
"90800","3139","#098C09"
"90850","3141","#098C09"
"90900","3142","#098C09"
"90950","3138","#098C09"
"91000","3144","#098C09"
"91050","3121","#098C09"
"91100","3144","#098C09"
"91150","3142","#098C09"
"91200","3140","#098C09"
"91250","3144","#098C09"
"91300","3146","#098C09"
"91350","3145","#098C09"
"91400","3144","#098C09"
"91450","3147","#098C09"
"91500","3143","#098C09"
"91550","3135","#098C09"
"91600","3144","#098C09"
"91650","3140","#098C09"
"91700","3136","#098C09"
"91750","3145","#AF0B0B"
"91800","3135","#AF0B0B"
"91850","3131","#AF0B0B"
"91900","3134","#AF0B0B"
"91950","3133","#AF0B0B"
"92000","3134","#AF0B0B"
"92050","3143","#076969"
"92100","3243","#076969"
"92150","3246","#076969"
"92200","3245","#076969"
"92250","3246","#076969"
"92300","3245","#076969"
"92350","3244","#076969"
"92400","3245","#076969"
"92450","3243","#076969"
"92500","3244","#076969"
"92550","3245","#076969"
"92600","3245","#076969"
"92650","3245","#076969"
"92700","3244","#076969"
"92750","3243","#076969"
"92800","3244","#076969"
"92850","3245","#076969"
"92900","3246","#076969"
"92950","3245","#076969"
"93000","3244","#076969"
"93050","3243","#076969"
"93100","3245","#076969"
"93150","3244","#076969"
"93200","3244","#076969"
"93250","3244","#076969"
"93300","3245","#076969"
"93350","3244","#076969"
"93400","3245","#076969"
"93450","3244","#076969"
"93500","3244","#076969"
"93550","3245","#076969"
"93600","3244","#076969"
"93650","3245","#076969"
"93700","3246","#076969"
"93750","3245","#076969"
"93800","3243","#076969"
"93850","3244","#076969"
"93900","3245","#076969"
"93950","3244","#076969"
"94000","3243","#076969"
"94050","3244","#076969"
"94100","3244","#076969"
"94150","3244","#076969"
"94200","3243","#076969"
"94250","3245","#076969"
"94300","3244","#076969"
"94350","3245","#076969"
"94400","3244","#076969"
"94450","3243","#076969"
"94500","3244","#076969"
"94550","3245","#076969"
"94600","3244","#076969"
"94650","3243","#076969"
"94700","3243","#076969"
"94750","3243","#076969"
"94800","3244","#076969"
"94850","3243","#076969"
"94900","3244","#076969"
"94950","3245","#076969"
"95000","3243","#076969"
"95050","3243","#076969"
"95100","3244","#076969"
"95150","3244","#076969"
"95200","3243","#076969"
"95250","3243","#076969"
"95300","3244","#076969"
"95350","3246","#076969"
"95400","3244","#076969"
"95450","3244","#076969"
"95500","3244","#076969"
"95550","3243","#076969"
"95600","3245","#076969"
"95650","3245","#076969"
"95700","3243","#076969"
"95750","3243","#076969"
"95800","3244","#076969"
"95850","3243","#076969"
"95900","3243","#076969"
"95950","3241","#076969"
"96000","3245","#076969"
"96050","3245","#076969"
"96100","3244","#076969"
"96150","3244","#076969"
"96200","3244","#076969"
"96250","3244","#076969"
"96300","3244","#076969"
"96350","3245","#076969"
"96400","3245","#076969"
"96450","3243","#076969"
"96500","3244","#076969"
"96550","3246","#076969"
"96600","3244","#076969"
"96650","3244","#076969"
"96700","3244","#076969"
"96750","3244","#076969"
"96800","3244","#076969"
"96850","3244","#076969"
"96900","3244","#076969"
"96950","3243","#076969"
"97000","3245","#076969"
"97050","3244","#076969"
"97100","3245","#076969"
"97150","3243","#076969"
"97200","3247","#076969"
"97250","3243","#076969"
"97300","3245","#076969"
"97350","3243","#076969"
"97400","3244","#076969"
"97450","3243","#076969"
"97500","3244","#076969"
"97550","3245","#076969"
"97600","3244","#076969"
"97650","3243","#076969"
"97700","3245","#076969"
"97750","3244","#076969"
"97800","3243","#076969"
"97850","3243","#076969"
"97900","3244","#076969"
"97950","3243","#076969"
"98000","3244","#076969"
"98050","3244","#076969"
"98100","3243","#076969"
"98150","3245","#076969"
"98200","3243","#076969"
"98250","3243","#076969"
"98300","3244","#076969"
"98350","3243","#076969"
"98400","3244","#076969"
"98450","3244","#076969"
"98500","3242","#076969"
"98550","3245","#076969"
"98600","3243","#076969"
"98650","3243","#076969"
"98700","3246","#076969"
"98750","3245","#076969"
"98800","3244","#076969"
"98850","3244","#076969"
"98900","3244","#076969"
"98950","3244","#076969"
"99000","3246","#076969"
"99050","3243","#076969"
"99100","3243","#076969"
"99150","3244","#076969"
"99200","3244","#076969"
"99250","3244","#076969"
"99300","3243","#076969"
"99350","3245","#076969"
"99400","3243","#076969"
"99450","3244","#076969"
"99500","3243","#076969"
"99550","3246","#076969"
"99600","3243","#076969"
"99650","3243","#076969"
"99700","3244","#076969"
"99750","3243","#076969"
"99800","3243","#076969"
"99850","3243","#076969"
"99900","3243","#076969"
"99950","3244","#076969"
