"count","curr","lineColor"
"47250","76.2","#076969"
"47300","75.5","#076969"
"47350","76","#076969"
"47400","76.1","#076969"
"47450","75.4","#076969"
"47500","76.8","#076969"
"47550","76.4","#076969"
"47600","75.6","#076969"
"47650","75.9","#076969"
"47700","77","#076969"
"47750","75.5","#076969"
"47800","72.8","#076969"
"47850","69.7","#076969"
"47900","69.5","#076969"
"47950","69.4","#076969"
"48000","69.7","#076969"
"48050","69.7","#076969"
"48100","69.4","#076969"
"48150","69.2","#076969"
"48200","69.2","#076969"
"48250","69.7","#076969"
"48300","69.2","#076969"
"48350","69.2","#076969"
"48400","71.5","#076969"
"48450","69.1","#076969"
"48500","69.1","#076969"
"48550","76.3","#076969"
"48600","68.9","#076969"
"48650","69.1","#076969"
"48700","69.4","#076969"
"48750","69.3","#076969"
"48800","69.4","#076969"
"48850","68.9","#076969"
"48900","68.8","#076969"
"48950","69","#076969"
"49000","69.1","#076969"
"49050","69","#076969"
"49100","69","#076969"
"49150","69.7","#076969"
"49200","68.9","#076969"
"49250","68.7","#076969"
"49300","69.7","#076969"
"49350","69","#076969"
"49400","69.5","#076969"
"49450","69.5","#076969"
"49500","68.8","#076969"
"49550","68.9","#076969"
"49600","69.6","#076969"
"49650","69","#076969"
"49700","68.8","#076969"
"49750","69.9","#076969"
"49800","68.7","#076969"
"49850","68.7","#076969"
"49900","71","#076969"
"49950","77.7","#076969"
"50000","77.7","#076969"
"50050","77.6","#076969"
"50100","77.7","#076969"
"50150","77","#076969"
"50200","77.8","#076969"
"50250","77.8","#076969"
"50300","77.8","#076969"
"50350","77.6","#076969"
"50400","77.3","#076969"
"50450","77.5","#076969"
"50500","77.6","#076969"
"50550","77.5","#076969"
"50600","77.5","#076969"
"50650","77.6","#076969"
"50700","77.7","#076969"
"50750","77.8","#076969"
"50800","76.6","#076969"
"50850","76.3","#076969"
"50900","76.1","#076969"
"50950","76.2","#076969"
"51000","93.2","#076969"
"51050","70.7","#AF550B"
"51100","88.9","#AF550B"
"51150","84.3","#AF550B"
"51200","94.5","#AF550B"
"51250","76.4","#AF550B"
"51300","83.5","#AF550B"
"51350","73.8","#AF550B"
"51400","79.1","#AF550B"
"51450","91","#AF550B"
"51500","81.7","#AF550B"
"51550","87","#AF550B"
"51600","73.1","#AF550B"
"51650","83.1","#AF550B"
"51700","85.6","#AF550B"
"51750","76.4","#AF550B"
"51800","81.4","#AF550B"
"51850","72.6","#AF550B"
"51900","78","#AF550B"
"51950","75.6","#AF550B"
"52000","78","#AF550B"
"52050","72","#AF550B"
"52100","74.5","#098C09"
"52150","75.9","#098C09"
"52200","76.3","#098C09"
"52250","76.8","#098C09"
"52300","77.2","#098C09"
"52350","76.4","#098C09"
"52400","52.2","#AF0B0B"
"52450","15.1","#AF0B0B"
"52500","15","#AF0B0B"
"52550","15.1","#AF0B0B"
"52600","15.1","#AF0B0B"
"52650","15","#AF0B0B"
"52700","15","#AF0B0B"
"52750","15.1","#AF0B0B"
"52800","15","#AF0B0B"
"52850","15.1","#AF0B0B"
"52900","15.1","#AF0B0B"
"52950","15","#AF0B0B"
"53000","15","#AF0B0B"
"53050","15","#AF0B0B"
"53100","15","#AF0B0B"
"53150","14.9","#AF0B0B"
"53200","15","#AF0B0B"
"53250","15.1","#AF0B0B"
"53300","15","#AF0B0B"
"53350","15","#AF0B0B"
"53400","15","#AF0B0B"
"53450","15","#AF0B0B"
"53500","15","#AF0B0B"
"53550","15","#AF0B0B"
"53600","15","#AF0B0B"
"53650","15","#AF0B0B"
"53700","15.1","#AF0B0B"
"53750","15","#AF0B0B"
"53800","15","#AF0B0B"
"53850","15","#AF0B0B"
"53900","15","#AF0B0B"
"53950","15","#AF0B0B"
"54000","15.9","#AF0B0B"
"54050","15","#AF0B0B"
"54100","15","#AF0B0B"
"54150","15","#AF0B0B"
"54200","15.1","#AF0B0B"
"54250","15","#AF0B0B"
"54300","15","#AF0B0B"
"54350","15","#AF0B0B"
"54400","15.1","#AF0B0B"
"54450","15","#AF0B0B"
"54500","15","#AF0B0B"
"54550","15","#AF0B0B"
"54600","15","#AF0B0B"
"54650","15","#AF0B0B"
"54700","15","#AF0B0B"
"54750","15","#AF0B0B"
"54800","15","#AF0B0B"
"54850","15","#AF0B0B"
"54900","15","#AF0B0B"
"54950","15","#AF0B0B"
"55000","15.2","#AF0B0B"
"55050","15","#AF0B0B"
"55100","15","#AF0B0B"
"55150","15","#AF0B0B"
"55200","15","#AF0B0B"
"55250","15","#AF0B0B"
"55300","15","#AF0B0B"
"55350","15.1","#AF0B0B"
"55400","15","#AF0B0B"
"55450","15","#AF0B0B"
"55500","15","#AF0B0B"
"55550","15","#AF0B0B"
"55600","15","#AF0B0B"
"55650","15","#AF0B0B"
"55700","15.2","#AF0B0B"
"55750","15","#AF0B0B"
"55800","15.2","#AF0B0B"
"55850","15","#AF0B0B"
"55900","15","#AF0B0B"
"55950","15","#AF0B0B"
"56000","15","#AF0B0B"
"56050","15","#AF0B0B"
"56100","15","#AF0B0B"
"56150","15","#AF0B0B"
"56200","15","#AF0B0B"
"56250","15","#AF0B0B"
"56300","15","#AF0B0B"
"56350","15.1","#AF0B0B"
"56400","15","#AF0B0B"
"56450","15","#AF0B0B"
"56500","15","#AF0B0B"
"56550","15","#AF0B0B"
"56600","15","#AF0B0B"
"56650","15","#AF0B0B"
"56700","15","#AF0B0B"
"56750","15","#AF0B0B"
"56800","15","#AF0B0B"
"56850","15","#AF0B0B"
"56900","14.9","#AF0B0B"
"56950","15","#AF0B0B"
"57000","15","#AF0B0B"
"57050","15","#AF0B0B"
"57100","15","#AF0B0B"
"57150","15","#AF0B0B"
"57200","15","#AF0B0B"
"57250","14.9","#AF0B0B"
"57300","15","#AF0B0B"
"57350","14.9","#AF0B0B"
"57400","15.1","#AF0B0B"
"57450","15","#AF0B0B"
"57500","15","#AF0B0B"
"57550","15","#AF0B0B"
"57600","15","#AF0B0B"
"57650","15","#AF0B0B"
"57700","15","#AF0B0B"
"57750","15","#AF0B0B"
"57800","15","#AF0B0B"
"57850","14.9","#AF0B0B"
"57900","15.1","#AF0B0B"
"57950","15.1","#AF0B0B"
"58000","15","#AF0B0B"
"58050","15","#AF0B0B"
"58100","15","#AF0B0B"
"58150","15","#AF0B0B"
"58200","15.1","#AF0B0B"
"58250","15","#AF0B0B"
"58300","15","#AF0B0B"
"58350","15","#AF0B0B"
"58400","15","#AF0B0B"
"58450","15","#AF0B0B"
"58500","15.1","#AF0B0B"
"58550","15","#AF0B0B"
"58600","15","#AF0B0B"
"58650","15","#AF0B0B"
"58700","15","#AF0B0B"
"58750","15","#AF0B0B"
"58800","15","#AF0B0B"
"58850","15","#AF0B0B"
"58900","15.1","#AF0B0B"
"58950","15","#AF0B0B"
"59000","15","#AF0B0B"
"59050","15","#AF0B0B"
"59100","15.1","#AF0B0B"
"59150","14.9","#AF0B0B"
"59200","15","#AF0B0B"
"59250","15","#AF0B0B"
"59300","15","#AF0B0B"
"59350","15","#AF0B0B"
"59400","14.9","#AF0B0B"
"59450","15","#AF0B0B"
"59500","15","#AF0B0B"
"59550","15","#AF0B0B"
"59600","15","#AF0B0B"
"59650","15","#AF0B0B"
"59700","15","#AF0B0B"
"59750","14.9","#AF0B0B"
"59800","14.9","#AF0B0B"
"59850","15","#AF0B0B"
"59900","15","#AF0B0B"
"59950","15.5","#AF0B0B"
"60000","15","#AF0B0B"
"60050","15","#AF0B0B"
"60100","15","#AF0B0B"
"60150","13.6","#AF0B0B"
"60200","15","#AF0B0B"
"60250","15","#AF0B0B"
"60300","15","#AF0B0B"
"60350","14.9","#AF0B0B"
"60400","15","#AF0B0B"
"60450","15","#AF0B0B"
"60500","15","#AF0B0B"
"60550","14.9","#AF0B0B"
"60600","15","#AF0B0B"
"60650","15","#AF0B0B"
"60700","15","#AF0B0B"
"60750","15","#AF0B0B"
"60800","15","#AF0B0B"
"60850","15","#AF0B0B"
"60900","15","#AF0B0B"
"60950","15","#AF0B0B"
"61000","15","#AF0B0B"
"61050","15","#AF0B0B"
"61100","14.9","#AF0B0B"
"61150","15.1","#AF0B0B"
"61200","15","#AF0B0B"
"61250","15","#AF0B0B"
"61300","15","#AF0B0B"
"61350","15","#AF0B0B"
"61400","14.9","#AF0B0B"
"61450","15","#AF0B0B"
"61500","15","#AF0B0B"
"61550","14.9","#AF0B0B"
"61600","15","#AF0B0B"
"61650","15","#AF0B0B"
"61700","15","#AF0B0B"
"61750","15","#AF0B0B"
"61800","15","#AF0B0B"
"61850","15","#AF0B0B"
"61900","15","#AF0B0B"
"61950","15","#AF0B0B"
"62000","15","#AF0B0B"
"62050","15","#AF0B0B"
"62100","15","#AF0B0B"
"62150","14.9","#AF0B0B"
"62200","14.9","#AF0B0B"
"62250","15","#AF0B0B"
"62300","15","#AF0B0B"
"62350","15","#AF0B0B"
"62400","45.6","#076969"
"62450","73.5","#076969"
"62500","76","#076969"
"62550","76.1","#076969"
"62600","76.3","#076969"
"62650","77.3","#076969"
"62700","76.5","#076969"
"62750","76.2","#076969"
"62800","76.8","#076969"
"62850","76.5","#076969"
"62900","76.1","#076969"
"62950","76.8","#076969"
"63000","76.6","#076969"
"63050","69.6","#076969"
"63100","69.4","#076969"
"63150","68.2","#076969"
"63200","69.2","#076969"
"63250","69.2","#076969"
"63300","69.2","#076969"
"63350","69.7","#076969"
"63400","69.2","#076969"
"63450","69.4","#076969"
"63500","69.8","#076969"
"63550","69.2","#076969"
"63600","69.3","#076969"
"63650","71.4","#076969"
"63700","69.6","#076969"
"63750","69.1","#076969"
"63800","74.9","#076969"
"63850","69.1","#076969"
"63900","68.9","#076969"
"63950","76.9","#076969"
"64000","69.4","#076969"
"64050","69","#076969"
"64100","69.3","#076969"
"64150","68.9","#076969"
"64200","68.5","#076969"
"64250","68.8","#076969"
"64300","69.1","#076969"
"64350","69","#076969"
"64400","73.3","#076969"
"64450","68.8","#076969"
"64500","69.2","#076969"
"64550","69.8","#076969"
"64600","68.9","#076969"
"64650","69","#076969"
"64700","69.3","#076969"
"64750","67.6","#076969"
"64800","69.1","#076969"
"64850","69.3","#076969"
"64900","69.7","#076969"
"64950","69.4","#076969"
"65000","70.5","#076969"
"65050","69.1","#076969"
"65100","69.5","#076969"
"65150","73.6","#076969"
"65200","76.8","#076969"
"65250","77.3","#076969"
"65300","77.1","#076969"
"65350","77","#076969"
"65400","77.2","#076969"
"65450","77.3","#076969"
"65500","77.4","#076969"
"65550","77.2","#076969"
"65600","77.5","#076969"
"65650","77.2","#076969"
"65700","77.3","#076969"
"65750","77.4","#076969"
"65800","77.4","#076969"
"65850","76.9","#076969"
"65900","77.5","#076969"
"65950","77.1","#076969"
"66000","77.3","#076969"
"66050","75.4","#076969"
"66100","75.5","#076969"
"66150","76.1","#076969"
"66200","88","#076969"
"66250","69.4","#076969"
"66300","78.2","#AF550B"
"66350","81.9","#AF550B"
"66400","93.8","#AF550B"
"66450","83.6","#AF550B"
"66500","91.9","#AF550B"
"66550","85.4","#AF550B"
"66600","81.8","#AF550B"
"66650","75.8","#AF550B"
"66700","92.9","#AF550B"
"66750","83.3","#AF550B"
"66800","79.2","#AF550B"
"66850","71.7","#AF550B"
"66900","73.8","#AF550B"
"66950","78.5","#AF550B"
"67000","74.5","#AF550B"
"67050","70","#AF550B"
"67100","72.8","#AF550B"
"67150","75.2","#AF550B"
"67200","87","#AF550B"
"67250","75.1","#AF550B"
"67300","73.1","#098C09"
"67350","75.6","#098C09"
"67400","75.6","#098C09"
"67450","75.9","#098C09"
"67500","75","#098C09"
"67550","75.8","#098C09"
"67600","86.1","#AF0B0B"
"67650","16","#AF0B0B"
"67700","15.2","#AF0B0B"
"67750","15.1","#AF0B0B"
"67800","15","#AF0B0B"
"67850","15","#AF0B0B"
"67900","15.1","#AF0B0B"
"67950","15.1","#AF0B0B"
"68000","15.1","#AF0B0B"
"68050","15.1","#AF0B0B"
"68100","15.1","#AF0B0B"
"68150","15.1","#AF0B0B"
"68200","15","#AF0B0B"
"68250","15","#AF0B0B"
"68300","15.1","#AF0B0B"
"68350","15","#AF0B0B"
"68400","15.1","#AF0B0B"
"68450","15.1","#AF0B0B"
"68500","15","#AF0B0B"
"68550","15","#AF0B0B"
"68600","15.1","#AF0B0B"
"68650","15.1","#AF0B0B"
"68700","15.1","#AF0B0B"
"68750","15","#AF0B0B"
"68800","15","#AF0B0B"
"68850","15","#AF0B0B"
"68900","15","#AF0B0B"
"68950","15","#AF0B0B"
"69000","15","#AF0B0B"
"69050","15.1","#AF0B0B"
"69100","15","#AF0B0B"
"69150","15","#AF0B0B"
"69200","15","#AF0B0B"
"69250","15","#AF0B0B"
"69300","15","#AF0B0B"
"69350","15","#AF0B0B"
"69400","15","#AF0B0B"
"69450","15","#AF0B0B"
"69500","15","#AF0B0B"
"69550","15","#AF0B0B"
"69600","15","#AF0B0B"
"69650","15","#AF0B0B"
"69700","15","#AF0B0B"
"69750","15","#AF0B0B"
"69800","15","#AF0B0B"
"69850","15","#AF0B0B"
"69900","15","#AF0B0B"
"69950","15","#AF0B0B"
"70000","15.1","#AF0B0B"
"70050","15","#AF0B0B"
"70100","15.1","#AF0B0B"
"70150","15","#AF0B0B"
"70200","15","#AF0B0B"
"70250","15","#AF0B0B"
"70300","15","#AF0B0B"
"70350","15","#AF0B0B"
"70400","15","#AF0B0B"
"70450","15","#AF0B0B"
"70500","15","#AF0B0B"
"70550","15","#AF0B0B"
"70600","15","#AF0B0B"
"70650","15","#AF0B0B"
"70700","15","#AF0B0B"
"70750","15","#AF0B0B"
"70800","15","#AF0B0B"
"70850","15","#AF0B0B"
"70900","15","#AF0B0B"
"70950","15","#AF0B0B"
"71000","15","#AF0B0B"
"71050","15.1","#AF0B0B"
"71100","15","#AF0B0B"
"71150","15","#AF0B0B"
"71200","15","#AF0B0B"
"71250","15","#AF0B0B"
"71300","15","#AF0B0B"
"71350","15","#AF0B0B"
"71400","15","#AF0B0B"
"71450","15.1","#AF0B0B"
"71500","15","#AF0B0B"
"71550","15","#AF0B0B"
"71600","15.3","#AF0B0B"
"71650","15","#AF0B0B"
"71700","15","#AF0B0B"
"71750","15.1","#AF0B0B"
"71800","15.1","#AF0B0B"
"71850","15","#AF0B0B"
"71900","15","#AF0B0B"
"71950","15.1","#AF0B0B"
"72000","15","#AF0B0B"
"72050","15","#AF0B0B"
"72100","15","#AF0B0B"
"72150","15","#AF0B0B"
"72200","14.1","#AF0B0B"
"72250","15","#AF0B0B"
"72300","15.1","#AF0B0B"
"72350","15","#AF0B0B"
"72400","15","#AF0B0B"
"72450","15","#AF0B0B"
"72500","15.2","#AF0B0B"
"72550","15","#AF0B0B"
"72600","15","#AF0B0B"
"72650","14.9","#AF0B0B"
"72700","15","#AF0B0B"
"72750","15","#AF0B0B"
"72800","15","#AF0B0B"
"72850","15","#AF0B0B"
"72900","15","#AF0B0B"
"72950","15","#AF0B0B"
"73000","15","#AF0B0B"
"73050","15","#AF0B0B"
"73100","15","#AF0B0B"
"73150","15","#AF0B0B"
"73200","15","#AF0B0B"
"73250","15","#AF0B0B"
"73300","15","#AF0B0B"
"73350","15.2","#AF0B0B"
"73400","15","#AF0B0B"
"73450","15","#AF0B0B"
"73500","15","#AF0B0B"
"73550","15","#AF0B0B"
"73600","14.9","#AF0B0B"
"73650","15","#AF0B0B"
"73700","15","#AF0B0B"
"73750","15","#AF0B0B"
"73800","14.9","#AF0B0B"
"73850","15","#AF0B0B"
"73900","15","#AF0B0B"
"73950","15.1","#AF0B0B"
"74000","15","#AF0B0B"
"74050","15","#AF0B0B"
"74100","15","#AF0B0B"
"74150","15","#AF0B0B"
"74200","15","#AF0B0B"
"74250","15","#AF0B0B"
"74300","15","#AF0B0B"
"74350","15","#AF0B0B"
"74400","15","#AF0B0B"
"74450","15","#AF0B0B"
"74500","15","#AF0B0B"
"74550","15","#AF0B0B"
"74600","14.9","#AF0B0B"
"74650","15","#AF0B0B"
"74700","15","#AF0B0B"
"74750","15","#AF0B0B"
"74800","15","#AF0B0B"
"74850","15","#AF0B0B"
"74900","15","#AF0B0B"
"74950","15","#AF0B0B"
"75000","15","#AF0B0B"
"75050","15","#AF0B0B"
"75100","15","#AF0B0B"
"75150","15","#AF0B0B"
"75200","15.1","#AF0B0B"
"75250","15","#AF0B0B"
"75300","15","#AF0B0B"
"75350","15","#AF0B0B"
"75400","15","#AF0B0B"
"75450","15","#AF0B0B"
"75500","15","#AF0B0B"
"75550","15","#AF0B0B"
"75600","15","#AF0B0B"
"75650","15","#AF0B0B"
"75700","15","#AF0B0B"
"75750","15","#AF0B0B"
"75800","15.1","#AF0B0B"
"75850","15","#AF0B0B"
"75900","15","#AF0B0B"
"75950","15","#AF0B0B"
"76000","15","#AF0B0B"
"76050","14.9","#AF0B0B"
"76100","15","#AF0B0B"
"76150","15","#AF0B0B"
"76200","15","#AF0B0B"
"76250","15","#AF0B0B"
"76300","15","#AF0B0B"
"76350","15","#AF0B0B"
"76400","15","#AF0B0B"
"76450","15","#AF0B0B"
"76500","15","#AF0B0B"
"76550","14.9","#AF0B0B"
"76600","15.1","#AF0B0B"
"76650","15","#AF0B0B"
"76700","15","#AF0B0B"
"76750","15","#AF0B0B"
"76800","15","#AF0B0B"
"76850","15","#AF0B0B"
"76900","15","#AF0B0B"
"76950","15.1","#AF0B0B"
"77000","15","#AF0B0B"
"77050","15.8","#AF0B0B"
"77100","15","#AF0B0B"
"77150","15","#AF0B0B"
"77200","14.9","#AF0B0B"
"77250","15","#AF0B0B"
"77300","15","#AF0B0B"
"77350","15","#AF0B0B"
"77400","15","#AF0B0B"
"77450","15.1","#AF0B0B"
"77500","15","#AF0B0B"
"77550","15","#AF0B0B"
"77600","17.4","#076969"
"77650","75","#076969"
"77700","75.7","#076969"
"77750","75.8","#076969"
"77800","76.2","#076969"
"77850","77.1","#076969"
"77900","75.9","#076969"
"77950","75.7","#076969"
"78000","76","#076969"
"78050","75.6","#076969"
"78100","75.9","#076969"
"78150","76.4","#076969"
"78200","75.5","#076969"
"78250","74.2","#076969"
"78300","69.7","#076969"
"78350","69.7","#076969"
"78400","72.5","#076969"
"78450","69.7","#076969"
"78500","69.6","#076969"
"78550","80.3","#076969"
"78600","70","#076969"
"78650","69.4","#076969"
"78700","92","#076969"
"78750","69.8","#076969"
"78800","69.7","#076969"
"78850","69","#076969"
"78900","68.9","#076969"
"78950","69.1","#076969"
"79000","68.9","#076969"
"79050","69","#076969"
"79100","68.9","#076969"
"79150","69.2","#076969"
"79200","68.7","#076969"
"79250","68.8","#076969"
"79300","69.4","#076969"
"79350","68.9","#076969"
"79400","68.9","#076969"
"79450","70","#076969"
"79500","69","#076969"
"79550","68.8","#076969"
"79600","69.6","#076969"
"79650","69.1","#076969"
"79700","69.1","#076969"
"79750","81.9","#076969"
"79800","69.3","#076969"
"79850","69.2","#076969"
"79900","75.3","#076969"
"79950","68.9","#076969"
"80000","69","#076969"
"80050","75","#076969"
"80100","68.7","#076969"
"80150","69.1","#076969"
"80200","73.6","#076969"
"80250","69.1","#076969"
"80300","69.3","#076969"
"80350","69.4","#076969"
"80400","77.7","#076969"
"80450","77.8","#076969"
"80500","77.8","#076969"
"80550","77.7","#076969"
"80600","77.8","#076969"
"80650","77.8","#076969"
"80700","77.5","#076969"
"80750","78","#076969"
"80800","77.3","#076969"
"80850","78.1","#076969"
"80900","77.5","#076969"
"80950","77.9","#076969"
"81000","77.7","#076969"
"81050","77.9","#076969"
"81100","77.9","#076969"
"81150","77.6","#076969"
"81200","77.7","#076969"
"81250","77.2","#076969"
"81300","75.8","#076969"
"81350","77.5","#076969"
"81400","79","#076969"
"81450","101.7","#076969"
"81500","69.6","#AF550B"
"81550","102.9","#AF550B"
"81600","85.8","#AF550B"
"81650","94.2","#AF550B"
"81700","82.8","#AF550B"
"81750","88.7","#AF550B"
"81800","77.1","#AF550B"
"81850","71.6","#AF550B"
"81900","89.9","#AF550B"
"81950","81.8","#AF550B"
"82000","88.8","#AF550B"
"82050","89","#AF550B"
"82100","77.8","#AF550B"
"82150","74.4","#AF550B"
"82200","82.3","#AF550B"
"82250","72.5","#AF550B"
"82300","70.7","#AF550B"
"82350","71.2","#AF550B"
"82400","72.6","#AF550B"
"82450","78.1","#AF550B"
"82500","86.1","#AF550B"
"82550","74.8","#098C09"
"82600","76.4","#098C09"
"82650","75.9","#098C09"
"82700","77.5","#098C09"
"82750","76.2","#098C09"
"82800","76.3","#098C09"
"82850","67.3","#AF0B0B"
"82900","15.1","#AF0B0B"
"82950","15.2","#AF0B0B"
"83000","15.1","#AF0B0B"
"83050","15","#AF0B0B"
"83100","15","#AF0B0B"
"83150","15","#AF0B0B"
"83200","15","#AF0B0B"
"83250","15.1","#AF0B0B"
"83300","15","#AF0B0B"
"83350","15","#AF0B0B"
"83400","15","#AF0B0B"
"83450","15","#AF0B0B"
"83500","15","#AF0B0B"
"83550","15.1","#AF0B0B"
"83600","15.1","#AF0B0B"
"83650","15","#AF0B0B"
"83700","15","#AF0B0B"
"83750","15","#AF0B0B"
"83800","15.1","#AF0B0B"
"83850","15","#AF0B0B"
"83900","15","#AF0B0B"
"83950","15","#AF0B0B"
"84000","15","#AF0B0B"
"84050","15","#AF0B0B"
"84100","15.1","#AF0B0B"
"84150","15","#AF0B0B"
"84200","15.1","#AF0B0B"
"84250","15.1","#AF0B0B"
"84300","15","#AF0B0B"
"84350","15","#AF0B0B"
"84400","15","#AF0B0B"
"84450","15","#AF0B0B"
"84500","15","#AF0B0B"
"84550","15","#AF0B0B"
"84600","15","#AF0B0B"
"84650","15.1","#AF0B0B"
"84700","15","#AF0B0B"
"84750","15","#AF0B0B"
"84800","15","#AF0B0B"
"84850","15","#AF0B0B"
"84900","15","#AF0B0B"
"84950","15","#AF0B0B"
"85000","15.2","#AF0B0B"
"85050","15","#AF0B0B"
"85100","15.1","#AF0B0B"
"85150","15","#AF0B0B"
"85200","15.1","#AF0B0B"
"85250","15","#AF0B0B"
"85300","15","#AF0B0B"
"85350","15","#AF0B0B"
"85400","15.1","#AF0B0B"
"85450","15.1","#AF0B0B"
"85500","15","#AF0B0B"
"85550","15","#AF0B0B"
"85600","15","#AF0B0B"
"85650","15","#AF0B0B"
"85700","15","#AF0B0B"
"85750","15","#AF0B0B"
"85800","15","#AF0B0B"
"85850","15","#AF0B0B"
"85900","15.1","#AF0B0B"
"85950","15","#AF0B0B"
"86000","15","#AF0B0B"
"86050","15","#AF0B0B"
"86100","15","#AF0B0B"
"86150","15","#AF0B0B"
"86200","15","#AF0B0B"
"86250","15","#AF0B0B"
"86300","15","#AF0B0B"
"86350","15","#AF0B0B"
"86400","15","#AF0B0B"
"86450","15","#AF0B0B"
"86500","15","#AF0B0B"
"86550","15","#AF0B0B"
"86600","15","#AF0B0B"
"86650","15","#AF0B0B"
"86700","15","#AF0B0B"
"86750","15.1","#AF0B0B"
"86800","15","#AF0B0B"
"86850","15","#AF0B0B"
"86900","15.1","#AF0B0B"
"86950","15","#AF0B0B"
"87000","15","#AF0B0B"
"87050","14.9","#AF0B0B"
"87100","15","#AF0B0B"
"87150","15","#AF0B0B"
"87200","15","#AF0B0B"
"87250","14.9","#AF0B0B"
"87300","15","#AF0B0B"
"87350","15","#AF0B0B"
"87400","15","#AF0B0B"
"87450","15","#AF0B0B"
"87500","15","#AF0B0B"
"87550","14.9","#AF0B0B"
"87600","15","#AF0B0B"
"87650","15","#AF0B0B"
"87700","15","#AF0B0B"
"87750","15.1","#AF0B0B"
"87800","15","#AF0B0B"
"87850","15","#AF0B0B"
"87900","15","#AF0B0B"
"87950","15","#AF0B0B"
"88000","15.1","#AF0B0B"
"88050","15","#AF0B0B"
"88100","15","#AF0B0B"
"88150","15","#AF0B0B"
"88200","15","#AF0B0B"
"88250","15","#AF0B0B"
"88300","15","#AF0B0B"
"88350","15","#AF0B0B"
"88400","15","#AF0B0B"
"88450","15","#AF0B0B"
"88500","15","#AF0B0B"
"88550","15","#AF0B0B"
"88600","15","#AF0B0B"
"88650","15","#AF0B0B"
"88700","15","#AF0B0B"
"88750","15","#AF0B0B"
"88800","15","#AF0B0B"
"88850","15","#AF0B0B"
"88900","15","#AF0B0B"
"88950","15","#AF0B0B"
"89000","15","#AF0B0B"
"89050","15","#AF0B0B"
"89100","15","#AF0B0B"
"89150","14.9","#AF0B0B"
"89200","15","#AF0B0B"
"89250","15.1","#AF0B0B"
"89300","15","#AF0B0B"
"89350","15","#AF0B0B"
"89400","15.1","#AF0B0B"
"89450","15","#AF0B0B"
"89500","15","#AF0B0B"
"89550","15","#AF0B0B"
"89600","15","#AF0B0B"
"89650","15","#AF0B0B"
"89700","15","#AF0B0B"
"89750","15","#AF0B0B"
"89800","14.9","#AF0B0B"
"89850","15","#AF0B0B"
"89900","15","#AF0B0B"
"89950","15","#AF0B0B"
"90000","15","#AF0B0B"
"90050","15.1","#AF0B0B"
"90100","15","#AF0B0B"
"90150","15","#AF0B0B"
"90200","15","#AF0B0B"
"90250","15","#AF0B0B"
"90300","15","#AF0B0B"
"90350","15","#AF0B0B"
"90400","15","#AF0B0B"
"90450","15","#AF0B0B"
"90500","15","#AF0B0B"
"90550","15","#AF0B0B"
"90600","15.1","#AF0B0B"
"90650","15","#AF0B0B"
"90700","15","#AF0B0B"
"90750","15","#AF0B0B"
"90800","15","#AF0B0B"
"90850","15","#AF0B0B"
"90900","15","#AF0B0B"
"90950","15","#AF0B0B"
"91000","14.9","#AF0B0B"
"91050","15","#AF0B0B"
"91100","14.9","#AF0B0B"
"91150","15","#AF0B0B"
"91200","15","#AF0B0B"
"91250","15","#AF0B0B"
"91300","15","#AF0B0B"
"91350","15","#AF0B0B"
"91400","14.9","#AF0B0B"
"91450","15","#AF0B0B"
"91500","15","#AF0B0B"
"91550","15","#AF0B0B"
"91600","15","#AF0B0B"
"91650","15","#AF0B0B"
"91700","15","#AF0B0B"
"91750","15","#AF0B0B"
"91800","15","#AF0B0B"
"91850","15","#AF0B0B"
"91900","15","#AF0B0B"
"91950","15","#AF0B0B"
"92000","14.9","#AF0B0B"
"92050","15","#AF0B0B"
"92100","15","#AF0B0B"
"92150","15","#AF0B0B"
"92200","15","#AF0B0B"
"92250","15","#AF0B0B"
"92300","15","#AF0B0B"
"92350","15","#AF0B0B"
"92400","15.1","#AF0B0B"
"92450","15","#AF0B0B"
"92500","15","#AF0B0B"
"92550","15","#AF0B0B"
"92600","15","#AF0B0B"
"92650","15","#AF0B0B"
"92700","15","#AF0B0B"
"92750","15","#AF0B0B"
"92800","15","#AF0B0B"
"92850","30.3","#076969"
"92900","75.9","#076969"
"92950","76.7","#076969"
"93000","75.7","#076969"
"93050","76","#076969"
"93100","75.2","#076969"
"93150","75.6","#076969"
"93200","76","#076969"
"93250","76.9","#076969"
"93300","75.9","#076969"
"93350","74.9","#076969"
"93400","76","#076969"
"93450","75.9","#076969"
"93500","70.9","#076969"
"93550","69","#076969"
"93600","68.5","#076969"
"93650","69.7","#076969"
"93700","69.6","#076969"
"93750","69.4","#076969"
"93800","69.4","#076969"
"93850","69","#076969"
"93900","69.4","#076969"
"93950","69.5","#076969"
"94000","69","#076969"
"94050","69.2","#076969"
"94100","70.1","#076969"
"94150","68.7","#076969"
"94200","68.9","#076969"
"94250","74.1","#076969"
"94300","69.4","#076969"
"94350","69.3","#076969"
"94400","81","#076969"
"94450","69.5","#076969"
"94500","69.4","#076969"
"94550","89.6","#076969"
"94600","68.9","#076969"
"94650","68.9","#076969"
"94700","69","#076969"
"94750","69.1","#076969"
"94800","69.1","#076969"
"94850","68.7","#076969"
"94900","68.8","#076969"
"94950","69.1","#076969"
"95000","69.9","#076969"
"95050","69.4","#076969"
"95100","69.3","#076969"
"95150","68.8","#076969"
"95200","68.7","#076969"
