"count","volt","lineColor"
"16000","3093","#098C09"
"16050","3095","#098C09"
"16100","3093","#AF0B0B"
"16150","3092","#AF0B0B"
"16200","3091","#AF0B0B"
"16250","3092","#AF0B0B"
"16300","3090","#AF0B0B"
"16350","3091","#AF0B0B"
"16400","3091","#076969"
"16450","3235","#076969"
"16500","3235","#076969"
"16550","3235","#076969"
"16600","3235","#076969"
"16650","3235","#076969"
"16700","3235","#076969"
"16750","3235","#076969"
"16800","3235","#076969"
"16850","3235","#076969"
"16900","3235","#076969"
"16950","3235","#076969"
"17000","3235","#076969"
"17050","3235","#076969"
"17100","3235","#076969"
"17150","3235","#076969"
"17200","3235","#076969"
"17250","3235","#076969"
"17300","3235","#076969"
"17350","3235","#076969"
"17400","3235","#076969"
"17450","3235","#076969"
"17500","3235","#076969"
"17550","3235","#076969"
"17600","3235","#076969"
"17650","3236","#076969"
"17700","3235","#076969"
"17750","3235","#076969"
"17800","3235","#076969"
"17850","3235","#076969"
"17900","3235","#076969"
"17950","3235","#076969"
"18000","3235","#076969"
"18050","3235","#076969"
"18100","3235","#076969"
"18150","3235","#076969"
"18200","3235","#076969"
"18250","3235","#076969"
"18300","3235","#076969"
"18350","3235","#076969"
"18400","3235","#076969"
"18450","3235","#076969"
"18500","3235","#076969"
"18550","3235","#076969"
"18600","3235","#076969"
"18650","3235","#076969"
"18700","3235","#076969"
"18750","3235","#076969"
"18800","3235","#076969"
"18850","3235","#076969"
"18900","3235","#076969"
"18950","3235","#076969"
"19000","3235","#076969"
"19050","3235","#076969"
"19100","3236","#076969"
"19150","3235","#076969"
"19200","3235","#076969"
"19250","3235","#076969"
"19300","3235","#076969"
"19350","3235","#076969"
"19400","3235","#076969"
"19450","3235","#076969"
"19500","3235","#076969"
"19550","3235","#076969"
"19600","3235","#076969"
"19650","3235","#076969"
"19700","3235","#076969"
"19750","3235","#076969"
"19800","3235","#076969"
"19850","3235","#076969"
"19900","3235","#076969"
"19950","3235","#076969"
"20000","3235","#076969"
"20050","3235","#076969"
"20100","3235","#076969"
"20150","3235","#076969"
"20200","3235","#076969"
"20250","3234","#076969"
"20300","3235","#076969"
"20350","3235","#076969"
"20400","3235","#076969"
"20450","3235","#076969"
"20500","3235","#076969"
"20550","3235","#076969"
"20600","3235","#076969"
"20650","3236","#076969"
"20700","3235","#076969"
"20750","3235","#076969"
"20800","3235","#076969"
"20850","3235","#076969"
"20900","3235","#076969"
"20950","3233","#076969"
"21000","3235","#076969"
"21050","3235","#076969"
"21100","3236","#076969"
"21150","3235","#076969"
"21200","3235","#076969"
"21250","3235","#076969"
"21300","3235","#076969"
"21350","3235","#076969"
"21400","3235","#076969"
"21450","3235","#076969"
"21500","3235","#076969"
"21550","3235","#076969"
"21600","3235","#076969"
"21650","3235","#076969"
"21700","3235","#076969"
"21750","3235","#076969"
"21800","3235","#076969"
"21850","3234","#076969"
"21900","3235","#076969"
"21950","3235","#076969"
"22000","3235","#076969"
"22050","3235","#076969"
"22100","3235","#076969"
"22150","3235","#076969"
"22200","3235","#076969"
"22250","3235","#076969"
"22300","3235","#076969"
"22350","3235","#076969"
"22400","3235","#076969"
"22450","3235","#076969"
"22500","3235","#076969"
"22550","3235","#076969"
"22600","3235","#076969"
"22650","3235","#076969"
"22700","3235","#076969"
"22750","3235","#076969"
"22800","3235","#076969"
"22850","3235","#076969"
"22900","3235","#076969"
"22950","3235","#076969"
"23000","3235","#076969"
"23050","3235","#076969"
"23100","3235","#076969"
"23150","3235","#076969"
"23200","3236","#076969"
"23250","3235","#076969"
"23300","3235","#076969"
"23350","3235","#076969"
"23400","3236","#076969"
"23450","3235","#076969"
"23500","3233","#076969"
"23550","3235","#076969"
"23600","3235","#076969"
"23650","3235","#076969"
"23700","3235","#076969"
"23750","3235","#076969"
"23800","3235","#076969"
"23850","3235","#076969"
"23900","3235","#076969"
"23950","3235","#076969"
"24000","3235","#076969"
"24050","3235","#076969"
"24100","3236","#076969"
"24150","3235","#076969"
"24200","3236","#076969"
"24250","3234","#076969"
"24300","3235","#076969"
"24350","3235","#076969"
"24400","3235","#076969"
"24450","3234","#076969"
"24500","3235","#076969"
"24550","3235","#076969"
"24600","3235","#076969"
"24650","3235","#076969"
"24700","3235","#076969"
"24750","3236","#076969"
"24800","3235","#076969"
"24850","3235","#076969"
"24900","3235","#076969"
"24950","3235","#076969"
"25000","3235","#076969"
"25050","3235","#076969"
"25100","3235","#076969"
"25150","3236","#076969"
"25200","3234","#076969"
"25250","3235","#076969"
"25300","3235","#076969"
"25350","3235","#076969"
"25400","3235","#076969"
"25450","3235","#076969"
"25500","3235","#076969"
"25550","3235","#076969"
"25600","3235","#076969"
"25650","3235","#076969"
"25700","3236","#076969"
"25750","3235","#076969"
"25800","3236","#076969"
"25850","3235","#076969"
"25900","3235","#076969"
"25950","3235","#076969"
"26000","3235","#076969"
"26050","3235","#076969"
"26100","3235","#076969"
"26150","3235","#076969"
"26200","3235","#076969"
"26250","3235","#076969"
"26300","3235","#076969"
"26350","3235","#076969"
"26400","3148","#AF550B"
"26450","3088","#AF550B"
"26500","3091","#AF550B"
"26550","3089","#AF550B"
"26600","3088","#AF550B"
"26650","3088","#AF550B"
"26700","3089","#AF550B"
"26750","3085","#AF550B"
"26800","3087","#AF550B"
"26850","3089","#AF550B"
"26900","3086","#AF550B"
"26950","3089","#AF550B"
"27000","3108","#AF550B"
"27050","3109","#AF550B"
"27100","3095","#AF550B"
"27150","3108","#AF550B"
"27200","3109","#AF550B"
"27250","3098","#AF550B"
"27300","3108","#AF550B"
"27350","3110","#AF550B"
"27400","3083","#AF550B"
"27450","3109","#AF550B"
"27500","3107","#AF550B"
"27550","3098","#AF550B"
"27600","3109","#AF550B"
"27650","3110","#AF550B"
"27700","3110","#AF550B"
"27750","3111","#AF550B"
"27800","3111","#AF550B"
"27850","3110","#AF550B"
"27900","3111","#AF550B"
"27950","3111","#AF550B"
"28000","3110","#AF550B"
"28050","3109","#AF550B"
"28100","3108","#AF550B"
"28150","3107","#AF550B"
"28200","3110","#AF550B"
"28250","3110","#AF550B"
"28300","3109","#AF550B"
"28350","3102","#AF550B"
"28400","3107","#AF550B"
"28450","3109","#AF550B"
"28500","3107","#AF550B"
"28550","3112","#AF550B"
"28600","3111","#AF550B"
"28650","3108","#AF550B"
"28700","3110","#AF550B"
"28750","3111","#AF550B"
"28800","3101","#AF550B"
"28850","3108","#AF550B"
"28900","3108","#AF550B"
"28950","3101","#AF550B"
"29000","3109","#AF550B"
"29050","3109","#AF550B"
"29100","3092","#AF550B"
"29150","3091","#AF550B"
"29200","3091","#AF550B"
"29250","3091","#AF550B"
"29300","3091","#AF550B"
"29350","3091","#AF550B"
"29400","3091","#AF550B"
"29450","3089","#AF550B"
"29500","3090","#AF550B"
"29550","3091","#AF550B"
"29600","3091","#AF550B"
"29650","3091","#AF550B"
"29700","3091","#AF550B"
"29750","3091","#AF550B"
"29800","3091","#AF550B"
"29850","3090","#AF550B"
"29900","3090","#AF550B"
"29950","3091","#AF550B"
"30000","3091","#AF550B"
"30050","3089","#AF550B"
"30100","3072","#AF550B"
"30150","3107","#AF550B"
"30200","3106","#098C09"
"30250","3077","#098C09"
"30300","3074","#098C09"
"30350","3079","#098C09"
"30400","3061","#098C09"
"30450","3082","#098C09"
"30500","3079","#098C09"
"30550","3067","#098C09"
"30600","3089","#098C09"
"30650","3081","#098C09"
"30700","3044","#098C09"
"30750","3098","#098C09"
"30800","3094","#098C09"
"30850","3088","#098C09"
"30900","3069","#098C09"
"30950","3091","#098C09"
"31000","3083","#098C09"
"31050","3076","#098C09"
"31100","3108","#098C09"
"31150","3074","#098C09"
"31200","3099","#AF0B0B"
"31250","3088","#AF0B0B"
"31300","3086","#AF0B0B"
"31350","3087","#AF0B0B"
"31400","3088","#AF0B0B"
"31450","3089","#AF0B0B"
"31500","3077","#076969"
"31550","3235","#076969"
"31600","3235","#076969"
"31650","3235","#076969"
"31700","3235","#076969"
"31750","3236","#076969"
"31800","3235","#076969"
"31850","3235","#076969"
"31900","3235","#076969"
"31950","3235","#076969"
"32000","3235","#076969"
"32050","3235","#076969"
"32100","3235","#076969"
"32150","3235","#076969"
"32200","3235","#076969"
"32250","3235","#076969"
"32300","3235","#076969"
"32350","3235","#076969"
"32400","3235","#076969"
"32450","3235","#076969"
"32500","3234","#076969"
"32550","3236","#076969"
"32600","3235","#076969"
"32650","3235","#076969"
"32700","3235","#076969"
"32750","3235","#076969"
"32800","3235","#076969"
"32850","3235","#076969"
"32900","3235","#076969"
"32950","3235","#076969"
"33000","3235","#076969"
"33050","3235","#076969"
"33100","3235","#076969"
"33150","3235","#076969"
"33200","3235","#076969"
"33250","3234","#076969"
"33300","3235","#076969"
"33350","3235","#076969"
"33400","3235","#076969"
"33450","3235","#076969"
"33500","3236","#076969"
"33550","3235","#076969"
"33600","3235","#076969"
"33650","3235","#076969"
"33700","3235","#076969"
"33750","3235","#076969"
"33800","3235","#076969"
"33850","3235","#076969"
"33900","3235","#076969"
"33950","3235","#076969"
"34000","3235","#076969"
"34050","3236","#076969"
"34100","3235","#076969"
"34150","3235","#076969"
"34200","3235","#076969"
"34250","3235","#076969"
"34300","3235","#076969"
"34350","3235","#076969"
"34400","3235","#076969"
"34450","3235","#076969"
"34500","3235","#076969"
"34550","3235","#076969"
"34600","3235","#076969"
"34650","3235","#076969"
"34700","3236","#076969"
"34750","3235","#076969"
"34800","3235","#076969"
"34850","3235","#076969"
"34900","3235","#076969"
"34950","3235","#076969"
"35000","3235","#076969"
"35050","3235","#076969"
"35100","3235","#076969"
"35150","3235","#076969"
"35200","3235","#076969"
"35250","3235","#076969"
"35300","3236","#076969"
"35350","3235","#076969"
"35400","3235","#076969"
"35450","3235","#076969"
"35500","3235","#076969"
"35550","3235","#076969"
"35600","3235","#076969"
"35650","3235","#076969"
"35700","3235","#076969"
"35750","3235","#076969"
"35800","3235","#076969"
"35850","3235","#076969"
"35900","3235","#076969"
"35950","3235","#076969"
"36000","3235","#076969"
"36050","3235","#076969"
"36100","3235","#076969"
"36150","3235","#076969"
"36200","3235","#076969"
"36250","3235","#076969"
"36300","3235","#076969"
"36350","3235","#076969"
"36400","3235","#076969"
"36450","3235","#076969"
"36500","3235","#076969"
"36550","3235","#076969"
"36600","3235","#076969"
"36650","3235","#076969"
"36700","3235","#076969"
"36750","3235","#076969"
"36800","3235","#076969"
"36850","3235","#076969"
"36900","3235","#076969"
"36950","3235","#076969"
"37000","3235","#076969"
"37050","3235","#076969"
"37100","3235","#076969"
"37150","3235","#076969"
"37200","3235","#076969"
"37250","3235","#076969"
"37300","3235","#076969"
"37350","3235","#076969"
"37400","3235","#076969"
"37450","3235","#076969"
"37500","3235","#076969"
"37550","3235","#076969"
"37600","3235","#076969"
"37650","3236","#076969"
"37700","3235","#076969"
"37750","3235","#076969"
"37800","3235","#076969"
"37850","3235","#076969"
"37900","3235","#076969"
"37950","3235","#076969"
"38000","3235","#076969"
"38050","3235","#076969"
"38100","3235","#076969"
"38150","3235","#076969"
"38200","3235","#076969"
"38250","3235","#076969"
"38300","3235","#076969"
"38350","3235","#076969"
"38400","3235","#076969"
"38450","3235","#076969"
"38500","3235","#076969"
"38550","3235","#076969"
"38600","3235","#076969"
"38650","3235","#076969"
"38700","3235","#076969"
"38750","3236","#076969"
"38800","3235","#076969"
"38850","3235","#076969"
"38900","3235","#076969"
"38950","3235","#076969"
"39000","3235","#076969"
"39050","3235","#076969"
"39100","3235","#076969"
"39150","3235","#076969"
"39200","3235","#076969"
"39250","3235","#076969"
"39300","3235","#076969"
"39350","3235","#076969"
"39400","3235","#076969"
"39450","3235","#076969"
"39500","3235","#076969"
"39550","3236","#076969"
"39600","3235","#076969"
"39650","3235","#076969"
"39700","3235","#076969"
"39750","3235","#076969"
"39800","3235","#076969"
"39850","3235","#076969"
"39900","3235","#076969"
"39950","3234","#076969"
"40000","3235","#076969"
"40050","3235","#076969"
"40100","3235","#076969"
"40150","3234","#076969"
"40200","3235","#076969"
"40250","3235","#076969"
"40300","3235","#076969"
"40350","3235","#076969"
"40400","3234","#076969"
"40450","3235","#076969"
"40500","3235","#076969"
"40550","3236","#076969"
"40600","3235","#076969"
"40650","3235","#076969"
"40700","3235","#076969"
"40750","3235","#076969"
"40800","3235","#076969"
"40850","3235","#076969"
"40900","3235","#076969"
"40950","3235","#076969"
"41000","3235","#076969"
"41050","3235","#076969"
"41100","3235","#076969"
"41150","3235","#076969"
"41200","3235","#076969"
"41250","3235","#076969"
"41300","3235","#076969"
"41350","3235","#076969"
"41400","3235","#076969"
"41450","3235","#076969"
"41500","3162","#AF550B"
"41550","3088","#AF550B"
"41600","3087","#AF550B"
"41650","3084","#AF550B"
"41700","3084","#AF550B"
"41750","3090","#AF550B"
"41800","3086","#AF550B"
"41850","3086","#AF550B"
"41900","3090","#AF550B"
"41950","3085","#AF550B"
"42000","3087","#AF550B"
"42050","3089","#AF550B"
"42100","3059","#AF550B"
"42150","3109","#AF550B"
"42200","3110","#AF550B"
"42250","3065","#AF550B"
"42300","3109","#AF550B"
"42350","3111","#AF550B"
"42400","3106","#AF550B"
"42450","3109","#AF550B"
"42500","3109","#AF550B"
"42550","3109","#AF550B"
"42600","3107","#AF550B"
"42650","3107","#AF550B"
"42700","3108","#AF550B"
"42750","3108","#AF550B"
"42800","3108","#AF550B"
"42850","3106","#AF550B"
"42900","3106","#AF550B"
"42950","3108","#AF550B"
"43000","3108","#AF550B"
"43050","3108","#AF550B"
"43100","3108","#AF550B"
"43150","3105","#AF550B"
"43200","3107","#AF550B"
"43250","3107","#AF550B"
"43300","3104","#AF550B"
"43350","3107","#AF550B"
"43400","3109","#AF550B"
"43450","3091","#AF550B"
"43500","3107","#AF550B"
"43550","3107","#AF550B"
"43600","3098","#AF550B"
"43650","3107","#AF550B"
"43700","3107","#AF550B"
"43750","3095","#AF550B"
"43800","3109","#AF550B"
"43850","3109","#AF550B"
"43900","3073","#AF550B"
"43950","3107","#AF550B"
"44000","3108","#AF550B"
"44050","3052","#AF550B"
"44100","3108","#AF550B"
"44150","3109","#AF550B"
"44200","3098","#AF550B"
"44250","3089","#AF550B"
"44300","3089","#AF550B"
"44350","3087","#AF550B"
"44400","3090","#AF550B"
"44450","3089","#AF550B"
"44500","3091","#AF550B"
"44550","3091","#AF550B"
"44600","3089","#AF550B"
"44650","3090","#AF550B"
"44700","3089","#AF550B"
"44750","3091","#AF550B"
"44800","3090","#AF550B"
"44850","3089","#AF550B"
"44900","3088","#AF550B"
"44950","3090","#AF550B"
"45000","3089","#AF550B"
"45050","3090","#AF550B"
"45100","3086","#AF550B"
"45150","3086","#AF550B"
"45200","3088","#AF550B"
"45250","3019","#AF550B"
"45300","3107","#AF550B"
"45350","2981","#098C09"
"45400","3067","#098C09"
"45450","3095","#098C09"
"45500","3039","#098C09"
"45550","3079","#098C09"
"45600","3004","#098C09"
"45650","3086","#098C09"
"45700","3078","#098C09"
"45750","3064","#098C09"
"45800","3088","#098C09"
"45850","3068","#098C09"
"45900","3072","#098C09"
"45950","3093","#098C09"
"46000","3091","#098C09"
"46050","3069","#098C09"
"46100","3061","#098C09"
"46150","3092","#098C09"
"46200","3073","#098C09"
"46250","3092","#098C09"
"46300","3090","#098C09"
"46350","3093","#AF0B0B"
"46400","3086","#AF0B0B"
"46450","3081","#AF0B0B"
"46500","3086","#AF0B0B"
"46550","3086","#AF0B0B"
"46600","3086","#AF0B0B"
"46650","3095","#076969"
"46700","3235","#076969"
"46750","3234","#076969"
"46800","3235","#076969"
"46850","3235","#076969"
"46900","3235","#076969"
"46950","3235","#076969"
"47000","3235","#076969"
"47050","3235","#076969"
"47100","3235","#076969"
"47150","3235","#076969"
"47200","3235","#076969"
"47250","3235","#076969"
"47300","3235","#076969"
"47350","3235","#076969"
"47400","3235","#076969"
"47450","3234","#076969"
"47500","3235","#076969"
"47550","3235","#076969"
"47600","3235","#076969"
"47650","3235","#076969"
"47700","3235","#076969"
"47750","3235","#076969"
"47800","3235","#076969"
"47850","3235","#076969"
"47900","3235","#076969"
"47950","3236","#076969"
"48000","3235","#076969"
"48050","3235","#076969"
"48100","3235","#076969"
"48150","3236","#076969"
"48200","3236","#076969"
"48250","3234","#076969"
"48300","3235","#076969"
"48350","3235","#076969"
"48400","3233","#076969"
"48450","3235","#076969"
"48500","3235","#076969"
"48550","3235","#076969"
"48600","3235","#076969"
"48650","3235","#076969"
"48700","3235","#076969"
"48750","3235","#076969"
"48800","3235","#076969"
"48850","3235","#076969"
"48900","3235","#076969"
"48950","3235","#076969"
"49000","3235","#076969"
"49050","3235","#076969"
"49100","3235","#076969"
"49150","3235","#076969"
"49200","3235","#076969"
"49250","3235","#076969"
"49300","3235","#076969"
"49350","3235","#076969"
"49400","3235","#076969"
"49450","3234","#076969"
"49500","3235","#076969"
"49550","3236","#076969"
"49600","3235","#076969"
"49650","3235","#076969"
"49700","3235","#076969"
"49750","3235","#076969"
"49800","3235","#076969"
"49850","3235","#076969"
"49900","3235","#076969"
"49950","3235","#076969"
"50000","3235","#076969"
"50050","3235","#076969"
"50100","3235","#076969"
"50150","3235","#076969"
"50200","3235","#076969"
"50250","3235","#076969"
"50300","3235","#076969"
"50350","3235","#076969"
"50400","3236","#076969"
"50450","3235","#076969"
"50500","3235","#076969"
"50550","3235","#076969"
"50600","3235","#076969"
"50650","3235","#076969"
"50700","3235","#076969"
"50750","3235","#076969"
"50800","3235","#076969"
"50850","3235","#076969"
"50900","3235","#076969"
"50950","3235","#076969"
"51000","3235","#076969"
"51050","3235","#076969"
"51100","3235","#076969"
"51150","3235","#076969"
"51200","3235","#076969"
"51250","3235","#076969"
"51300","3235","#076969"
"51350","3235","#076969"
"51400","3235","#076969"
"51450","3236","#076969"
"51500","3235","#076969"
"51550","3235","#076969"
"51600","3235","#076969"
"51650","3235","#076969"
"51700","3235","#076969"
"51750","3235","#076969"
"51800","3235","#076969"
"51850","3235","#076969"
"51900","3235","#076969"
"51950","3235","#076969"
"52000","3235","#076969"
"52050","3235","#076969"
"52100","3235","#076969"
"52150","3235","#076969"
"52200","3235","#076969"
"52250","3235","#076969"
"52300","3235","#076969"
"52350","3235","#076969"
"52400","3235","#076969"
"52450","3235","#076969"
"52500","3235","#076969"
"52550","3235","#076969"
"52600","3235","#076969"
"52650","3235","#076969"
"52700","3235","#076969"
"52750","3235","#076969"
"52800","3235","#076969"
"52850","3235","#076969"
"52900","3235","#076969"
"52950","3235","#076969"
"53000","3235","#076969"
"53050","3235","#076969"
"53100","3235","#076969"
"53150","3235","#076969"
"53200","3235","#076969"
"53250","3235","#076969"
"53300","3235","#076969"
"53350","3235","#076969"
"53400","3235","#076969"
"53450","3235","#076969"
"53500","3235","#076969"
"53550","3235","#076969"
"53600","3235","#076969"
"53650","3235","#076969"
"53700","3235","#076969"
"53750","3235","#076969"
"53800","3235","#076969"
"53850","3235","#076969"
"53900","3235","#076969"
"53950","3235","#076969"
"54000","3235","#076969"
"54050","3235","#076969"
"54100","3236","#076969"
"54150","3235","#076969"
"54200","3235","#076969"
"54250","3235","#076969"
"54300","3235","#076969"
"54350","3235","#076969"
"54400","3235","#076969"
"54450","3235","#076969"
"54500","3235","#076969"
"54550","3235","#076969"
"54600","3235","#076969"
"54650","3235","#076969"
"54700","3235","#076969"
"54750","3235","#076969"
"54800","3235","#076969"
"54850","3235","#076969"
"54900","3235","#076969"
"54950","3235","#076969"
"55000","3235","#076969"
"55050","3235","#076969"
"55100","3235","#076969"
"55150","3235","#076969"
"55200","3235","#076969"
"55250","3235","#076969"
"55300","3235","#076969"
"55350","3235","#076969"
