"count","curr","lineColor"
"7150","15.9","#076969"
"7200","15.9","#076969"
"7250","16","#076969"
"7300","15.9","#076969"
"7350","15.9","#076969"
"7400","15.9","#076969"
"7450","15.9","#076969"
"7500","15.9","#076969"
"7550","16","#076969"
"7600","15.9","#076969"
"7650","16","#076969"
"7700","15.9","#076969"
"7750","16","#076969"
"7800","15.9","#076969"
"7850","16","#076969"
"7900","15.9","#076969"
"7950","15.9","#076969"
"8000","15.9","#076969"
"8050","15.9","#076969"
"8100","15.9","#076969"
"8150","16","#076969"
"8200","16","#076969"
"8250","16","#076969"
"8300","15.9","#076969"
"8350","16","#076969"
"8400","15.9","#076969"
"8450","15.9","#076969"
"8500","15.9","#076969"
"8550","16","#076969"
"8600","15.9","#076969"
"8650","15.9","#076969"
"8700","15.8","#076969"
"8750","15.9","#076969"
"8800","15.9","#076969"
"8850","15.9","#076969"
"8900","15.9","#076969"
"8950","15.9","#076969"
"9000","15.9","#076969"
"9050","15.9","#076969"
"9100","15.9","#076969"
"9150","16","#076969"
"9200","15.9","#076969"
"9250","15.9","#076969"
"9300","15.9","#076969"
"9350","15.9","#076969"
"9400","15.9","#076969"
"9450","16","#076969"
"9500","16","#076969"
"9550","15.9","#076969"
"9600","15.9","#076969"
"9650","15.9","#076969"
"9700","15.9","#076969"
"9750","15.9","#076969"
"9800","15.9","#076969"
"9850","16","#076969"
"9900","15.9","#076969"
"9950","15.9","#076969"
"10000","15.9","#076969"
"10050","15.9","#076969"
"10100","15.9","#076969"
"10150","15.9","#076969"
"10200","16","#076969"
"10250","15.9","#076969"
"10300","15.9","#076969"
"10350","15.9","#076969"
"10400","16","#076969"
"10450","15.9","#076969"
"10500","15.9","#076969"
"10550","16","#076969"
"10600","15.9","#076969"
"10650","15.9","#076969"
"10700","15.9","#076969"
"10750","15.9","#076969"
"10800","15.9","#076969"
"10850","15.9","#076969"
"10900","15.9","#076969"
"10950","16","#076969"
"11000","15.9","#076969"
"11050","15.9","#076969"
"11100","15.9","#076969"
"11150","15.9","#076969"
"11200","15.9","#076969"
"11250","15.9","#AF550B"
"11300","77.6","#AF550B"
"11350","77.3","#AF550B"
"11400","77.5","#AF550B"
"11450","76.7","#AF550B"
"11500","77.9","#AF550B"
"11550","78.3","#AF550B"
"11600","77.9","#AF550B"
"11650","77.6","#AF550B"
"11700","78.4","#AF550B"
"11750","79.1","#AF550B"
"11800","77.8","#AF550B"
"11850","92.8","#AF550B"
"11900","70.1","#AF550B"
"11950","70.4","#AF550B"
"12000","69.8","#AF550B"
"12050","69.7","#AF550B"
"12100","69.7","#AF550B"
"12150","69.7","#AF550B"
"12200","69.9","#AF550B"
"12250","69.7","#AF550B"
"12300","70.1","#AF550B"
"12350","70.1","#AF550B"
"12400","70.4","#AF550B"
"12450","70.8","#AF550B"
"12500","70.4","#AF550B"
"12550","70.6","#AF550B"
"12600","70.1","#AF550B"
"12650","70","#AF550B"
"12700","69.7","#AF550B"
"12750","70.5","#AF550B"
"12800","69.4","#AF550B"
"12850","69.5","#AF550B"
"12900","71.1","#AF550B"
"12950","70.6","#AF550B"
"13000","70.4","#AF550B"
"13050","72.8","#AF550B"
"13100","70.7","#AF550B"
"13150","70.7","#AF550B"
"13200","77.3","#AF550B"
"13250","70.6","#AF550B"
"13300","70.4","#AF550B"
"13350","79.5","#AF550B"
"13400","69.8","#AF550B"
"13450","69.8","#AF550B"
"13500","79.4","#AF550B"
"13550","70.2","#AF550B"
"13600","69.9","#AF550B"
"13650","70.8","#AF550B"
"13700","69.9","#AF550B"
"13750","69.6","#AF550B"
"13800","70.2","#AF550B"
"13850","69.7","#AF550B"
"13900","69.7","#AF550B"
"13950","71.2","#AF550B"
"14000","76.8","#AF550B"
"14050","77.1","#AF550B"
"14100","77","#AF550B"
"14150","77.1","#AF550B"
"14200","77.1","#AF550B"
"14250","77","#AF550B"
"14300","77.2","#AF550B"
"14350","77.2","#AF550B"
"14400","77.2","#AF550B"
"14450","77.3","#AF550B"
"14500","77","#AF550B"
"14550","77","#AF550B"
"14600","76.9","#AF550B"
"14650","77","#AF550B"
"14700","77","#AF550B"
"14750","77.1","#AF550B"
"14800","77","#AF550B"
"14850","78.5","#AF550B"
"14900","79.4","#AF550B"
"14950","77.7","#AF550B"
"15000","95.5","#AF550B"
"15050","69.7","#AF550B"
"15100","106.3","#098C09"
"15150","80","#098C09"
"15200","102","#098C09"
"15250","76.6","#098C09"
"15300","72.2","#098C09"
"15350","80.6","#098C09"
"15400","76.7","#098C09"
"15450","80.3","#098C09"
"15500","92.9","#098C09"
"15550","79.5","#098C09"
"15600","82.7","#098C09"
"15650","73.3","#098C09"
"15700","73.2","#098C09"
"15750","75.4","#098C09"
"15800","74.5","#098C09"
"15850","75.1","#098C09"
"15900","76.9","#098C09"
"15950","72.6","#098C09"
"16000","74.6","#098C09"
"16050","74.3","#098C09"
"16100","84.1","#AF0B0B"
"16150","77.5","#AF0B0B"
"16200","77.6","#AF0B0B"
"16250","76.9","#AF0B0B"
"16300","78.5","#AF0B0B"
"16350","77.8","#AF0B0B"
"16400","66","#076969"
"16450","16","#076969"
"16500","16","#076969"
"16550","15.9","#076969"
"16600","16","#076969"
"16650","16","#076969"
"16700","16","#076969"
"16750","16","#076969"
"16800","15.9","#076969"
"16850","15.9","#076969"
"16900","16","#076969"
"16950","16","#076969"
"17000","16","#076969"
"17050","15.9","#076969"
"17100","15.9","#076969"
"17150","16","#076969"
"17200","15.9","#076969"
"17250","15.9","#076969"
"17300","16","#076969"
"17350","15.9","#076969"
"17400","16","#076969"
"17450","16","#076969"
"17500","16","#076969"
"17550","15.9","#076969"
"17600","16","#076969"
"17650","15.9","#076969"
"17700","15.9","#076969"
"17750","15.9","#076969"
"17800","15.9","#076969"
"17850","15.9","#076969"
"17900","16","#076969"
"17950","16","#076969"
"18000","16","#076969"
"18050","15.9","#076969"
"18100","16","#076969"
"18150","16","#076969"
"18200","16","#076969"
"18250","15.9","#076969"
"18300","15.9","#076969"
"18350","15.9","#076969"
"18400","15.9","#076969"
"18450","15.9","#076969"
"18500","15.9","#076969"
"18550","15.9","#076969"
"18600","15.9","#076969"
"18650","15.9","#076969"
"18700","15.9","#076969"
"18750","15.9","#076969"
"18800","15.9","#076969"
"18850","15.9","#076969"
"18900","15.9","#076969"
"18950","15.9","#076969"
"19000","15.9","#076969"
"19050","16","#076969"
"19100","15.9","#076969"
"19150","15.9","#076969"
"19200","15.9","#076969"
"19250","15.9","#076969"
"19300","15.9","#076969"
"19350","16","#076969"
"19400","15.9","#076969"
"19450","15.9","#076969"
"19500","15.9","#076969"
"19550","16","#076969"
"19600","16","#076969"
"19650","15.9","#076969"
"19700","15.8","#076969"
"19750","15.8","#076969"
"19800","15.9","#076969"
"19850","15.8","#076969"
"19900","15.9","#076969"
"19950","15.8","#076969"
"20000","15.9","#076969"
"20050","15.9","#076969"
"20100","15.9","#076969"
"20150","15.9","#076969"
"20200","15.9","#076969"
"20250","16.1","#076969"
"20300","16","#076969"
"20350","15.9","#076969"
"20400","15.9","#076969"
"20450","15.9","#076969"
"20500","15.9","#076969"
"20550","15.9","#076969"
"20600","15.9","#076969"
"20650","15.9","#076969"
"20700","15.9","#076969"
"20750","15.8","#076969"
"20800","15.9","#076969"
"20850","15.9","#076969"
"20900","15.9","#076969"
"20950","16.1","#076969"
"21000","15.9","#076969"
"21050","16","#076969"
"21100","15.9","#076969"
"21150","15.9","#076969"
"21200","15.8","#076969"
"21250","15.9","#076969"
"21300","15.9","#076969"
"21350","15.9","#076969"
"21400","15.9","#076969"
"21450","15.9","#076969"
"21500","15.9","#076969"
"21550","15.9","#076969"
"21600","16","#076969"
"21650","15.9","#076969"
"21700","15.9","#076969"
"21750","15.8","#076969"
"21800","16","#076969"
"21850","16","#076969"
"21900","15.9","#076969"
"21950","15.9","#076969"
"22000","15.9","#076969"
"22050","15.9","#076969"
"22100","16","#076969"
"22150","15.9","#076969"
"22200","15.9","#076969"
"22250","15.9","#076969"
"22300","15.9","#076969"
"22350","15.9","#076969"
"22400","15.9","#076969"
"22450","15.9","#076969"
"22500","15.9","#076969"
"22550","15.9","#076969"
"22600","15.1","#076969"
"22650","15.9","#076969"
"22700","16","#076969"
"22750","15.9","#076969"
"22800","15.9","#076969"
"22850","15.9","#076969"
"22900","15.9","#076969"
"22950","15.9","#076969"
"23000","15.9","#076969"
"23050","15.8","#076969"
"23100","15.9","#076969"
"23150","15.9","#076969"
"23200","15.9","#076969"
"23250","15.9","#076969"
"23300","15.9","#076969"
"23350","15.9","#076969"
"23400","15.9","#076969"
"23450","15.9","#076969"
"23500","16.1","#076969"
"23550","15.9","#076969"
"23600","15.9","#076969"
"23650","15.9","#076969"
"23700","15.9","#076969"
"23750","16","#076969"
"23800","15.9","#076969"
"23850","15.8","#076969"
"23900","15.9","#076969"
"23950","15.9","#076969"
"24000","15.9","#076969"
"24050","15.9","#076969"
"24100","15.9","#076969"
"24150","12.8","#076969"
"24200","16","#076969"
"24250","16","#076969"
"24300","15.9","#076969"
"24350","15.9","#076969"
"24400","15.8","#076969"
"24450","16.1","#076969"
"24500","13.1","#076969"
"24550","15.9","#076969"
"24600","15.9","#076969"
"24650","15.9","#076969"
"24700","15.9","#076969"
"24750","15.8","#076969"
"24800","15.9","#076969"
"24850","15.9","#076969"
"24900","15.9","#076969"
"24950","15.9","#076969"
"25000","16","#076969"
"25050","15.9","#076969"
"25100","15.9","#076969"
"25150","15.9","#076969"
"25200","15.9","#076969"
"25250","15.9","#076969"
"25300","15.9","#076969"
"25350","15.9","#076969"
"25400","15.9","#076969"
"25450","15.9","#076969"
"25500","16","#076969"
"25550","15.9","#076969"
"25600","15.9","#076969"
"25650","15.9","#076969"
"25700","15.9","#076969"
"25750","15.9","#076969"
"25800","15.8","#076969"
"25850","16","#076969"
"25900","16","#076969"
"25950","15.9","#076969"
"26000","15.9","#076969"
"26050","15.9","#076969"
"26100","15.9","#076969"
"26150","15.9","#076969"
"26200","16","#076969"
"26250","15.9","#076969"
"26300","15.9","#076969"
"26350","15.9","#076969"
"26400","58.2","#AF550B"
"26450","78.5","#AF550B"
"26500","78.1","#AF550B"
"26550","78.2","#AF550B"
"26600","78.4","#AF550B"
"26650","78.5","#AF550B"
"26700","78.4","#AF550B"
"26750","79.5","#AF550B"
"26800","78.6","#AF550B"
"26850","78.5","#AF550B"
"26900","79.3","#AF550B"
"26950","77.3","#AF550B"
"27000","70.1","#AF550B"
"27050","70.2","#AF550B"
"27100","73.9","#AF550B"
"27150","70.3","#AF550B"
"27200","70.1","#AF550B"
"27250","73.1","#AF550B"
"27300","70","#AF550B"
"27350","69.9","#AF550B"
"27400","77.8","#AF550B"
"27450","70.2","#AF550B"
"27500","70.6","#AF550B"
"27550","89.7","#AF550B"
"27600","70.5","#AF550B"
"27650","70.1","#AF550B"
"27700","70","#AF550B"
"27750","69.8","#AF550B"
"27800","69.7","#AF550B"
"27850","70","#AF550B"
"27900","69.7","#AF550B"
"27950","69.6","#AF550B"
"28000","70.1","#AF550B"
"28050","70.3","#AF550B"
"28100","70.6","#AF550B"
"28150","70.4","#AF550B"
"28200","69.9","#AF550B"
"28250","69.8","#AF550B"
"28300","70.2","#AF550B"
"28350","72.5","#AF550B"
"28400","70.6","#AF550B"
"28450","69.8","#AF550B"
"28500","70.4","#AF550B"
"28550","69.2","#AF550B"
"28600","69.8","#AF550B"
"28650","70.2","#AF550B"
"28700","69.8","#AF550B"
"28750","69.5","#AF550B"
"28800","72.2","#AF550B"
"28850","70.4","#AF550B"
"28900","70.3","#AF550B"
"28950","72.6","#AF550B"
"29000","70.3","#AF550B"
"29050","69.9","#AF550B"
"29100","77.3","#AF550B"
"29150","77.6","#AF550B"
"29200","77.4","#AF550B"
"29250","77.6","#AF550B"
"29300","77.5","#AF550B"
"29350","77.5","#AF550B"
"29400","77.7","#AF550B"
"29450","77.7","#AF550B"
"29500","77.7","#AF550B"
"29550","77.3","#AF550B"
"29600","77.5","#AF550B"
"29650","77.6","#AF550B"
"29700","77.5","#AF550B"
"29750","77.5","#AF550B"
"29800","77.6","#AF550B"
"29850","77.6","#AF550B"
"29900","77.6","#AF550B"
"29950","77.5","#AF550B"
"30000","77.9","#AF550B"
"30050","77.7","#AF550B"
"30100","96.3","#AF550B"
"30150","70.4","#AF550B"
"30200","82.3","#098C09"
"30250","77.8","#098C09"
"30300","79.9","#098C09"
"30350","94.7","#098C09"
"30400","84.7","#098C09"
"30450","84.4","#098C09"
"30500","78.8","#098C09"
"30550","80","#098C09"
"30600","86.8","#098C09"
"30650","78.2","#098C09"
"30700","83.8","#098C09"
"30750","81.6","#098C09"
"30800","73.8","#098C09"
"30850","75.7","#098C09"
"30900","78.1","#098C09"
"30950","74.8","#098C09"
"31000","76.4","#098C09"
"31050","82.8","#098C09"
"31100","79.7","#098C09"
"31150","77.3","#098C09"
"31200","73.4","#AF0B0B"
"31250","78.1","#AF0B0B"
"31300","78.9","#AF0B0B"
"31350","78.3","#AF0B0B"
"31400","78.3","#AF0B0B"
"31450","78.1","#AF0B0B"
"31500","76.6","#076969"
"31550","16.1","#076969"
"31600","16.1","#076969"
"31650","16","#076969"
"31700","16","#076969"
"31750","15.9","#076969"
"31800","15.9","#076969"
"31850","15.9","#076969"
"31900","15.9","#076969"
"31950","16","#076969"
"32000","16","#076969"
"32050","15.9","#076969"
"32100","15.9","#076969"
"32150","16","#076969"
"32200","16","#076969"
"32250","16","#076969"
"32300","15.9","#076969"
"32350","15.9","#076969"
"32400","15.9","#076969"
"32450","15.9","#076969"
"32500","16.2","#076969"
"32550","16","#076969"
"32600","16","#076969"
"32650","16","#076969"
"32700","15.9","#076969"
"32750","16","#076969"
"32800","15.9","#076969"
"32850","16","#076969"
"32900","15.9","#076969"
"32950","16","#076969"
"33000","15.9","#076969"
"33050","15.9","#076969"
"33100","15.9","#076969"
"33150","15.9","#076969"
"33200","15.9","#076969"
"33250","16.1","#076969"
"33300","15.9","#076969"
"33350","16","#076969"
"33400","15.9","#076969"
"33450","16","#076969"
"33500","16","#076969"
"33550","15.9","#076969"
"33600","15.9","#076969"
"33650","15.9","#076969"
"33700","15.9","#076969"
"33750","15.9","#076969"
"33800","16","#076969"
"33850","16","#076969"
"33900","15.9","#076969"
"33950","15.9","#076969"
"34000","15.9","#076969"
"34050","16","#076969"
"34100","15.9","#076969"
"34150","15.2","#076969"
"34200","16","#076969"
"34250","15.9","#076969"
"34300","15.9","#076969"
"34350","15.9","#076969"
"34400","15.9","#076969"
"34450","15.9","#076969"
"34500","15.9","#076969"
"34550","16","#076969"
"34600","15.9","#076969"
"34650","15.9","#076969"
"34700","16","#076969"
"34750","15.9","#076969"
"34800","15.9","#076969"
"34850","15.9","#076969"
"34900","16","#076969"
"34950","15.9","#076969"
"35000","16","#076969"
"35050","16","#076969"
"35100","15.9","#076969"
"35150","15.9","#076969"
"35200","15.9","#076969"
"35250","15.9","#076969"
"35300","15.9","#076969"
"35350","15.9","#076969"
"35400","15.9","#076969"
"35450","16","#076969"
"35500","15.9","#076969"
"35550","15.9","#076969"
"35600","15.9","#076969"
"35650","16","#076969"
"35700","16","#076969"
"35750","15.9","#076969"
"35800","15.9","#076969"
"35850","16","#076969"
"35900","15.9","#076969"
"35950","15.9","#076969"
"36000","15.9","#076969"
"36050","15.9","#076969"
"36100","15.9","#076969"
"36150","15.9","#076969"
"36200","16","#076969"
"36250","15.9","#076969"
"36300","15.9","#076969"
"36350","15.9","#076969"
"36400","15.9","#076969"
"36450","15.9","#076969"
"36500","15.9","#076969"
"36550","15.9","#076969"
"36600","15.9","#076969"
"36650","15.9","#076969"
"36700","15.9","#076969"
"36750","15.9","#076969"
"36800","15.9","#076969"
"36850","15.9","#076969"
"36900","15.9","#076969"
"36950","16","#076969"
"37000","15.9","#076969"
"37050","16","#076969"
"37100","15.9","#076969"
"37150","15.9","#076969"
"37200","16","#076969"
"37250","16","#076969"
"37300","15.9","#076969"
"37350","15.9","#076969"
"37400","16","#076969"
"37450","15.9","#076969"
"37500","15.9","#076969"
"37550","15.9","#076969"
"37600","15.9","#076969"
"37650","15.9","#076969"
"37700","15.9","#076969"
"37750","15.9","#076969"
"37800","15.9","#076969"
"37850","15.9","#076969"
"37900","15.8","#076969"
"37950","15.9","#076969"
"38000","15.8","#076969"
"38050","15.9","#076969"
"38100","16","#076969"
"38150","15.9","#076969"
"38200","15.9","#076969"
"38250","15.9","#076969"
"38300","16","#076969"
"38350","15.9","#076969"
"38400","15.9","#076969"
"38450","15.9","#076969"
"38500","16","#076969"
"38550","15.9","#076969"
"38600","15.9","#076969"
"38650","15.9","#076969"
"38700","15.9","#076969"
"38750","15.9","#076969"
"38800","15.9","#076969"
"38850","15.9","#076969"
"38900","16","#076969"
"38950","15.9","#076969"
"39000","16","#076969"
"39050","15.9","#076969"
"39100","15.9","#076969"
"39150","15.9","#076969"
"39200","15.9","#076969"
"39250","15.9","#076969"
"39300","15.9","#076969"
"39350","15.9","#076969"
"39400","15.9","#076969"
"39450","15.9","#076969"
"39500","15.9","#076969"
"39550","15.9","#076969"
"39600","15.9","#076969"
"39650","15.9","#076969"
"39700","15.8","#076969"
"39750","15.9","#076969"
"39800","16","#076969"
"39850","16","#076969"
"39900","15.9","#076969"
"39950","15.9","#076969"
"40000","15.8","#076969"
"40050","15.9","#076969"
"40100","15.9","#076969"
"40150","15.9","#076969"
"40200","15.8","#076969"
"40250","15.9","#076969"
"40300","15.9","#076969"
"40350","15.9","#076969"
"40400","15.8","#076969"
"40450","15.9","#076969"
"40500","15.9","#076969"
"40550","15.9","#076969"
"40600","15.9","#076969"
"40650","16","#076969"
"40700","15.9","#076969"
"40750","15.9","#076969"
"40800","15.9","#076969"
"40850","15.9","#076969"
"40900","15.9","#076969"
"40950","15.9","#076969"
"41000","15.9","#076969"
"41050","15.9","#076969"
"41100","15.9","#076969"
"41150","15.9","#076969"
"41200","15.9","#076969"
"41250","15.9","#076969"
"41300","15.9","#076969"
"41350","15.9","#076969"
"41400","15.9","#076969"
"41450","15.9","#076969"
"41500","47","#AF550B"
"41550","77.8","#AF550B"
"41600","78.4","#AF550B"
"41650","79.6","#AF550B"
"41700","79.8","#AF550B"
"41750","77.9","#AF550B"
"41800","79.1","#AF550B"
"41850","79.2","#AF550B"
"41900","77.7","#AF550B"
"41950","78.7","#AF550B"
"42000","79.2","#AF550B"
"42050","78.4","#AF550B"
"42100","75.7","#AF550B"
"42150","69.6","#AF550B"
"42200","69.7","#AF550B"
"42250","80.2","#AF550B"
"42300","69.8","#AF550B"
"42350","69.4","#AF550B"
"42400","72.5","#AF550B"
"42450","70.4","#AF550B"
"42500","70","#AF550B"
"42550","70.3","#AF550B"
"42600","70.5","#AF550B"
"42650","70.6","#AF550B"
"42700","70.2","#AF550B"
"42750","70.1","#AF550B"
"42800","70.3","#AF550B"
"42850","70.7","#AF550B"
"42900","70.6","#AF550B"
"42950","70.6","#AF550B"
"43000","70.4","#AF550B"
"43050","70.4","#AF550B"
"43100","70.7","#AF550B"
"43150","71.4","#AF550B"
"43200","70.5","#AF550B"
"43250","70.6","#AF550B"
"43300","71.4","#AF550B"
"43350","70.6","#AF550B"
"43400","70.3","#AF550B"
"43450","74.8","#AF550B"
"43500","70.3","#AF550B"
"43550","70.2","#AF550B"
"43600","72.9","#AF550B"
"43650","70.4","#AF550B"
"43700","70.4","#AF550B"
"43750","80.3","#AF550B"
"43800","69.8","#AF550B"
"43850","70.1","#AF550B"
"43900","79.5","#AF550B"
"43950","70.6","#AF550B"
"44000","70.7","#AF550B"
"44050","78.9","#AF550B"
"44100","70.1","#AF550B"
"44150","69.9","#AF550B"
"44200","74.7","#AF550B"
"44250","77.7","#AF550B"
"44300","77.8","#AF550B"
"44350","78","#AF550B"
"44400","77.6","#AF550B"
"44450","77.9","#AF550B"
"44500","77.3","#AF550B"
"44550","77.7","#AF550B"
"44600","77.6","#AF550B"
"44650","77.5","#AF550B"
"44700","77.7","#AF550B"
"44750","77.5","#AF550B"
"44800","77.7","#AF550B"
"44850","77.8","#AF550B"
"44900","77.8","#AF550B"
"44950","77.3","#AF550B"
"45000","78","#AF550B"
"45050","77.2","#AF550B"
"45100","78.4","#AF550B"
"45150","79.1","#AF550B"
"45200","78.3","#AF550B"
"45250","107.9","#AF550B"
"45300","70.5","#AF550B"
"45350","100.7","#098C09"
"45400","95","#098C09"
"45450","80.1","#098C09"
"45500","93.9","#098C09"
"45550","77.7","#098C09"
"45600","92.4","#098C09"
"45650","87.4","#098C09"
"45700","78","#098C09"
"45750","81.9","#098C09"
"45800","79.9","#098C09"
"45850","79.7","#098C09"
"45900","79.4","#098C09"
"45950","85.2","#098C09"
"46000","74.3","#098C09"
"46050","79.5","#098C09"
"46100","80","#098C09"
"46150","74.1","#098C09"
"46200","77.2","#098C09"
"46250","85","#098C09"
"46300","75","#098C09"
"46350","75.3","#AF0B0B"
"46400","78.3","#AF0B0B"
"46450","78.6","#AF0B0B"
"46500","78.4","#AF0B0B"
"46550","78.4","#AF0B0B"
"46600","78.2","#AF0B0B"
"46650","71.7","#076969"
"46700","16","#076969"
"46750","16.1","#076969"
"46800","16","#076969"
"46850","16","#076969"
"46900","16","#076969"
"46950","15.3","#076969"
"47000","16","#076969"
"47050","16","#076969"
"47100","16","#076969"
"47150","16","#076969"
"47200","15.9","#076969"
"47250","15.9","#076969"
"47300","15.9","#076969"
"47350","15.9","#076969"
"47400","15.9","#076969"
"47450","16","#076969"
"47500","16","#076969"
"47550","15.9","#076969"
"47600","16","#076969"
"47650","15.9","#076969"
"47700","15.9","#076969"
"47750","16","#076969"
"47800","15.9","#076969"
"47850","15.9","#076969"
"47900","16","#076969"
"47950","15.8","#076969"
"48000","15.9","#076969"
"48050","15.9","#076969"
"48100","15.9","#076969"
"48150","15.9","#076969"
"48200","15.8","#076969"
"48250","15.9","#076969"
"48300","16","#076969"
"48350","15.9","#076969"
"48400","16.1","#076969"
"48450","15.9","#076969"
"48500","16","#076969"
"48550","15.9","#076969"
"48600","15.9","#076969"
"48650","15.9","#076969"
"48700","15.9","#076969"
"48750","15.9","#076969"
"48800","15.9","#076969"
"48850","15.9","#076969"
"48900","15.9","#076969"
"48950","15.9","#076969"
"49000","15.9","#076969"
"49050","15.9","#076969"
"49100","16","#076969"
"49150","15.9","#076969"
"49200","15.9","#076969"
"49250","16.1","#076969"
"49300","15.9","#076969"
"49350","15.9","#076969"
"49400","15.9","#076969"
"49450","15.9","#076969"
"49500","15.9","#076969"
"49550","16","#076969"
"49600","15.9","#076969"
"49650","15.9","#076969"
"49700","16","#076969"
"49750","15.9","#076969"
"49800","15.9","#076969"
"49850","16","#076969"
"49900","15.9","#076969"
"49950","15.9","#076969"
"50000","15.9","#076969"
"50050","15.9","#076969"
"50100","15.9","#076969"
"50150","15.9","#076969"
"50200","15.9","#076969"
"50250","15.9","#076969"
"50300","15.9","#076969"
"50350","15.9","#076969"
"50400","15.9","#076969"
"50450","15.9","#076969"
"50500","15.9","#076969"
"50550","15.9","#076969"
"50600","15.9","#076969"
"50650","15.9","#076969"
"50700","15.9","#076969"
"50750","15.9","#076969"
"50800","15.9","#076969"
"50850","15.9","#076969"
"50900","15.9","#076969"
"50950","15.9","#076969"
"51000","15.9","#076969"
"51050","15.9","#076969"
"51100","15.9","#076969"
"51150","15.9","#076969"
"51200","15.9","#076969"
"51250","15.9","#076969"
"51300","15.9","#076969"
"51350","15.9","#076969"
"51400","15.9","#076969"
"51450","15.9","#076969"
"51500","16","#076969"
"51550","16","#076969"
"51600","15.9","#076969"
"51650","16","#076969"
"51700","15.9","#076969"
"51750","16","#076969"
"51800","15.9","#076969"
"51850","15.9","#076969"
"51900","15.9","#076969"
"51950","15.8","#076969"
"52000","15.8","#076969"
"52050","15.9","#076969"
"52100","15.9","#076969"
"52150","15.9","#076969"
"52200","15.9","#076969"
"52250","15.9","#076969"
"52300","15.9","#076969"
"52350","15.9","#076969"
"52400","15.9","#076969"
"52450","15.9","#076969"
"52500","16","#076969"
"52550","15.9","#076969"
"52600","15.9","#076969"
"52650","15.9","#076969"
