"count","pow","lineColor"
"7500","51.6","#076969"
"7550","51.9","#076969"
"7600","51.9","#076969"
"7650","51.9","#076969"
"7700","51.6","#076969"
"7750","51.9","#076969"
"7800","51.9","#076969"
"7850","52.2","#076969"
"7900","51.9","#076969"
"7950","51.9","#076969"
"8000","51.9","#076969"
"8050","51.9","#076969"
"8100","51.9","#076969"
"8150","51.9","#076969"
"8200","51.6","#076969"
"8250","51.6","#076969"
"8300","51.9","#076969"
"8350","52.2","#076969"
"8400","51.9","#076969"
"8450","51.9","#076969"
"8500","51.9","#076969"
"8550","51.9","#076969"
"8600","51.9","#076969"
"8650","51.9","#076969"
"8700","51.9","#076969"
"8750","51.9","#076969"
"8800","51.9","#076969"
"8850","51.9","#076969"
"8900","51.6","#076969"
"8950","51.9","#076969"
"9000","51.9","#076969"
"9050","51.9","#076969"
"9100","51.9","#076969"
"9150","51.9","#076969"
"9200","51.9","#076969"
"9250","51.6","#076969"
"9300","51.9","#076969"
"9350","51.9","#076969"
"9400","52.2","#076969"
"9450","51.9","#076969"
"9500","51.9","#076969"
"9550","51.9","#076969"
"9600","51.9","#076969"
"9650","51.9","#076969"
"9700","51.9","#076969"
"9750","51.9","#076969"
"9800","52.2","#076969"
"9850","51.9","#076969"
"9900","51.9","#076969"
"9950","51.9","#076969"
"10000","52.2","#076969"
"10050","51.9","#076969"
"10100","51.9","#076969"
"10150","51.9","#076969"
"10200","51.9","#076969"
"10250","51.9","#076969"
"10300","51.9","#076969"
"10350","51.6","#076969"
"10400","51.6","#076969"
"10450","51.9","#076969"
"10500","51.9","#076969"
"10550","51.9","#076969"
"10600","51.9","#076969"
"10650","51.9","#076969"
"10700","51.9","#076969"
"10750","51.9","#076969"
"10800","52.5","#076969"
"10850","51.9","#076969"
"10900","51.9","#076969"
"10950","51.9","#076969"
"11000","51.9","#076969"
"11050","51.9","#076969"
"11100","51.9","#076969"
"11150","51.9","#076969"
"11200","51.9","#076969"
"11250","100.2","#AF550B"
"11300","247.2","#AF550B"
"11350","246.4","#AF550B"
"11400","249.1","#AF550B"
"11450","246.4","#AF550B"
"11500","245.1","#AF550B"
"11550","250.6","#AF550B"
"11600","250.4","#AF550B"
"11650","246","#AF550B"
"11700","246.4","#AF550B"
"11750","247.3","#AF550B"
"11800","247","#AF550B"
"11850","227.9","#AF550B"
"11900","221.1","#AF550B"
"11950","221.1","#AF550B"
"12000","222.8","#AF550B"
"12050","221.6","#AF550B"
"12100","222.3","#AF550B"
"12150","224.9","#AF550B"
"12200","222.6","#AF550B"
"12250","222.2","#AF550B"
"12300","242.1","#AF550B"
"12350","221.7","#AF550B"
"12400","221.9","#AF550B"
"12450","239.3","#AF550B"
"12500","220.5","#AF550B"
"12550","221.1","#AF550B"
"12600","237.3","#AF550B"
"12650","222.8","#AF550B"
"12700","221.9","#AF550B"
"12750","219.8","#AF550B"
"12800","220.5","#AF550B"
"12850","220.8","#AF550B"
"12900","221.4","#AF550B"
"12950","221","#AF550B"
"13000","221.3","#AF550B"
"13050","221","#AF550B"
"13100","222.2","#AF550B"
"13150","221.9","#AF550B"
"13200","221.4","#AF550B"
"13250","222.4","#AF550B"
"13300","223.1","#AF550B"
"13350","222.5","#AF550B"
"13400","222","#AF550B"
"13450","222.2","#AF550B"
"13500","223.2","#AF550B"
"13550","222","#AF550B"
"13600","221.7","#AF550B"
"13650","222.9","#AF550B"
"13700","222.7","#AF550B"
"13750","222.5","#AF550B"
"13800","222.3","#AF550B"
"13850","221.7","#AF550B"
"13900","221.4","#AF550B"
"13950","232","#AF550B"
"14000","242.2","#AF550B"
"14050","242.7","#AF550B"
"14100","242.2","#AF550B"
"14150","241.9","#AF550B"
"14200","241.6","#AF550B"
"14250","242.3","#AF550B"
"14300","242.3","#AF550B"
"14350","241.9","#AF550B"
"14400","242.3","#AF550B"
"14450","242.5","#AF550B"
"14500","242.8","#AF550B"
"14550","242.8","#AF550B"
"14600","241.6","#AF550B"
"14650","243","#AF550B"
"14700","240.6","#AF550B"
"14750","242.4","#AF550B"
"14800","242.4","#AF550B"
"14850","244.2","#AF550B"
"14900","244.5","#AF550B"
"14950","243.4","#AF550B"
"15000","245.7","#AF550B"
"15050","221","#098C09"
"15100","262.7","#098C09"
"15150","259.9","#098C09"
"15200","234.1","#098C09"
"15250","248.1","#098C09"
"15300","258.3","#098C09"
"15350","244.9","#098C09"
"15400","279.3","#098C09"
"15450","244.5","#098C09"
"15500","257.1","#098C09"
"15550","274.7","#098C09"
"15600","234.4","#098C09"
"15650","229.9","#098C09"
"15700","240.6","#098C09"
"15750","235.4","#098C09"
"15800","231.3","#098C09"
"15850","251.4","#098C09"
"15900","235","#098C09"
"15950","234.9","#098C09"
"16000","249.6","#098C09"
"16050","231","#098C09"
"16100","239.7","#AF0B0B"
"16150","245.2","#AF0B0B"
"16200","244.8","#AF0B0B"
"16250","243.8","#AF0B0B"
"16300","244.2","#AF0B0B"
"16350","295.2","#076969"
"16400","53.2","#076969"
"16450","52.6","#076969"
"16500","52.2","#076969"
"16550","52.2","#076969"
"16600","52.2","#076969"
"16650","52.2","#076969"
"16700","51.9","#076969"
"16750","52.8","#076969"
"16800","51.9","#076969"
"16850","52.2","#076969"
"16900","52.2","#076969"
"16950","52.2","#076969"
"17000","52.2","#076969"
"17050","52.2","#076969"
"17100","51.9","#076969"
"17150","52.2","#076969"
"17200","52.2","#076969"
"17250","52.2","#076969"
"17300","52.2","#076969"
"17350","52.6","#076969"
"17400","52.2","#076969"
"17450","52.2","#076969"
"17500","52.2","#076969"
"17550","52.2","#076969"
"17600","51.9","#076969"
"17650","52.5","#076969"
"17700","51.9","#076969"
"17750","52.2","#076969"
"17800","51.9","#076969"
"17850","52.2","#076969"
"17900","51.9","#076969"
"17950","51.9","#076969"
"18000","52.2","#076969"
"18050","51.9","#076969"
"18100","51.9","#076969"
"18150","51.9","#076969"
"18200","51.9","#076969"
"18250","52.2","#076969"
"18300","51.9","#076969"
"18350","51.9","#076969"
"18400","52.2","#076969"
"18450","51.9","#076969"
"18500","52.2","#076969"
"18550","51.9","#076969"
"18600","51.9","#076969"
"18650","51.9","#076969"
"18700","51.9","#076969"
"18750","51.6","#076969"
"18800","51.9","#076969"
"18850","51.9","#076969"
"18900","52.2","#076969"
"18950","51.9","#076969"
"19000","51.9","#076969"
"19050","52.2","#076969"
"19100","51.9","#076969"
"19150","51.9","#076969"
"19200","52.2","#076969"
"19250","51.9","#076969"
"19300","49.6","#076969"
"19350","52.2","#076969"
"19400","51.9","#076969"
"19450","52.2","#076969"
"19500","51.9","#076969"
"19550","51.9","#076969"
"19600","51.9","#076969"
"19650","52.5","#076969"
"19700","51.9","#076969"
"19750","51.9","#076969"
"19800","51.9","#076969"
"19850","51.9","#076969"
"19900","51.9","#076969"
"19950","51.9","#076969"
"20000","51.9","#076969"
"20050","51.9","#076969"
"20100","51.9","#076969"
"20150","51.9","#076969"
"20200","51.9","#076969"
"20250","51.9","#076969"
"20300","51.9","#076969"
"20350","51.9","#076969"
"20400","51.9","#076969"
"20450","51.9","#076969"
"20500","51.9","#076969"
"20550","51.9","#076969"
"20600","52.2","#076969"
"20650","52.2","#076969"
"20700","52.2","#076969"
"20750","52.2","#076969"
"20800","52.2","#076969"
"20850","51.9","#076969"
"20900","51.9","#076969"
"20950","51.9","#076969"
"21000","51.9","#076969"
"21050","51.6","#076969"
"21100","51.9","#076969"
"21150","52.2","#076969"
"21200","51.9","#076969"
"21250","51.9","#076969"
"21300","51.9","#076969"
"21350","52.2","#076969"
"21400","51.9","#076969"
"21450","51.9","#076969"
"21500","51.9","#076969"
"21550","51.9","#076969"
"21600","51.9","#076969"
"21650","52.2","#076969"
"21700","51.9","#076969"
"21750","51.9","#076969"
"21800","51.9","#076969"
"21850","51.9","#076969"
"21900","51.9","#076969"
"21950","51.9","#076969"
"22000","51.9","#076969"
"22050","51.6","#076969"
"22100","52.8","#076969"
"22150","51.9","#076969"
"22200","51.9","#076969"
"22250","51.9","#076969"
"22300","51.9","#076969"
"22350","52.2","#076969"
"22400","51.9","#076969"
"22450","51.9","#076969"
"22500","51.9","#076969"
"22550","52.2","#076969"
"22600","51.9","#076969"
"22650","51.9","#076969"
"22700","52.2","#076969"
"22750","51.9","#076969"
"22800","51.6","#076969"
"22850","51.9","#076969"
"22900","51.9","#076969"
"22950","51.9","#076969"
"23000","51.9","#076969"
"23050","51.9","#076969"
"23100","51.9","#076969"
"23150","51.9","#076969"
"23200","51.9","#076969"
"23250","51.9","#076969"
"23300","51.9","#076969"
"23350","51.9","#076969"
"23400","51.9","#076969"
"23450","51.9","#076969"
"23500","51.9","#076969"
"23550","51.9","#076969"
"23600","51.9","#076969"
"23650","51.9","#076969"
"23700","51.9","#076969"
"23750","51.9","#076969"
"23800","51.9","#076969"
"23850","51.9","#076969"
"23900","51.9","#076969"
"23950","51.9","#076969"
"24000","51.9","#076969"
"24050","51.9","#076969"
"24100","51.9","#076969"
"24150","52.2","#076969"
"24200","51.9","#076969"
"24250","51.9","#076969"
"24300","51.9","#076969"
"24350","51.9","#076969"
"24400","51.9","#076969"
"24450","51.9","#076969"
"24500","51.5","#076969"
"24550","51.9","#076969"
"24600","51.9","#076969"
"24650","51.9","#076969"
"24700","51.9","#076969"
"24750","51.9","#076969"
"24800","51.9","#076969"
"24850","51.9","#076969"
"24900","51.9","#076969"
"24950","51.9","#076969"
"25000","51.9","#076969"
"25050","51.9","#076969"
"25100","51.6","#076969"
"25150","51.9","#076969"
"25200","51.9","#076969"
"25250","51.9","#076969"
"25300","51.6","#076969"
"25350","51.9","#076969"
"25400","51.9","#076969"
"25450","51.9","#076969"
"25500","51.9","#076969"
"25550","52.2","#076969"
"25600","51.6","#076969"
"25650","51.9","#076969"
"25700","51.9","#076969"
"25750","52.2","#076969"
"25800","51.6","#076969"
"25850","51.6","#076969"
"25900","51.9","#076969"
"25950","52.2","#076969"
"26000","51.9","#076969"
"26050","51.9","#076969"
"26100","51.9","#076969"
"26150","51.9","#076969"
"26200","51.9","#076969"
"26250","51.9","#076969"
"26300","51.9","#076969"
"26350","77.3","#AF550B"
"26400","244.7","#AF550B"
"26450","244.2","#AF550B"
"26500","246.4","#AF550B"
"26550","245.8","#AF550B"
"26600","244.9","#AF550B"
"26650","250.3","#AF550B"
"26700","244.8","#AF550B"
"26750","245","#AF550B"
"26800","248.8","#AF550B"
"26850","249.7","#AF550B"
"26900","244.3","#AF550B"
"26950","228.6","#AF550B"
"27000","222.1","#AF550B"
"27050","221.9","#AF550B"
"27100","224.4","#AF550B"
"27150","219.9","#AF550B"
"27200","220.1","#AF550B"
"27250","225.4","#AF550B"
"27300","220.2","#AF550B"
"27350","220.5","#AF550B"
"27400","238.8","#AF550B"
"27450","220.5","#AF550B"
"27500","220.8","#AF550B"
"27550","224.1","#AF550B"
"27600","221.6","#AF550B"
"27650","221.3","#AF550B"
"27700","220.4","#AF550B"
"27750","220.7","#AF550B"
"27800","222","#AF550B"
"27850","221.7","#AF550B"
"27900","221.6","#AF550B"
"27950","222","#AF550B"
"28000","221.4","#AF550B"
"28050","222.1","#AF550B"
"28100","222.2","#AF550B"
"28150","221.9","#AF550B"
"28200","222.3","#AF550B"
"28250","223.7","#AF550B"
"28300","223.1","#AF550B"
"28350","221.4","#AF550B"
"28400","221.6","#AF550B"
"28450","225.5","#AF550B"
"28500","220.5","#AF550B"
"28550","222.1","#AF550B"
"28600","224.1","#AF550B"
"28650","221.7","#AF550B"
"28700","221.7","#AF550B"
"28750","224.3","#AF550B"
"28800","222.2","#AF550B"
"28850","222.5","#AF550B"
"28900","227.8","#AF550B"
"28950","221.7","#AF550B"
"29000","221.6","#AF550B"
"29050","231.6","#AF550B"
"29100","243.7","#AF550B"
"29150","244.3","#AF550B"
"29200","243.4","#AF550B"
"29250","243.7","#AF550B"
"29300","243.6","#AF550B"
"29350","243.7","#AF550B"
"29400","243.6","#AF550B"
"29450","243.7","#AF550B"
"29500","244.3","#AF550B"
"29550","244.2","#AF550B"
"29600","243.5","#AF550B"
"29650","242.4","#AF550B"
"29700","243.9","#AF550B"
"29750","243.6","#AF550B"
"29800","244.6","#AF550B"
"29850","243.5","#AF550B"
"29900","244","#AF550B"
"29950","245.5","#AF550B"
"30000","247.6","#AF550B"
"30050","246.4","#AF550B"
"30100","309.4","#AF550B"
"30150","220.5","#AF550B"
"30200","238.2","#098C09"
"30250","228.7","#098C09"
"30300","232.7","#098C09"
"30350","243.5","#098C09"
"30400","227.3","#098C09"
"30450","234.4","#098C09"
"30500","246.7","#098C09"
"30550","270","#098C09"
"30600","238.5","#098C09"
"30650","250.5","#098C09"
"30700","286.4","#098C09"
"30750","228.8","#098C09"
"30800","237.1","#098C09"
"30850","226.5","#098C09"
"30900","230.5","#098C09"
"30950","252","#098C09"
"31000","227.9","#098C09"
"31050","230.6","#098C09"
"31100","250.3","#098C09"
"31150","243","#098C09"
"31200","247","#AF0B0B"
"31250","251","#AF0B0B"
"31300","246.1","#AF0B0B"
"31350","246.4","#AF0B0B"
"31400","249.7","#AF0B0B"
"31450","247","#AF0B0B"
"31500","181.8","#076969"
"31550","52.2","#076969"
"31600","51.9","#076969"
"31650","52.2","#076969"
"31700","51.9","#076969"
"31750","52.2","#076969"
"31800","52.2","#076969"
"31850","52.2","#076969"
"31900","51.9","#076969"
"31950","52.2","#076969"
"32000","52.2","#076969"
"32050","51.9","#076969"
"32100","52.2","#076969"
"32150","51.9","#076969"
"32200","49.5","#076969"
"32250","51.9","#076969"
"32300","52.2","#076969"
"32350","51.9","#076969"
"32400","52.2","#076969"
"32450","51.9","#076969"
"32500","52.2","#076969"
"32550","51.9","#076969"
"32600","51.9","#076969"
"32650","51.9","#076969"
"32700","51.9","#076969"
"32750","51.9","#076969"
"32800","51.9","#076969"
"32850","51.9","#076969"
"32900","51.9","#076969"
"32950","51.9","#076969"
"33000","52.2","#076969"
"33050","51.9","#076969"
"33100","52.2","#076969"
"33150","52.2","#076969"
"33200","52.2","#076969"
"33250","43.8","#076969"
"33300","51.9","#076969"
"33350","51.9","#076969"
"33400","51.9","#076969"
"33450","52.2","#076969"
"33500","51.9","#076969"
"33550","51.9","#076969"
"33600","51.9","#076969"
"33650","51.9","#076969"
"33700","52.2","#076969"
"33750","51.9","#076969"
"33800","52.2","#076969"
"33850","51.9","#076969"
"33900","52.2","#076969"
"33950","52.2","#076969"
"34000","51.9","#076969"
"34050","51.9","#076969"
"34100","51.9","#076969"
"34150","51.9","#076969"
"34200","51.9","#076969"
"34250","51.9","#076969"
"34300","51.9","#076969"
"34350","51.9","#076969"
"34400","51.9","#076969"
"34450","51.9","#076969"
"34500","51.9","#076969"
"34550","51.9","#076969"
"34600","52.2","#076969"
"34650","51.9","#076969"
"34700","51.9","#076969"
"34750","51.9","#076969"
"34800","51.9","#076969"
"34850","51.9","#076969"
"34900","51.9","#076969"
"34950","51.9","#076969"
"35000","51.9","#076969"
"35050","51.9","#076969"
"35100","51.9","#076969"
"35150","52.2","#076969"
"35200","51.9","#076969"
"35250","51.9","#076969"
"35300","52.2","#076969"
"35350","52.2","#076969"
"35400","52.2","#076969"
"35450","51.9","#076969"
"35500","51.9","#076969"
"35550","51.9","#076969"
"35600","51.9","#076969"
"35650","51.9","#076969"
"35700","51.9","#076969"
"35750","51.9","#076969"
"35800","52.2","#076969"
"35850","51.9","#076969"
"35900","52.2","#076969"
"35950","51.9","#076969"
"36000","52.2","#076969"
"36050","51.9","#076969"
"36100","51.9","#076969"
"36150","51.9","#076969"
"36200","51.9","#076969"
"36250","51.9","#076969"
"36300","51.9","#076969"
"36350","51.9","#076969"
"36400","51.9","#076969"
"36450","51.9","#076969"
"36500","51.9","#076969"
"36550","51.9","#076969"
"36600","51.9","#076969"
"36650","51.9","#076969"
"36700","51.9","#076969"
"36750","51.9","#076969"
"36800","51.9","#076969"
"36850","51.9","#076969"
"36900","51.9","#076969"
"36950","51.9","#076969"
"37000","51.9","#076969"
"37050","51.9","#076969"
"37100","52.2","#076969"
"37150","51.9","#076969"
"37200","52.2","#076969"
"37250","51.9","#076969"
"37300","51.9","#076969"
"37350","51.9","#076969"
"37400","51.9","#076969"
"37450","52.2","#076969"
"37500","51.9","#076969"
"37550","51.9","#076969"
"37600","51.9","#076969"
"37650","52.2","#076969"
"37700","51.9","#076969"
"37750","51.9","#076969"
"37800","51.9","#076969"
"37850","51.9","#076969"
"37900","51.9","#076969"
"37950","51.9","#076969"
"38000","51.6","#076969"
"38050","51.6","#076969"
"38100","51.9","#076969"
"38150","51.9","#076969"
"38200","51.9","#076969"
"38250","51.9","#076969"
"38300","51.9","#076969"
"38350","52.2","#076969"
"38400","51.9","#076969"
"38450","51.9","#076969"
"38500","51.9","#076969"
"38550","51.9","#076969"
"38600","51.6","#076969"
"38650","51.9","#076969"
"38700","51.9","#076969"
"38750","51.9","#076969"
"38800","51.9","#076969"
"38850","51.9","#076969"
"38900","51.9","#076969"
"38950","51.9","#076969"
"39000","51.9","#076969"
"39050","52.2","#076969"
"39100","51.9","#076969"
"39150","51.6","#076969"
"39200","51.9","#076969"
"39250","51.9","#076969"
"39300","51.9","#076969"
"39350","51.9","#076969"
"39400","51.9","#076969"
"39450","51.9","#076969"
"39500","51.9","#076969"
"39550","51.9","#076969"
"39600","52.2","#076969"
"39650","51.6","#076969"
"39700","51.9","#076969"
"39750","51.9","#076969"
"39800","51.9","#076969"
"39850","51.9","#076969"
"39900","51.9","#076969"
"39950","52.2","#076969"
"40000","51.9","#076969"
"40050","51.9","#076969"
"40100","51.9","#076969"
"40150","51.9","#076969"
"40200","51.9","#076969"
"40250","51.9","#076969"
"40300","52.2","#076969"
"40350","51.9","#076969"
"40400","51.9","#076969"
"40450","51.9","#076969"
"40500","51.6","#076969"
"40550","51.9","#076969"
"40600","51.9","#076969"
"40650","52.2","#076969"
"40700","52.2","#076969"
"40750","51.9","#076969"
"40800","51.9","#076969"
"40850","51.9","#076969"
"40900","52.2","#076969"
"40950","51.9","#076969"
"41000","51.9","#076969"
"41050","51.9","#076969"
"41100","51.9","#076969"
"41150","51.9","#076969"
"41200","51.9","#076969"
"41250","51.9","#076969"
"41300","51.9","#076969"
"41350","51.9","#076969"
"41400","51.9","#076969"
"41450","51.9","#076969"
"41500","166.2","#AF550B"
"41550","247.5","#AF550B"
"41600","247.9","#AF550B"
"41650","246","#AF550B"
"41700","251.9","#AF550B"
"41750","246","#AF550B"
"41800","248.2","#AF550B"
"41850","246.4","#AF550B"
"41900","246.7","#AF550B"
"41950","246","#AF550B"
"42000","246.6","#AF550B"
"42050","241","#AF550B"
"42100","219.5","#AF550B"
"42150","219.9","#AF550B"
"42200","221.4","#AF550B"
"42250","220.2","#AF550B"
"42300","219.5","#AF550B"
"42350","221.6","#AF550B"
"42400","222.9","#AF550B"
"42450","220.5","#AF550B"
"42500","223.3","#AF550B"
"42550","221.4","#AF550B"
"42600","222.1","#AF550B"
"42650","222.9","#AF550B"
"42700","219.8","#AF550B"
"42750","220.2","#AF550B"
"42800","223.4","#AF550B"
"42850","222.2","#AF550B"
"42900","222.9","#AF550B"
"42950","226.3","#AF550B"
"43000","221.4","#AF550B"
"43050","220.2","#AF550B"
"43100","230.2","#AF550B"
"43150","221.4","#AF550B"
"43200","221.4","#AF550B"
"43250","242.1","#AF550B"
"43300","220.5","#AF550B"
"43350","222.1","#AF550B"
"43400","223","#AF550B"
"43450","219","#AF550B"
"43500","221.1","#AF550B"
"43550","221.5","#AF550B"
"43600","221.7","#AF550B"
"43650","221.7","#AF550B"
"43700","221.6","#AF550B"
"43750","220.5","#AF550B"
"43800","220.2","#AF550B"
"43850","220.7","#AF550B"
"43900","222.3","#AF550B"
"43950","222.3","#AF550B"
"44000","221.7","#AF550B"
"44050","221.7","#AF550B"
"44100","222","#AF550B"
"44150","220.7","#AF550B"
"44200","242.3","#AF550B"
"44250","242.3","#AF550B"
"44300","241.9","#AF550B"
"44350","242.6","#AF550B"
"44400","242.5","#AF550B"
"44450","243.1","#AF550B"
"44500","240.5","#AF550B"
"44550","242","#AF550B"
"44600","242.5","#AF550B"
"44650","242.8","#AF550B"
"44700","241.6","#AF550B"
"44750","242.3","#AF550B"
"44800","240.8","#AF550B"
"44850","242.3","#AF550B"
"44900","242","#AF550B"
"44950","243.2","#AF550B"
"45000","241.4","#AF550B"
"45050","246.5","#AF550B"
"45100","246.1","#AF550B"
"45150","244.2","#AF550B"
"45200","234","#AF550B"
"45250","226.4","#AF550B"
"45300","288.9","#098C09"
"45350","237.1","#098C09"
"45400","252.5","#098C09"
"45450","233.2","#098C09"
"45500","242.9","#098C09"
"45550","279","#098C09"
"45600","229.8","#098C09"
"45650","236.3","#098C09"
"45700","249.9","#098C09"
"45750","281","#098C09"
"45800","239.9","#098C09"
"45850","234.4","#098C09"
"45900","231.8","#098C09"
"45950","230.7","#098C09"
"46000","237.3","#098C09"
"46050","227.3","#098C09"
"46100","235","#098C09"
"46150","228.5","#098C09"
"46200","228.4","#098C09"
"46250","233.3","#098C09"
"46300","259.2","#AF0B0B"
"46350","244.9","#AF0B0B"
"46400","245.5","#AF0B0B"
"46450","247.3","#AF0B0B"
"46500","244.9","#AF0B0B"
"46550","245.1","#AF0B0B"
"46600","232.2","#076969"
"46650","52.2","#076969"
"46700","52.5","#076969"
"46750","52.2","#076969"
"46800","52.2","#076969"
"46850","51.9","#076969"
"46900","51.9","#076969"
"46950","52.2","#076969"
"47000","51.9","#076969"
"47050","52.2","#076969"
"47100","52.2","#076969"
"47150","51.9","#076969"
"47200","51.9","#076969"
"47250","52.2","#076969"
"47300","51.9","#076969"
"47350","52.2","#076969"
"47400","52.2","#076969"
"47450","51.9","#076969"
"47500","51.9","#076969"
"47550","51.9","#076969"
"47600","51.9","#076969"
"47650","51.9","#076969"
"47700","51.9","#076969"
"47750","52.5","#076969"
"47800","52.2","#076969"
"47850","51.9","#076969"
"47900","51.9","#076969"
"47950","51.9","#076969"
"48000","52.2","#076969"
"48050","51.9","#076969"
"48100","52.2","#076969"
"48150","51.9","#076969"
"48200","51.9","#076969"
"48250","52.2","#076969"
"48300","52.2","#076969"
"48350","51.9","#076969"
"48400","51.9","#076969"
"48450","51.9","#076969"
"48500","52.2","#076969"
"48550","51.9","#076969"
"48600","52.2","#076969"
"48650","51.9","#076969"
"48700","52.2","#076969"
"48750","51.9","#076969"
"48800","51.9","#076969"
"48850","51.9","#076969"
"48900","51.9","#076969"
"48950","51.9","#076969"
"49000","51.9","#076969"
"49050","52.2","#076969"
"49100","52.2","#076969"
"49150","51.9","#076969"
"49200","51.6","#076969"
"49250","51.9","#076969"
"49300","51.9","#076969"
"49350","52.2","#076969"
"49400","52.2","#076969"
"49450","51.9","#076969"
"49500","51.9","#076969"
"49550","51.9","#076969"
"49600","52.2","#076969"
"49650","51.9","#076969"
"49700","51.9","#076969"
"49750","51.9","#076969"
"49800","51.9","#076969"
"49850","51.9","#076969"
"49900","51.9","#076969"
"49950","51.9","#076969"
"50000","52.2","#076969"
"50050","51.9","#076969"
"50100","51.9","#076969"
"50150","52.2","#076969"
"50200","52.2","#076969"
"50250","51.9","#076969"
"50300","51.9","#076969"
"50350","51.9","#076969"
"50400","51.9","#076969"
"50450","52.5","#076969"
"50500","51.9","#076969"
"50550","51.6","#076969"
"50600","51.9","#076969"
"50650","51.9","#076969"
"50700","51.9","#076969"
"50750","51.9","#076969"
"50800","51.9","#076969"
"50850","51.9","#076969"
"50900","52.2","#076969"
"50950","51.9","#076969"
"51000","51.9","#076969"
"51050","51.9","#076969"
"51100","52.2","#076969"
"51150","51.9","#076969"
"51200","52.2","#076969"
"51250","51.9","#076969"
"51300","51.9","#076969"
"51350","51.9","#076969"
"51400","51.9","#076969"
