"count","curr","lineColor"
"3850","68.6","#AF0B0B"
"3900","68.8","#AF0B0B"
"3950","68.3","#AF0B0B"
"4000","68.7","#AF0B0B"
"4050","68.7","#AF0B0B"
"4100","68.8","#AF0B0B"
"4150","69.2","#AF0B0B"
"4200","69.1","#AF0B0B"
"4250","68.9","#AF0B0B"
"4300","68.7","#AF0B0B"
"4350","68.5","#AF0B0B"
"4400","69","#AF0B0B"
"4450","68.4","#AF0B0B"
"4500","68.9","#AF0B0B"
"4550","68.8","#AF0B0B"
"4600","68.7","#AF0B0B"
"4650","81.6","#AF0B0B"
"4700","68.9","#AF0B0B"
"4750","84.8","#AF0B0B"
"4800","82.5","#AF0B0B"
"4850","71.1","#AF0B0B"
"4900","79.3","#AF0B0B"
"4950","75.4","#AF0B0B"
"5000","75.3","#AF0B0B"
"5050","71.3","#AF0B0B"
"5100","79","#AF0B0B"
"5150","77.5","#AF0B0B"
"5200","74.1","#AF0B0B"
"5250","72.5","#AF0B0B"
"5300","73.9","#AF0B0B"
"5350","77.6","#AF0B0B"
"5400","70.8","#AF0B0B"
"5450","69.5","#AF0B0B"
"5500","70.1","#AF0B0B"
"5550","71.2","#AF0B0B"
"5600","74.6","#AF0B0B"
"5650","71.7","#AF0B0B"
"5700","75.8","#AF0B0B"
"5750","73","#076969"
"5800","76.2","#076969"
"5850","76.1","#076969"
"5900","76.7","#076969"
"5950","76","#076969"
"6000","75.1","#076969"
"6050","50.6","#AF550B"
"6100","15.2","#AF550B"
"6150","15.1","#AF550B"
"6200","15.1","#AF550B"
"6250","15","#AF550B"
"6300","15","#AF550B"
"6350","15.1","#AF550B"
"6400","15.1","#AF550B"
"6450","15.1","#AF550B"
"6500","15.3","#AF550B"
"6550","15.1","#AF550B"
"6600","15.4","#AF550B"
"6650","15.1","#AF550B"
"6700","15","#AF550B"
"6750","15.1","#AF550B"
"6800","15.1","#AF550B"
"6850","15.1","#AF550B"
"6900","15.1","#AF550B"
"6950","15.1","#AF550B"
"7000","15.1","#AF550B"
"7050","15","#AF550B"
"7100","15","#AF550B"
"7150","15.1","#AF550B"
"7200","15","#AF550B"
"7250","15","#AF550B"
"7300","15","#AF550B"
"7350","15.1","#AF550B"
"7400","15.3","#AF550B"
"7450","15","#AF550B"
"7500","15","#AF550B"
"7550","15","#AF550B"
"7600","15","#AF550B"
"7650","15","#AF550B"
"7700","15","#AF550B"
"7750","15.1","#AF550B"
"7800","15.1","#AF550B"
"7850","15","#AF550B"
"7900","15","#AF550B"
"7950","15","#AF550B"
"8000","15","#AF550B"
"8050","15","#AF550B"
"8100","15.1","#AF550B"
"8150","15.3","#AF550B"
"8200","15.1","#AF550B"
"8250","15","#AF550B"
"8300","15","#AF550B"
"8350","15","#AF550B"
"8400","15","#AF550B"
"8450","15","#AF550B"
"8500","15","#AF550B"
"8550","15","#AF550B"
"8600","15","#AF550B"
"8650","15","#AF550B"
"8700","15","#AF550B"
"8750","15.1","#AF550B"
"8800","15","#AF550B"
"8850","15.2","#AF550B"
"8900","15","#AF550B"
"8950","15","#AF550B"
"9000","15","#AF550B"
"9050","14","#AF550B"
"9100","15","#AF550B"
"9150","14.9","#AF550B"
"9200","15","#AF550B"
"9250","15","#AF550B"
"9300","15.1","#AF550B"
"9350","15.1","#AF550B"
"9400","15.1","#AF550B"
"9450","15","#AF550B"
"9500","15.1","#AF550B"
"9550","15","#AF550B"
"9600","15.1","#AF550B"
"9650","15.1","#AF550B"
"9700","15","#AF550B"
"9750","15","#AF550B"
"9800","15","#AF550B"
"9850","15.1","#AF550B"
"9900","15","#AF550B"
"9950","15","#AF550B"
"10000","15","#AF550B"
"10050","15","#AF550B"
"10100","14.9","#AF550B"
"10150","15","#AF550B"
"10200","15","#AF550B"
"10250","15","#AF550B"
"10300","15.1","#AF550B"
"10350","15.1","#AF550B"
"10400","15.1","#AF550B"
"10450","15","#AF550B"
"10500","15","#AF550B"
"10550","15.1","#AF550B"
"10600","15","#AF550B"
"10650","15","#AF550B"
"10700","15","#AF550B"
"10750","15.1","#AF550B"
"10800","15","#AF550B"
"10850","15.1","#AF550B"
"10900","15","#AF550B"
"10950","15","#AF550B"
"11000","15","#AF550B"
"11050","15","#AF550B"
"11100","15","#AF550B"
"11150","15","#AF550B"
"11200","14.9","#AF550B"
"11250","15","#AF550B"
"11300","15","#AF550B"
"11350","15","#AF550B"
"11400","14.9","#AF550B"
"11450","15","#AF550B"
"11500","15","#AF550B"
"11550","15","#AF550B"
"11600","15","#AF550B"
"11650","15","#AF550B"
"11700","15","#AF550B"
"11750","15","#AF550B"
"11800","15","#AF550B"
"11850","15.1","#AF550B"
"11900","15","#AF550B"
"11950","15.1","#AF550B"
"12000","15","#AF550B"
"12050","15.1","#AF550B"
"12100","15","#AF550B"
"12150","15","#AF550B"
"12200","15","#AF550B"
"12250","15","#AF550B"
"12300","15","#AF550B"
"12350","15","#AF550B"
"12400","15","#AF550B"
"12450","15.1","#AF550B"
"12500","15","#AF550B"
"12550","15","#AF550B"
"12600","15","#AF550B"
"12650","15","#AF550B"
"12700","14.9","#AF550B"
"12750","14.9","#AF550B"
"12800","15","#AF550B"
"12850","15","#AF550B"
"12900","15","#AF550B"
"12950","15","#AF550B"
"13000","15","#AF550B"
"13050","15","#AF550B"
"13100","15","#AF550B"
"13150","15.1","#AF550B"
"13200","15","#AF550B"
"13250","15","#AF550B"
"13300","15","#AF550B"
"13350","15","#AF550B"
"13400","15","#AF550B"
"13450","15","#AF550B"
"13500","15","#AF550B"
"13550","15","#AF550B"
"13600","15.1","#AF550B"
"13650","15","#AF550B"
"13700","15","#AF550B"
"13750","15","#AF550B"
"13800","15","#AF550B"
"13850","15","#AF550B"
"13900","15","#AF550B"
"13950","15","#AF550B"
"14000","15","#AF550B"
"14050","15","#AF550B"
"14100","15.1","#AF550B"
"14150","15","#AF550B"
"14200","15","#AF550B"
"14250","15","#AF550B"
"14300","15","#AF550B"
"14350","15","#AF550B"
"14400","15","#AF550B"
"14450","15","#AF550B"
"14500","15","#AF550B"
"14550","15","#AF550B"
"14600","15","#AF550B"
"14650","15","#AF550B"
"14700","15","#AF550B"
"14750","15","#AF550B"
"14800","15","#AF550B"
"14850","15","#AF550B"
"14900","15","#AF550B"
"14950","15","#AF550B"
"15000","15","#AF550B"
"15050","15.1","#AF550B"
"15100","15","#AF550B"
"15150","15","#AF550B"
"15200","15","#AF550B"
"15250","15","#AF550B"
"15300","15","#AF550B"
"15350","15.1","#AF550B"
"15400","15","#AF550B"
"15450","15","#AF550B"
"15500","14.9","#AF550B"
"15550","15.1","#AF550B"
"15600","15","#AF550B"
"15650","15","#AF550B"
"15700","15","#AF550B"
"15750","15.1","#AF550B"
"15800","15","#AF550B"
"15850","15","#AF550B"
"15900","15","#AF550B"
"15950","15","#AF550B"
"16000","15","#AF550B"
"16050","49.5","#098C09"
"16100","75.9","#098C09"
"16150","76.8","#098C09"
"16200","76.2","#098C09"
"16250","75.6","#098C09"
"16300","75.9","#098C09"
"16350","76","#098C09"
"16400","76.4","#098C09"
"16450","75.7","#098C09"
"16500","76.9","#098C09"
"16550","76.1","#098C09"
"16600","74.7","#098C09"
"16650","69.2","#098C09"
"16700","69.3","#098C09"
"16750","70.3","#098C09"
"16800","69","#098C09"
"16850","68.8","#098C09"
"16900","74.5","#098C09"
"16950","68.9","#098C09"
"17000","69.2","#098C09"
"17050","79.2","#098C09"
"17100","69.3","#098C09"
"17150","69.8","#098C09"
"17200","69.2","#098C09"
"17250","68.9","#098C09"
"17300","68.9","#098C09"
"17350","68.7","#098C09"
"17400","69.2","#098C09"
"17450","68.7","#098C09"
"17500","69.2","#098C09"
"17550","69.3","#098C09"
"17600","69.6","#098C09"
"17650","69","#098C09"
"17700","68.9","#098C09"
"17750","69.2","#098C09"
"17800","69.3","#098C09"
"17850","69.4","#098C09"
"17900","69.3","#098C09"
"17950","69.6","#098C09"
"18000","69.8","#098C09"
"18050","68.8","#098C09"
"18100","69","#098C09"
"18150","71.5","#098C09"
"18200","69.2","#098C09"
"18250","69.4","#098C09"
"18300","73.4","#098C09"
"18350","68.7","#098C09"
"18400","68.4","#098C09"
"18450","71.7","#098C09"
"18500","68.6","#098C09"
"18550","68.9","#098C09"
"18600","78","#098C09"
"18650","68.6","#098C09"
"18700","69.1","#098C09"
"18750","75.5","#098C09"
"18800","77.7","#098C09"
"18850","77.4","#098C09"
"18900","77.2","#098C09"
"18950","77.6","#098C09"
"19000","77.7","#098C09"
"19050","77.8","#098C09"
"19100","77.9","#098C09"
"19150","77.6","#098C09"
"19200","77.8","#098C09"
"19250","77.8","#098C09"
"19300","77.3","#098C09"
"19350","77.8","#098C09"
"19400","77.2","#098C09"
"19450","77.6","#098C09"
"19500","77.6","#098C09"
"19550","77.4","#098C09"
"19600","77.1","#098C09"
"19650","76","#098C09"
"19700","76.8","#098C09"
"19750","77.3","#098C09"
"19800","83.6","#098C09"
"19850","69.4","#098C09"
"19900","79.8","#AF0B0B"
"19950","72.7","#AF0B0B"
"20000","80.2","#AF0B0B"
"20050","72.9","#AF0B0B"
"20100","81","#AF0B0B"
"20150","72.3","#AF0B0B"
"20200","73.8","#AF0B0B"
"20250","78","#AF0B0B"
"20300","74.4","#AF0B0B"
"20350","83.6","#AF0B0B"
"20400","72.2","#AF0B0B"
"20450","74.4","#AF0B0B"
"20500","70.6","#AF0B0B"
"20550","75.9","#AF0B0B"
"20600","69.9","#AF0B0B"
"20650","70.8","#AF0B0B"
"20700","75.8","#AF0B0B"
"20750","70.7","#AF0B0B"
"20800","72.5","#AF0B0B"
"20850","71","#AF0B0B"
"20900","72.8","#076969"
"20950","76.4","#076969"
"21000","76.3","#076969"
"21050","76.9","#076969"
"21100","77.5","#076969"
"21150","76.2","#076969"
"21200","40.2","#AF550B"
"21250","15.1","#AF550B"
"21300","15","#AF550B"
"21350","15","#AF550B"
"21400","15.1","#AF550B"
"21450","15","#AF550B"
"21500","15.1","#AF550B"
"21550","15","#AF550B"
"21600","15.2","#AF550B"
"21650","15","#AF550B"
"21700","15.1","#AF550B"
"21750","15","#AF550B"
"21800","15","#AF550B"
"21850","15","#AF550B"
"21900","15","#AF550B"
"21950","15","#AF550B"
"22000","15","#AF550B"
"22050","15","#AF550B"
"22100","15.1","#AF550B"
"22150","15","#AF550B"
"22200","15","#AF550B"
"22250","15.1","#AF550B"
"22300","15.1","#AF550B"
"22350","15","#AF550B"
"22400","14.9","#AF550B"
"22450","15","#AF550B"
"22500","15","#AF550B"
"22550","15","#AF550B"
"22600","15","#AF550B"
"22650","15","#AF550B"
"22700","15","#AF550B"
"22750","15","#AF550B"
"22800","15","#AF550B"
"22850","15","#AF550B"
"22900","15","#AF550B"
"22950","15","#AF550B"
"23000","15","#AF550B"
"23050","15","#AF550B"
"23100","15","#AF550B"
"23150","15","#AF550B"
"23200","15","#AF550B"
"23250","14.9","#AF550B"
"23300","15","#AF550B"
"23350","15","#AF550B"
"23400","15","#AF550B"
"23450","15","#AF550B"
"23500","15","#AF550B"
"23550","15","#AF550B"
"23600","15","#AF550B"
"23650","15","#AF550B"
"23700","15.1","#AF550B"
"23750","15","#AF550B"
"23800","15","#AF550B"
"23850","15","#AF550B"
"23900","15.1","#AF550B"
"23950","15","#AF550B"
"24000","15","#AF550B"
"24050","15.1","#AF550B"
"24100","15","#AF550B"
"24150","15","#AF550B"
"24200","15","#AF550B"
"24250","15.1","#AF550B"
"24300","15","#AF550B"
"24350","15","#AF550B"
"24400","15","#AF550B"
"24450","15","#AF550B"
"24500","15","#AF550B"
"24550","15","#AF550B"
"24600","15","#AF550B"
"24650","16","#AF550B"
"24700","15","#AF550B"
"24750","15.1","#AF550B"
"24800","15","#AF550B"
"24850","15","#AF550B"
"24900","15","#AF550B"
"24950","15.1","#AF550B"
"25000","15","#AF550B"
"25050","15","#AF550B"
"25100","15","#AF550B"
"25150","15","#AF550B"
"25200","15","#AF550B"
"25250","15","#AF550B"
"25300","15.1","#AF550B"
"25350","15","#AF550B"
"25400","15","#AF550B"
"25450","15","#AF550B"
"25500","15","#AF550B"
"25550","15","#AF550B"
"25600","15.1","#AF550B"
"25650","15","#AF550B"
"25700","15.1","#AF550B"
"25750","15","#AF550B"
"25800","15","#AF550B"
"25850","15.1","#AF550B"
"25900","15","#AF550B"
"25950","15","#AF550B"
"26000","15","#AF550B"
"26050","15","#AF550B"
"26100","15","#AF550B"
"26150","15","#AF550B"
"26200","15","#AF550B"
"26250","15.1","#AF550B"
"26300","15","#AF550B"
"26350","15","#AF550B"
"26400","15","#AF550B"
"26450","15","#AF550B"
"26500","15","#AF550B"
"26550","15","#AF550B"
"26600","15","#AF550B"
"26650","15","#AF550B"
"26700","15","#AF550B"
"26750","15.1","#AF550B"
"26800","15","#AF550B"
"26850","15","#AF550B"
"26900","15","#AF550B"
"26950","15","#AF550B"
"27000","14.9","#AF550B"
"27050","15","#AF550B"
"27100","15","#AF550B"
"27150","15","#AF550B"
"27200","15.2","#AF550B"
"27250","15.1","#AF550B"
"27300","15","#AF550B"
"27350","15","#AF550B"
"27400","15","#AF550B"
"27450","15","#AF550B"
"27500","15","#AF550B"
"27550","15","#AF550B"
"27600","15","#AF550B"
"27650","15","#AF550B"
"27700","15","#AF550B"
"27750","15","#AF550B"
"27800","15","#AF550B"
"27850","15","#AF550B"
"27900","15","#AF550B"
"27950","15","#AF550B"
"28000","15","#AF550B"
"28050","15","#AF550B"
"28100","15.1","#AF550B"
"28150","15","#AF550B"
"28200","15","#AF550B"
"28250","15.1","#AF550B"
"28300","15","#AF550B"
"28350","15","#AF550B"
"28400","15.1","#AF550B"
"28450","15.1","#AF550B"
"28500","15","#AF550B"
"28550","15","#AF550B"
"28600","15.1","#AF550B"
"28650","15","#AF550B"
"28700","15","#AF550B"
"28750","15","#AF550B"
"28800","15","#AF550B"
"28850","15.1","#AF550B"
"28900","15.1","#AF550B"
"28950","15","#AF550B"
"29000","15.1","#AF550B"
"29050","15.1","#AF550B"
"29100","15","#AF550B"
"29150","15","#AF550B"
"29200","15","#AF550B"
"29250","15","#AF550B"
"29300","15","#AF550B"
"29350","15","#AF550B"
"29400","15","#AF550B"
"29450","15","#AF550B"
"29500","15","#AF550B"
"29550","15.1","#AF550B"
"29600","15","#AF550B"
"29650","15","#AF550B"
"29700","15","#AF550B"
"29750","15.1","#AF550B"
"29800","15","#AF550B"
"29850","15","#AF550B"
"29900","15","#AF550B"
"29950","15","#AF550B"
"30000","14.9","#AF550B"
"30050","15","#AF550B"
"30100","15","#AF550B"
"30150","15","#AF550B"
"30200","15","#AF550B"
"30250","15","#AF550B"
"30300","15","#AF550B"
"30350","15","#AF550B"
"30400","15","#AF550B"
"30450","15","#AF550B"
"30500","15","#AF550B"
"30550","15","#AF550B"
"30600","15","#AF550B"
"30650","15","#AF550B"
"30700","15","#AF550B"
"30750","15.1","#AF550B"
"30800","15","#AF550B"
"30850","15","#AF550B"
"30900","15","#AF550B"
"30950","15","#AF550B"
"31000","15","#AF550B"
"31050","15","#AF550B"
"31100","14.9","#AF550B"
"31150","15","#AF550B"
"31200","55.6","#098C09"
"31250","76.2","#098C09"
"31300","76.4","#098C09"
"31350","76.8","#098C09"
"31400","77.5","#098C09"
"31450","76.5","#098C09"
"31500","76.2","#098C09"
"31550","77.1","#098C09"
"31600","75.8","#098C09"
"31650","76.2","#098C09"
"31700","77.3","#098C09"
"31750","76.4","#098C09"
"31800","70.2","#098C09"
"31850","68.8","#098C09"
"31900","68.8","#098C09"
"31950","73.1","#098C09"
"32000","69.5","#098C09"
"32050","69.1","#098C09"
"32100","72.8","#098C09"
"32150","68.9","#098C09"
"32200","68.3","#098C09"
"32250","69.4","#098C09"
"32300","69.4","#098C09"
"32350","69.3","#098C09"
"32400","69.1","#098C09"
"32450","69.3","#098C09"
"32500","69.3","#098C09"
"32550","69","#098C09"
"32600","68.7","#098C09"
"32650","69.1","#098C09"
"32700","69.4","#098C09"
"32750","69.4","#098C09"
"32800","69.1","#098C09"
"32850","69.1","#098C09"
"32900","68.7","#098C09"
"32950","68.9","#098C09"
"33000","69.6","#098C09"
"33050","69.3","#098C09"
"33100","69.3","#098C09"
"33150","75.7","#098C09"
"33200","69","#098C09"
"33250","68.7","#098C09"
"33300","71","#098C09"
"33350","68.5","#098C09"
"33400","68.8","#098C09"
"33450","74","#098C09"
"33500","68.9","#098C09"
"33550","68.6","#098C09"
"33600","75.9","#098C09"
"33650","69.6","#098C09"
"33700","69.3","#098C09"
"33750","69.3","#098C09"
"33800","69.2","#098C09"
"33850","69.3","#098C09"
"33900","73.1","#098C09"
"33950","77","#098C09"
"34000","77.1","#098C09"
"34050","77.1","#098C09"
"34100","77.1","#098C09"
"34150","77.1","#098C09"
"34200","77.2","#098C09"
"34250","76.8","#098C09"
"34300","77.1","#098C09"
"34350","77","#098C09"
"34400","77.1","#098C09"
"34450","77.1","#098C09"
"34500","77.1","#098C09"
"34550","77.3","#098C09"
"34600","77.2","#098C09"
"34650","77.1","#098C09"
"34700","76.9","#098C09"
"34750","77","#098C09"
"34800","76.9","#098C09"
"34850","76.4","#098C09"
"34900","75.2","#098C09"
"34950","78","#098C09"
"35000","69.5","#AF0B0B"
"35050","73.1","#AF0B0B"
"35100","77.4","#AF0B0B"
"35150","76.4","#AF0B0B"
"35200","77","#AF0B0B"
"35250","70.4","#AF0B0B"
"35300","86","#AF0B0B"
"35350","78.2","#AF0B0B"
"35400","78","#AF0B0B"
"35450","74.9","#AF0B0B"
"35500","72.9","#AF0B0B"
"35550","72.2","#AF0B0B"
"35600","70.4","#AF0B0B"
"35650","71.8","#AF0B0B"
"35700","73.4","#AF0B0B"
"35750","70.8","#AF0B0B"
"35800","72.9","#AF0B0B"
"35850","71.5","#AF0B0B"
"35900","75.6","#AF0B0B"
"35950","70.5","#AF0B0B"
"36000","72.1","#AF0B0B"
"36050","74.2","#076969"
"36100","76.7","#076969"
"36150","75.6","#076969"
"36200","76","#076969"
"36250","76.3","#076969"
"36300","82.8","#AF550B"
"36350","15.4","#AF550B"
"36400","15.1","#AF550B"
"36450","15.1","#AF550B"
"36500","15","#AF550B"
"36550","15.1","#AF550B"
"36600","15.1","#AF550B"
"36650","15","#AF550B"
"36700","15","#AF550B"
"36750","15","#AF550B"
"36800","15.1","#AF550B"
"36850","15.2","#AF550B"
"36900","15.1","#AF550B"
"36950","15","#AF550B"
"37000","15","#AF550B"
"37050","15.1","#AF550B"
"37100","15","#AF550B"
"37150","15","#AF550B"
"37200","15.1","#AF550B"
"37250","15","#AF550B"
"37300","15","#AF550B"
"37350","15","#AF550B"
"37400","15","#AF550B"
"37450","15.9","#AF550B"
"37500","15.1","#AF550B"
"37550","15","#AF550B"
"37600","15","#AF550B"
"37650","15","#AF550B"
"37700","15","#AF550B"
"37750","15.2","#AF550B"
"37800","15","#AF550B"
"37850","15","#AF550B"
"37900","15","#AF550B"
"37950","15.1","#AF550B"
"38000","15.1","#AF550B"
"38050","15.1","#AF550B"
"38100","15","#AF550B"
"38150","15","#AF550B"
"38200","15","#AF550B"
"38250","15","#AF550B"
"38300","15","#AF550B"
"38350","15","#AF550B"
"38400","15","#AF550B"
"38450","15.1","#AF550B"
"38500","15.1","#AF550B"
"38550","15.1","#AF550B"
"38600","15","#AF550B"
"38650","15","#AF550B"
"38700","15","#AF550B"
"38750","15.1","#AF550B"
"38800","15","#AF550B"
"38850","15.1","#AF550B"
"38900","15","#AF550B"
"38950","15","#AF550B"
"39000","15","#AF550B"
"39050","15","#AF550B"
"39100","15","#AF550B"
"39150","15","#AF550B"
"39200","15.2","#AF550B"
"39250","15.1","#AF550B"
"39300","15.1","#AF550B"
"39350","15","#AF550B"
"39400","14.9","#AF550B"
"39450","15","#AF550B"
"39500","15","#AF550B"
"39550","15","#AF550B"
"39600","15","#AF550B"
"39650","15","#AF550B"
"39700","15","#AF550B"
"39750","15","#AF550B"
"39800","15","#AF550B"
"39850","15","#AF550B"
"39900","15","#AF550B"
"39950","15","#AF550B"
"40000","15.1","#AF550B"
"40050","15","#AF550B"
"40100","15.2","#AF550B"
"40150","15","#AF550B"
"40200","15","#AF550B"
"40250","15","#AF550B"
"40300","15","#AF550B"
"40350","15","#AF550B"
"40400","15","#AF550B"
"40450","15","#AF550B"
"40500","15","#AF550B"
"40550","15","#AF550B"
"40600","14.9","#AF550B"
"40650","15","#AF550B"
"40700","15","#AF550B"
"40750","15","#AF550B"
"40800","15","#AF550B"
"40850","15","#AF550B"
"40900","15","#AF550B"
"40950","15","#AF550B"
"41000","15.2","#AF550B"
"41050","15","#AF550B"
"41100","15","#AF550B"
"41150","15","#AF550B"
"41200","15","#AF550B"
"41250","15","#AF550B"
"41300","15","#AF550B"
"41350","15.1","#AF550B"
"41400","15","#AF550B"
"41450","15","#AF550B"
"41500","15","#AF550B"
"41550","15","#AF550B"
"41600","15","#AF550B"
"41650","15","#AF550B"
"41700","15","#AF550B"
"41750","15.1","#AF550B"
"41800","15","#AF550B"
"41850","15.1","#AF550B"
"41900","15.1","#AF550B"
"41950","15","#AF550B"
"42000","15","#AF550B"
"42050","14.9","#AF550B"
"42100","15","#AF550B"
"42150","15","#AF550B"
"42200","15","#AF550B"
"42250","15","#AF550B"
"42300","15","#AF550B"
"42350","15","#AF550B"
"42400","15","#AF550B"
"42450","15","#AF550B"
"42500","15","#AF550B"
"42550","15","#AF550B"
"42600","15","#AF550B"
"42650","15.2","#AF550B"
"42700","15","#AF550B"
"42750","15","#AF550B"
"42800","15.1","#AF550B"
"42850","15","#AF550B"
"42900","15","#AF550B"
"42950","15","#AF550B"
"43000","15","#AF550B"
"43050","15","#AF550B"
"43100","15","#AF550B"
"43150","15","#AF550B"
"43200","15","#AF550B"
"43250","15","#AF550B"
"43300","15","#AF550B"
"43350","15","#AF550B"
"43400","15","#AF550B"
"43450","15.1","#AF550B"
"43500","15","#AF550B"
"43550","15","#AF550B"
"43600","15","#AF550B"
"43650","15","#AF550B"
"43700","15","#AF550B"
"43750","14.9","#AF550B"
"43800","15","#AF550B"
"43850","15","#AF550B"
"43900","15","#AF550B"
"43950","15","#AF550B"
"44000","15","#AF550B"
"44050","15","#AF550B"
"44100","15","#AF550B"
"44150","15","#AF550B"
"44200","15","#AF550B"
"44250","15","#AF550B"
"44300","12.9","#AF550B"
"44350","15","#AF550B"
"44400","14.9","#AF550B"
"44450","15","#AF550B"
"44500","15.1","#AF550B"
"44550","15","#AF550B"
"44600","15","#AF550B"
"44650","15","#AF550B"
"44700","14.9","#AF550B"
"44750","15","#AF550B"
"44800","15","#AF550B"
"44850","15","#AF550B"
"44900","15","#AF550B"
"44950","15","#AF550B"
"45000","15.1","#AF550B"
"45050","15","#AF550B"
"45100","15","#AF550B"
"45150","15","#AF550B"
"45200","15","#AF550B"
"45250","15","#AF550B"
"45300","15.2","#AF550B"
"45350","15.2","#AF550B"
"45400","15","#AF550B"
"45450","15","#AF550B"
"45500","15","#AF550B"
"45550","14.9","#AF550B"
"45600","15","#AF550B"
"45650","15","#AF550B"
"45700","15","#AF550B"
"45750","15","#AF550B"
"45800","15","#AF550B"
"45850","15","#AF550B"
"45900","15","#AF550B"
"45950","14.9","#AF550B"
"46000","15","#AF550B"
"46050","14.9","#AF550B"
"46100","15","#AF550B"
"46150","15.1","#AF550B"
"46200","15","#AF550B"
"46250","15","#AF550B"
"46300","20.8","#098C09"
"46350","77.6","#098C09"
"46400","75.1","#098C09"
"46450","76.4","#098C09"
"46500","76.4","#098C09"
"46550","74.2","#098C09"
"46600","78","#098C09"
"46650","74.6","#098C09"
"46700","76","#098C09"
"46750","76.3","#098C09"
"46800","76.7","#098C09"
"46850","76.4","#098C09"
"46900","72.2","#098C09"
"46950","68.7","#098C09"
"47000","69","#098C09"
"47050","69.6","#098C09"
"47100","69.6","#098C09"
"47150","69","#098C09"
"47200","69.4","#098C09"
"47250","69.7","#098C09"
"47300","70.1","#098C09"
"47350","69","#098C09"
"47400","68.8","#098C09"
"47450","69.2","#098C09"
"47500","69","#098C09"
"47550","68.9","#098C09"
"47600","68.9","#098C09"
"47650","69.5","#098C09"
"47700","69.1","#098C09"
"47750","68.7","#098C09"
"47800","71.1","#098C09"
"47850","68.7","#098C09"
"47900","68.5","#098C09"
"47950","77.2","#098C09"
"48000","69.6","#098C09"
"48050","69.6","#098C09"
"48100","76.4","#098C09"
"48150","68.8","#098C09"
"48200","68.6","#098C09"
"48250","69.5","#098C09"
"48300","69.5","#098C09"
"48350","69.3","#098C09"
"48400","69.1","#098C09"
"48450","68.9","#098C09"
"48500","69","#098C09"
"48550","68.7","#098C09"
"48600","68.8","#098C09"
"48650","68.8","#098C09"
"48700","68.6","#098C09"
"48750","69.2","#098C09"
"48800","68.8","#098C09"
"48850","69.1","#098C09"
"48900","69.3","#098C09"
"48950","69.4","#098C09"
"49000","71.1","#098C09"
"49050","77.5","#098C09"
"49100","77.4","#098C09"
"49150","77","#098C09"
"49200","77","#098C09"
"49250","77.5","#098C09"
"49300","77.4","#098C09"
"49350","77.5","#098C09"
"49400","77.6","#098C09"
"49450","77.3","#098C09"
"49500","77.2","#098C09"
"49550","77.3","#098C09"
"49600","77.6","#098C09"
"49650","77","#098C09"
"49700","77.3","#098C09"
