"count","curr","lineColor"
"6050","16","#076969"
"6100","15.9","#076969"
"6150","15.9","#076969"
"6200","16","#076969"
"6250","15.9","#076969"
"6300","16.1","#076969"
"6350","16.1","#076969"
"6400","16","#076969"
"6450","16","#076969"
"6500","16","#076969"
"6550","16","#076969"
"6600","16","#076969"
"6650","16","#076969"
"6700","16","#076969"
"6750","16","#076969"
"6800","16","#076969"
"6850","16","#076969"
"6900","16","#076969"
"6950","16","#076969"
"7000","16","#076969"
"7050","16","#076969"
"7100","16","#076969"
"7150","16","#076969"
"7200","16","#076969"
"7250","16","#076969"
"7300","15.9","#076969"
"7350","16","#076969"
"7400","16","#076969"
"7450","16","#076969"
"7500","16","#076969"
"7550","15.9","#076969"
"7600","16","#076969"
"7650","16","#076969"
"7700","16","#076969"
"7750","16","#076969"
"7800","16.1","#076969"
"7850","16","#076969"
"7900","16","#076969"
"7950","16.1","#076969"
"8000","16","#076969"
"8050","16","#076969"
"8100","16","#076969"
"8150","16","#076969"
"8200","16","#076969"
"8250","16","#076969"
"8300","16","#076969"
"8350","16","#076969"
"8400","16","#076969"
"8450","16","#076969"
"8500","16","#076969"
"8550","16","#076969"
"8600","16","#076969"
"8650","16.1","#076969"
"8700","16","#076969"
"8750","16","#076969"
"8800","15.9","#076969"
"8850","16.1","#076969"
"8900","16","#076969"
"8950","16","#076969"
"9000","16","#076969"
"9050","16","#076969"
"9100","16","#076969"
"9150","16","#076969"
"9200","16","#076969"
"9250","16","#076969"
"9300","16","#076969"
"9350","15.9","#076969"
"9400","16","#076969"
"9450","16","#076969"
"9500","16","#076969"
"9550","16","#076969"
"9600","16","#076969"
"9650","16","#076969"
"9700","16","#076969"
"9750","15.9","#076969"
"9800","16","#076969"
"9850","16","#076969"
"9900","16","#076969"
"9950","16","#076969"
"10000","15.9","#076969"
"10050","16","#076969"
"10100","16","#076969"
"10150","16.1","#076969"
"10200","16","#076969"
"10250","16","#076969"
"10300","16","#076969"
"10350","16","#076969"
"10400","15.9","#076969"
"10450","16","#076969"
"10500","16","#076969"
"10550","16.1","#076969"
"10600","16","#076969"
"10650","16","#076969"
"10700","16","#076969"
"10750","16","#076969"
"10800","16","#076969"
"10850","16.1","#076969"
"10900","16","#076969"
"10950","16","#076969"
"11000","16","#076969"
"11050","16","#076969"
"11100","16","#076969"
"11150","16","#076969"
"11200","16","#076969"
"11250","16","#076969"
"11300","71.3","#AF550B"
"11350","78","#AF550B"
"11400","79.2","#AF550B"
"11450","78.3","#AF550B"
"11500","77.2","#AF550B"
"11550","77.5","#AF550B"
"11600","78.4","#AF550B"
"11650","77.8","#AF550B"
"11700","79.4","#AF550B"
"11750","77.8","#AF550B"
"11800","77.5","#AF550B"
"11850","74.9","#AF550B"
"11900","70.5","#AF550B"
"11950","70.5","#AF550B"
"12000","70.3","#AF550B"
"12050","70.2","#AF550B"
"12100","70","#AF550B"
"12150","70.7","#AF550B"
"12200","70.6","#AF550B"
"12250","70.5","#AF550B"
"12300","70.8","#AF550B"
"12350","70.2","#AF550B"
"12400","70.3","#AF550B"
"12450","70.3","#AF550B"
"12500","69.9","#AF550B"
"12550","69.9","#AF550B"
"12600","70.5","#AF550B"
"12650","70.6","#AF550B"
"12700","70.7","#AF550B"
"12750","71.1","#AF550B"
"12800","69.8","#AF550B"
"12850","70.1","#AF550B"
"12900","73.4","#AF550B"
"12950","70","#AF550B"
"13000","69.9","#AF550B"
"13050","73.8","#AF550B"
"13100","70.4","#AF550B"
"13150","70.3","#AF550B"
"13200","70.5","#AF550B"
"13250","70.3","#AF550B"
"13300","70.5","#AF550B"
"13350","69.9","#AF550B"
"13400","70","#AF550B"
"13450","69.7","#AF550B"
"13500","70.1","#AF550B"
"13550","70.6","#AF550B"
"13600","70.2","#AF550B"
"13650","69.8","#AF550B"
"13700","69.8","#AF550B"
"13750","69.5","#AF550B"
"13800","70.3","#AF550B"
"13850","70.1","#AF550B"
"13900","70.2","#AF550B"
"13950","70","#AF550B"
"14000","77.7","#AF550B"
"14050","77.6","#AF550B"
"14100","77.9","#AF550B"
"14150","77.8","#AF550B"
"14200","78","#AF550B"
"14250","78","#AF550B"
"14300","77.7","#AF550B"
"14350","77.6","#AF550B"
"14400","77.8","#AF550B"
"14450","77.9","#AF550B"
"14500","77.7","#AF550B"
"14550","77.7","#AF550B"
"14600","77.9","#AF550B"
"14650","77.7","#AF550B"
"14700","77.8","#AF550B"
"14750","77.6","#AF550B"
"14800","78","#AF550B"
"14850","78.7","#AF550B"
"14900","78.8","#AF550B"
"14950","78.6","#AF550B"
"15000","75.3","#AF550B"
"15050","70.4","#AF550B"
"15100","80.9","#098C09"
"15150","77.2","#098C09"
"15200","74","#098C09"
"15250","78","#098C09"
"15300","72.6","#098C09"
"15350","77.5","#098C09"
"15400","71.6","#098C09"
"15450","72.2","#098C09"
"15500","73.1","#098C09"
"15550","75","#098C09"
"15600","73.6","#098C09"
"15650","73.8","#098C09"
"15700","71.2","#098C09"
"15750","71.4","#098C09"
"15800","73.5","#098C09"
"15850","71.2","#098C09"
"15900","71.9","#098C09"
"15950","71","#098C09"
"16000","71.3","#098C09"
"16050","71.9","#098C09"
"16100","74.2","#AF0B0B"
"16150","78.3","#AF0B0B"
"16200","79.2","#AF0B0B"
"16250","79","#AF0B0B"
"16300","78.4","#AF0B0B"
"16350","78.6","#AF0B0B"
"16400","68","#076969"
"16450","16.1","#076969"
"16500","16.2","#076969"
"16550","16.1","#076969"
"16600","16.1","#076969"
"16650","16.1","#076969"
"16700","16.2","#076969"
"16750","16","#076969"
"16800","16.1","#076969"
"16850","16.1","#076969"
"16900","16","#076969"
"16950","16","#076969"
"17000","16","#076969"
"17050","16","#076969"
"17100","16","#076969"
"17150","16","#076969"
"17200","16","#076969"
"17250","16.1","#076969"
"17300","16","#076969"
"17350","16.1","#076969"
"17400","16","#076969"
"17450","16","#076969"
"17500","16.1","#076969"
"17550","16","#076969"
"17600","16.1","#076969"
"17650","16.1","#076969"
"17700","16","#076969"
"17750","16.1","#076969"
"17800","16","#076969"
"17850","16","#076969"
"17900","16","#076969"
"17950","16","#076969"
"18000","16","#076969"
"18050","16.1","#076969"
"18100","16","#076969"
"18150","16","#076969"
"18200","16","#076969"
"18250","16","#076969"
"18300","16.2","#076969"
"18350","16","#076969"
"18400","16.1","#076969"
"18450","16","#076969"
"18500","16","#076969"
"18550","16","#076969"
"18600","16","#076969"
"18650","16.5","#076969"
"18700","16","#076969"
"18750","16.1","#076969"
"18800","16","#076969"
"18850","16","#076969"
"18900","16","#076969"
"18950","16","#076969"
"19000","16","#076969"
"19050","16","#076969"
"19100","16","#076969"
"19150","16","#076969"
"19200","16","#076969"
"19250","16","#076969"
"19300","16","#076969"
"19350","16","#076969"
"19400","16.1","#076969"
"19450","16","#076969"
"19500","16","#076969"
"19550","15.9","#076969"
"19600","16.1","#076969"
"19650","16","#076969"
"19700","16","#076969"
"19750","16","#076969"
"19800","16","#076969"
"19850","16","#076969"
"19900","16","#076969"
"19950","16","#076969"
"20000","16","#076969"
"20050","16","#076969"
"20100","16","#076969"
"20150","16.2","#076969"
"20200","16","#076969"
"20250","16","#076969"
"20300","16","#076969"
"20350","15.9","#076969"
"20400","16","#076969"
"20450","16","#076969"
"20500","16.1","#076969"
"20550","16","#076969"
"20600","16.1","#076969"
"20650","16","#076969"
"20700","16","#076969"
"20750","16","#076969"
"20800","16","#076969"
"20850","15.9","#076969"
"20900","16","#076969"
"20950","16","#076969"
"21000","16","#076969"
"21050","16","#076969"
"21100","16","#076969"
"21150","16","#076969"
"21200","16","#076969"
"21250","16","#076969"
"21300","15.9","#076969"
"21350","15.9","#076969"
"21400","15.9","#076969"
"21450","16","#076969"
"21500","16","#076969"
"21550","16","#076969"
"21600","15.2","#076969"
"21650","16","#076969"
"21700","16","#076969"
"21750","16","#076969"
"21800","16","#076969"
"21850","16","#076969"
"21900","16","#076969"
"21950","16","#076969"
"22000","16","#076969"
"22050","16","#076969"
"22100","16","#076969"
"22150","16","#076969"
"22200","16","#076969"
"22250","16.1","#076969"
"22300","16","#076969"
"22350","16","#076969"
"22400","16","#076969"
"22450","16","#076969"
"22500","16","#076969"
"22550","15.9","#076969"
"22600","16","#076969"
"22650","16","#076969"
"22700","16.1","#076969"
"22750","16","#076969"
"22800","16","#076969"
"22850","16.1","#076969"
"22900","15.9","#076969"
"22950","16","#076969"
"23000","16","#076969"
"23050","16","#076969"
"23100","16","#076969"
"23150","16.2","#076969"
"23200","16","#076969"
"23250","16","#076969"
"23300","16","#076969"
"23350","16","#076969"
"23400","16","#076969"
"23450","16","#076969"
"23500","16","#076969"
"23550","16","#076969"
"23600","16","#076969"
"23650","15.9","#076969"
"23700","16","#076969"
"23750","16","#076969"
"23800","16","#076969"
"23850","16","#076969"
"23900","16","#076969"
"23950","16","#076969"
"24000","16","#076969"
"24050","16","#076969"
"24100","16","#076969"
"24150","16","#076969"
"24200","16","#076969"
"24250","16","#076969"
"24300","16","#076969"
"24350","16","#076969"
"24400","16","#076969"
"24450","16","#076969"
"24500","16","#076969"
"24550","16","#076969"
"24600","16","#076969"
"24650","15.9","#076969"
"24700","16","#076969"
"24750","15.9","#076969"
"24800","16.2","#076969"
"24850","16","#076969"
"24900","16","#076969"
"24950","16","#076969"
"25000","16","#076969"
"25050","16","#076969"
"25100","16","#076969"
"25150","16","#076969"
"25200","16","#076969"
"25250","16","#076969"
"25300","15.9","#076969"
"25350","16","#076969"
"25400","16","#076969"
"25450","16","#076969"
"25500","16","#076969"
"25550","16","#076969"
"25600","16","#076969"
"25650","16","#076969"
"25700","16","#076969"
"25750","15.9","#076969"
"25800","15.9","#076969"
"25850","16","#076969"
"25900","16","#076969"
"25950","16.1","#076969"
"26000","16","#076969"
"26050","16","#076969"
"26100","16","#076969"
"26150","16","#076969"
"26200","16","#076969"
"26250","15.9","#076969"
"26300","16","#076969"
"26350","16","#076969"
"26400","47.7","#AF550B"
"26450","77.8","#AF550B"
"26500","79.2","#AF550B"
"26550","77.8","#AF550B"
"26600","78.3","#AF550B"
"26650","78.3","#AF550B"
"26700","78","#AF550B"
"26750","78.5","#AF550B"
"26800","78","#AF550B"
"26850","78.1","#AF550B"
"26900","78.5","#AF550B"
"26950","78.3","#AF550B"
"27000","72.1","#AF550B"
"27050","69.6","#AF550B"
"27100","70.1","#AF550B"
"27150","70.4","#AF550B"
"27200","70.3","#AF550B"
"27250","70.4","#AF550B"
"27300","70.1","#AF550B"
"27350","69.9","#AF550B"
"27400","70.4","#AF550B"
"27450","69.8","#AF550B"
"27500","70","#AF550B"
"27550","70","#AF550B"
"27600","70.4","#AF550B"
"27650","70.3","#AF550B"
"27700","70.1","#AF550B"
"27750","69.9","#AF550B"
"27800","69.8","#AF550B"
"27850","69.9","#AF550B"
"27900","70.5","#AF550B"
"27950","70.5","#AF550B"
"28000","70.2","#AF550B"
"28050","71.7","#AF550B"
"28100","70.2","#AF550B"
"28150","69.9","#AF550B"
"28200","75.5","#AF550B"
"28250","69.9","#AF550B"
"28300","69.8","#AF550B"
"28350","76.9","#AF550B"
"28400","69.7","#AF550B"
"28450","70.2","#AF550B"
"28500","70.2","#AF550B"
"28550","70.7","#AF550B"
"28600","70.1","#AF550B"
"28650","70.5","#AF550B"
"28700","69.9","#AF550B"
"28750","70.2","#AF550B"
"28800","70.1","#AF550B"
"28850","69.9","#AF550B"
"28900","69.9","#AF550B"
"28950","70","#AF550B"
"29000","69.7","#AF550B"
"29050","70.3","#AF550B"
"29100","73.9","#AF550B"
"29150","77.8","#AF550B"
"29200","77.5","#AF550B"
"29250","77.6","#AF550B"
"29300","77.6","#AF550B"
"29350","77.8","#AF550B"
"29400","78","#AF550B"
"29450","77.7","#AF550B"
"29500","77.8","#AF550B"
"29550","78.1","#AF550B"
"29600","77.1","#AF550B"
"29650","78.1","#AF550B"
"29700","77.7","#AF550B"
"29750","77.9","#AF550B"
"29800","77.8","#AF550B"
"29850","77.8","#AF550B"
"29900","77.9","#AF550B"
"29950","77.5","#AF550B"
"30000","79.5","#AF550B"
"30050","79","#AF550B"
"30100","78.3","#AF550B"
"30150","82.4","#AF550B"
"30200","67.9","#AF550B"
"30250","73","#098C09"
"30300","73.2","#098C09"
"30350","71.5","#098C09"
"30400","72.2","#098C09"
"30450","73.6","#098C09"
"30500","72.8","#098C09"
"30550","72.7","#098C09"
"30600","80.9","#098C09"
"30650","71.9","#098C09"
"30700","73.7","#098C09"
"30750","70.7","#098C09"
"30800","71","#098C09"
"30850","71.8","#098C09"
"30900","71.1","#098C09"
"30950","70.9","#098C09"
"31000","71.4","#098C09"
"31050","72.1","#098C09"
"31100","71.4","#098C09"
"31150","72.5","#098C09"
"31200","74.9","#098C09"
"31250","74.5","#AF0B0B"
"31300","79.8","#AF0B0B"
"31350","78.3","#AF0B0B"
"31400","78.8","#AF0B0B"
"31450","79","#AF0B0B"
"31500","78.7","#AF0B0B"
"31550","51.6","#076969"
"31600","16.1","#076969"
"31650","16.1","#076969"
"31700","16.1","#076969"
"31750","16.1","#076969"
"31800","16.1","#076969"
"31850","16.1","#076969"
"31900","16","#076969"
"31950","16.1","#076969"
"32000","16.1","#076969"
"32050","16.1","#076969"
"32100","16","#076969"
"32150","16","#076969"
"32200","16","#076969"
"32250","16.1","#076969"
"32300","16.1","#076969"
"32350","16.1","#076969"
"32400","16","#076969"
"32450","16","#076969"
"32500","16","#076969"
"32550","16","#076969"
"32600","16.1","#076969"
"32650","15.4","#076969"
"32700","16","#076969"
"32750","16.1","#076969"
"32800","16","#076969"
"32850","16","#076969"
"32900","16","#076969"
"32950","16","#076969"
"33000","16.1","#076969"
"33050","16","#076969"
"33100","16","#076969"
"33150","16.1","#076969"
"33200","16","#076969"
"33250","16.1","#076969"
"33300","16","#076969"
"33350","16","#076969"
"33400","16","#076969"
"33450","16.1","#076969"
"33500","16","#076969"
"33550","16","#076969"
"33600","16.1","#076969"
"33650","16","#076969"
"33700","16","#076969"
"33750","16.1","#076969"
"33800","16.1","#076969"
"33850","16.1","#076969"
"33900","16","#076969"
"33950","16","#076969"
"34000","16.1","#076969"
"34050","16.1","#076969"
"34100","16","#076969"
"34150","16","#076969"
"34200","16","#076969"
"34250","16","#076969"
"34300","16","#076969"
"34350","16","#076969"
"34400","16","#076969"
"34450","16.1","#076969"
"34500","16","#076969"
"34550","16","#076969"
"34600","16","#076969"
"34650","16","#076969"
"34700","16","#076969"
"34750","16.1","#076969"
"34800","16","#076969"
"34850","16.1","#076969"
"34900","16.1","#076969"
"34950","15.9","#076969"
"35000","16","#076969"
"35050","16","#076969"
"35100","15.9","#076969"
"35150","16.1","#076969"
"35200","16","#076969"
"35250","16.2","#076969"
"35300","15.9","#076969"
"35350","16","#076969"
"35400","16","#076969"
"35450","16","#076969"
"35500","16","#076969"
"35550","16","#076969"
"35600","16","#076969"
"35650","16.1","#076969"
"35700","16","#076969"
"35750","16","#076969"
"35800","16","#076969"
"35850","16","#076969"
"35900","16","#076969"
"35950","16","#076969"
"36000","16","#076969"
"36050","16","#076969"
"36100","16","#076969"
"36150","16","#076969"
"36200","16","#076969"
"36250","16","#076969"
"36300","16","#076969"
"36350","15.9","#076969"
"36400","16","#076969"
"36450","16","#076969"
"36500","16","#076969"
"36550","15.9","#076969"
"36600","15.9","#076969"
"36650","16","#076969"
"36700","16","#076969"
"36750","16","#076969"
"36800","16","#076969"
"36850","16","#076969"
"36900","16","#076969"
"36950","15.9","#076969"
"37000","16.1","#076969"
"37050","16","#076969"
"37100","16","#076969"
"37150","16","#076969"
"37200","16.1","#076969"
"37250","16","#076969"
"37300","16","#076969"
"37350","16","#076969"
"37400","16","#076969"
"37450","16","#076969"
"37500","16","#076969"
"37550","16","#076969"
"37600","16.1","#076969"
"37650","16","#076969"
"37700","16.1","#076969"
"37750","16","#076969"
"37800","16","#076969"
"37850","16","#076969"
"37900","16","#076969"
"37950","16","#076969"
"38000","16","#076969"
"38050","16","#076969"
"38100","16","#076969"
"38150","16","#076969"
"38200","16","#076969"
"38250","16","#076969"
"38300","16.1","#076969"
"38350","16","#076969"
"38400","16","#076969"
"38450","16","#076969"
"38500","16","#076969"
"38550","16","#076969"
"38600","16","#076969"
"38650","16","#076969"
"38700","16","#076969"
"38750","16","#076969"
"38800","16","#076969"
"38850","16","#076969"
"38900","16","#076969"
"38950","16","#076969"
"39000","16","#076969"
"39050","16","#076969"
"39100","15.9","#076969"
"39150","16","#076969"
"39200","16","#076969"
"39250","16.1","#076969"
"39300","16","#076969"
"39350","16","#076969"
"39400","16","#076969"
"39450","16","#076969"
"39500","16","#076969"
"39550","16","#076969"
"39600","16","#076969"
"39650","16","#076969"
"39700","16","#076969"
"39750","15.9","#076969"
"39800","16","#076969"
"39850","15.9","#076969"
"39900","16","#076969"
"39950","16","#076969"
"40000","16","#076969"
"40050","16","#076969"
"40100","16","#076969"
"40150","16.1","#076969"
"40200","16","#076969"
"40250","16","#076969"
"40300","16","#076969"
"40350","16","#076969"
"40400","16","#076969"
"40450","16","#076969"
"40500","16","#076969"
"40550","16","#076969"
"40600","16","#076969"
"40650","16","#076969"
"40700","16","#076969"
"40750","16","#076969"
"40800","16","#076969"
"40850","16.1","#076969"
"40900","16","#076969"
"40950","16","#076969"
"41000","16","#076969"
"41050","16","#076969"
"41100","16","#076969"
"41150","15.9","#076969"
"41200","15.9","#076969"
"41250","16","#076969"
"41300","16","#076969"
"41350","16","#076969"
"41400","15.9","#076969"
"41450","16","#076969"
"41500","16","#076969"
"41550","50.8","#AF550B"
"41600","78.6","#AF550B"
"41650","78.4","#AF550B"
"41700","78.6","#AF550B"
"41750","79.1","#AF550B"
"41800","78.7","#AF550B"
"41850","79.1","#AF550B"
"41900","78.7","#AF550B"
"41950","78.4","#AF550B"
"42000","78.1","#AF550B"
"42050","78.7","#AF550B"
"42100","78.7","#AF550B"
"42150","70.3","#AF550B"
"42200","69.8","#AF550B"
"42250","69.8","#AF550B"
"42300","69.7","#AF550B"
"42350","69.8","#AF550B"
"42400","69.6","#AF550B"
"42450","70.3","#AF550B"
"42500","69.7","#AF550B"
"42550","70","#AF550B"
"42600","70.5","#AF550B"
"42650","70.1","#AF550B"
"42700","69.8","#AF550B"
"42750","73","#AF550B"
"42800","70.3","#AF550B"
"42850","70.3","#AF550B"
"42900","76.1","#AF550B"
"42950","69.9","#AF550B"
"43000","70.2","#AF550B"
"43050","69.7","#AF550B"
"43100","70","#AF550B"
"43150","69.9","#AF550B"
"43200","70.6","#AF550B"
"43250","70.5","#AF550B"
"43300","70.3","#AF550B"
"43350","70.1","#AF550B"
"43400","70.3","#AF550B"
"43450","70.1","#AF550B"
"43500","70.1","#AF550B"
"43550","69.7","#AF550B"
"43600","70.2","#AF550B"
"43650","70.2","#AF550B"
"43700","70.3","#AF550B"
"43750","70.4","#AF550B"
"43800","70.3","#AF550B"
"43850","69.7","#AF550B"
"43900","69.9","#AF550B"
"43950","71.2","#AF550B"
"44000","70.5","#AF550B"
"44050","70.5","#AF550B"
"44100","70.5","#AF550B"
"44150","70.3","#AF550B"
"44200","70.2","#AF550B"
"44250","75.3","#AF550B"
"44300","77.1","#AF550B"
"44350","77.1","#AF550B"
"44400","77.1","#AF550B"
"44450","77.2","#AF550B"
"44500","77.2","#AF550B"
"44550","77.2","#AF550B"
"44600","77.3","#AF550B"
"44650","76.7","#AF550B"
"44700","77.3","#AF550B"
"44750","77.1","#AF550B"
"44800","77.3","#AF550B"
"44850","77.2","#AF550B"
"44900","77","#AF550B"
"44950","77.3","#AF550B"
"45000","77.1","#AF550B"
"45050","77.3","#AF550B"
"45100","77.1","#AF550B"
"45150","77.9","#AF550B"
"45200","77.9","#AF550B"
"45250","76.7","#AF550B"
"45300","79.7","#AF550B"
"45350","74.5","#098C09"
"45400","73.2","#098C09"
"45450","71.3","#098C09"
"45500","71.5","#098C09"
"45550","72.3","#098C09"
"45600","75.2","#098C09"
"45650","72.9","#098C09"
"45700","76.5","#098C09"
"45750","76.6","#098C09"
"45800","73.5","#098C09"
"45850","78.8","#098C09"
"45900","71.3","#098C09"
"45950","70.1","#098C09"
"46000","73.8","#098C09"
"46050","71","#098C09"
"46100","71.3","#098C09"
"46150","70.4","#098C09"
"46200","73.3","#098C09"
"46250","71.6","#098C09"
"46300","70.2","#098C09"
"46350","71.4","#098C09"
"46400","78.2","#AF0B0B"
"46450","79","#AF0B0B"
"46500","78","#AF0B0B"
"46550","79","#AF0B0B"
"46600","78.6","#AF0B0B"
"46650","79.2","#076969"
"46700","16.6","#076969"
"46750","16.2","#076969"
"46800","16.2","#076969"
"46850","16.1","#076969"
"46900","16.1","#076969"
"46950","16.1","#076969"
"47000","16.1","#076969"
"47050","16.1","#076969"
"47100","16.1","#076969"
"47150","16.1","#076969"
"47200","16.1","#076969"
"47250","16","#076969"
"47300","16.1","#076969"
"47350","16.1","#076969"
"47400","16","#076969"
"47450","16","#076969"
"47500","16","#076969"
"47550","16.1","#076969"
"47600","16.2","#076969"
"47650","16.1","#076969"
"47700","16.1","#076969"
"47750","16.1","#076969"
"47800","16.1","#076969"
"47850","16","#076969"
"47900","16","#076969"
"47950","16","#076969"
"48000","16","#076969"
"48050","16.1","#076969"
"48100","16","#076969"
"48150","16","#076969"
"48200","16","#076969"
"48250","16.1","#076969"
"48300","16","#076969"
"48350","16.1","#076969"
"48400","16","#076969"
"48450","16.1","#076969"
"48500","16","#076969"
"48550","16","#076969"
"48600","16","#076969"
"48650","14.8","#076969"
"48700","16","#076969"
"48750","16.1","#076969"
"48800","16","#076969"
"48850","16.1","#076969"
"48900","16.1","#076969"
"48950","16.2","#076969"
"49000","16","#076969"
"49050","16","#076969"
"49100","16.1","#076969"
"49150","16","#076969"
"49200","16","#076969"
"49250","16","#076969"
"49300","16.1","#076969"
"49350","16.1","#076969"
"49400","16","#076969"
"49450","16.1","#076969"
"49500","16","#076969"
"49550","16.1","#076969"
"49600","16","#076969"
"49650","16","#076969"
"49700","16","#076969"
"49750","16","#076969"
"49800","16","#076969"
"49850","16","#076969"
"49900","16","#076969"
"49950","16.1","#076969"
"50000","16.1","#076969"
"50050","16.1","#076969"
"50100","16","#076969"
"50150","16","#076969"
"50200","15.9","#076969"
"50250","16","#076969"
"50300","16","#076969"
"50350","16","#076969"
"50400","16","#076969"
"50450","16","#076969"
"50500","16","#076969"
"50550","16","#076969"
"50600","16","#076969"
"50650","16","#076969"
"50700","16.2","#076969"
"50750","16","#076969"
"50800","16","#076969"
"50850","16","#076969"
"50900","16","#076969"
"50950","16","#076969"
"51000","16","#076969"
"51050","16.1","#076969"
"51100","16.1","#076969"
"51150","16","#076969"
"51200","16","#076969"
"51250","16","#076969"
"51300","16","#076969"
"51350","16","#076969"
"51400","15.2","#076969"
"51450","16","#076969"
"51500","16.1","#076969"
"51550","16","#076969"
"51600","16.1","#076969"
"51650","16","#076969"
"51700","16.1","#076969"
"51750","16","#076969"
"51800","16","#076969"
"51850","16","#076969"
"51900","16","#076969"
"51950","16.1","#076969"
"52000","16","#076969"
"52050","16.1","#076969"
"52100","16","#076969"
"52150","16.1","#076969"
"52200","16","#076969"
"52250","16","#076969"
"52300","16","#076969"
"52350","16","#076969"
"52400","16","#076969"
"52450","16","#076969"
"52500","16","#076969"
"52550","16","#076969"
"52600","16","#076969"
"52650","15.9","#076969"
"52700","16.1","#076969"
"52750","16.1","#076969"
"52800","16","#076969"
"52850","16.2","#076969"
"52900","16","#076969"
"52950","16.1","#076969"
"53000","16.1","#076969"
"53050","15.9","#076969"
"53100","15.9","#076969"
"53150","15.9","#076969"
"53200","16","#076969"
"53250","16.1","#076969"
"53300","16","#076969"
"53350","16","#076969"
"53400","16.1","#076969"
"53450","16","#076969"
"53500","16","#076969"
"53550","16","#076969"
"53600","16.1","#076969"
"53650","16","#076969"
"53700","16","#076969"
"53750","16.1","#076969"
"53800","16","#076969"
"53850","16","#076969"
"53900","16.1","#076969"
"53950","16","#076969"
"54000","16","#076969"
"54050","16","#076969"
"54100","16","#076969"
"54150","16","#076969"
"54200","16","#076969"
"54250","16","#076969"
"54300","16","#076969"
"54350","16","#076969"
"54400","16.1","#076969"
"54450","16.1","#076969"
"54500","16","#076969"
"54550","16","#076969"
"54600","16","#076969"
"54650","16","#076969"
"54700","16.1","#076969"
"54750","16","#076969"
"54800","16.1","#076969"
"54850","16","#076969"
"54900","16","#076969"
"54950","16","#076969"
"55000","16","#076969"
"55050","16","#076969"
"55100","16","#076969"
"55150","15.9","#076969"
"55200","16","#076969"
"55250","16","#076969"
"55300","16","#076969"
"55350","16","#076969"
"55400","16","#076969"
"55450","16","#076969"
"55500","16.1","#076969"
"55550","16","#076969"
"55600","16","#076969"
"55650","16","#076969"
"55700","16","#076969"
