"count","pow","lineColor"
"2208","51.8","#076969"
"2224","51.5","#076969"
"2240","51.5","#076969"
"2256","51.5","#076969"
"2272","51.5","#076969"
"2288","51.5","#076969"
"2304","51.5","#076969"
"2320","51.9","#076969"
"2336","51.8","#076969"
"2352","51.8","#076969"
"2368","51.5","#076969"
"2384","51.5","#076969"
"2400","51.5","#076969"
"2416","51.5","#076969"
"2432","51.5","#076969"
"2448","51.5","#076969"
"2464","51.8","#076969"
"2480","51.2","#076969"
"2496","54.3","#076969"
"2512","53.7","#076969"
"2528","51.5","#076969"
"2544","51.5","#076969"
"2560","51.5","#076969"
"2576","51.5","#076969"
"2592","51.2","#076969"
"2608","51.5","#076969"
"2624","51.5","#076969"
"2640","51.5","#076969"
"2656","51.5","#076969"
"2672","51.5","#076969"
"2688","51.8","#076969"
"2704","51.5","#076969"
"2720","51.5","#076969"
"2736","51.5","#076969"
"2752","51.5","#076969"
"2768","51.5","#076969"
"2784","51.5","#076969"
"2800","51.5","#076969"
"2816","51.5","#076969"
"2832","51.8","#076969"
"2848","51.5","#076969"
"2864","51.5","#076969"
"2880","51.5","#076969"
"2896","51.5","#076969"
"2912","51.5","#076969"
"2928","51.8","#076969"
"2944","51.2","#076969"
"2960","51.5","#076969"
"2976","51.5","#076969"
"2992","51.5","#076969"
"3008","51.5","#076969"
"3024","51.5","#076969"
"3040","51.8","#076969"
"3056","51.8","#076969"
"3072","51.8","#076969"
"3088","51.5","#076969"
"3104","51.5","#076969"
"3120","52.2","#076969"
"3136","51.8","#076969"
"3152","50.1","#076969"
"3168","51.5","#076969"
"3184","51.5","#076969"
"3200","51.5","#076969"
"3216","51.5","#076969"
"3232","51.8","#076969"
"3248","51.2","#076969"
"3264","51.5","#076969"
"3280","51.5","#076969"
"3296","51.5","#076969"
"3312","51.5","#076969"
"3328","51.5","#076969"
"3344","51.8","#076969"
"3360","51.5","#076969"
"3376","51.5","#076969"
"3392","51.8","#076969"
"3408","51.8","#076969"
"3424","51.5","#076969"
"3440","51.5","#076969"
"3456","51.8","#076969"
"3472","51.5","#076969"
"3488","51.5","#076969"
"3504","51.8","#076969"
"3520","51.5","#076969"
"3536","51.5","#076969"
"3552","51.5","#076969"
"3568","51.5","#076969"
"3584","51.2","#076969"
"3600","51.5","#076969"
"3616","51.5","#076969"
"3632","51.5","#076969"
"3648","51.5","#076969"
"3664","51.8","#076969"
"3680","51.5","#076969"
"3696","51.5","#076969"
"3712","51.5","#076969"
"3728","51.2","#076969"
"3744","51.2","#076969"
"3760","51.5","#076969"
"3776","51.5","#076969"
"3792","51.5","#076969"
"3808","51.5","#076969"
"3824","51.5","#076969"
"3840","51.5","#076969"
"3856","51.8","#076969"
"3872","51.5","#076969"
"3888","51.8","#076969"
"3904","51.5","#076969"
"3920","51.5","#076969"
"3936","51.5","#076969"
"3952","51.5","#076969"
"3968","51.5","#076969"
"3984","51.8","#076969"
"4000","51.8","#076969"
"4016","51.5","#076969"
"4032","51.5","#076969"
"4048","51.5","#076969"
"4064","51.8","#076969"
"4080","51.5","#076969"
"4096","51.5","#076969"
"4112","51.5","#076969"
"4128","51.5","#076969"
"4144","52.1","#076969"
"4160","51.5","#076969"
"4176","51.8","#076969"
"4192","51.2","#076969"
"4208","51.5","#076969"
"4224","51.5","#076969"
"4240","51.5","#076969"
"4256","51.8","#076969"
"4272","51.5","#076969"
"4288","51.5","#076969"
"4304","51.2","#076969"
"4320","51.5","#076969"
"4336","51.5","#076969"
"4352","51.5","#076969"
"4368","51.5","#076969"
"4384","51.2","#076969"
"4400","51.2","#076969"
"4416","51.5","#076969"
"4432","51.5","#076969"
"4448","51.5","#076969"
"4464","51.5","#076969"
"4480","51.5","#076969"
"4496","51.8","#076969"
"4512","51.5","#076969"
"4528","51.5","#076969"
"4544","51.2","#076969"
"4560","51.5","#076969"
"4576","51.2","#076969"
"4592","51.5","#076969"
"4608","51.5","#076969"
"4624","51.5","#076969"
"4640","51.2","#076969"
"4656","51.5","#076969"
"4672","51.5","#076969"
"4688","51.5","#076969"
"4704","51.5","#076969"
"4720","51.8","#076969"
"4736","51.5","#076969"
"4752","51.5","#076969"
"4768","51.2","#076969"
"4784","51.2","#076969"
"4800","51.5","#076969"
"4816","51.5","#076969"
"4832","51.5","#076969"
"4848","51.5","#076969"
"4864","51.5","#076969"
"4880","51.8","#076969"
"4896","51.8","#076969"
"4912","51.2","#076969"
"4928","51.5","#076969"
"4944","51.5","#076969"
"4960","51.5","#076969"
"4976","51.8","#076969"
"4992","51.5","#076969"
"5008","51.8","#076969"
"5024","51.5","#076969"
"5040","51.5","#076969"
"5056","51.5","#076969"
"5072","51.5","#076969"
"5088","51.2","#076969"
"5104","51.5","#076969"
"5120","51.5","#076969"
"5136","51.5","#076969"
"5152","51.2","#076969"
"5168","51.2","#076969"
"5184","51.5","#076969"
"5200","51.5","#076969"
"5216","51.5","#076969"
"5232","51.5","#076969"
"5248","51.8","#076969"
"5264","51.2","#076969"
"5280","51.5","#076969"
"5296","51.2","#076969"
"5312","54","#076969"
"5328","51.5","#076969"
"5344","51.5","#076969"
"5360","51.5","#076969"
"5376","51.5","#076969"
"5392","51.8","#076969"
"5408","51.5","#076969"
"5424","51.5","#076969"
"5440","51.5","#076969"
"5456","51.5","#076969"
"5472","51.5","#076969"
"5488","51.5","#076969"
"5504","51.5","#076969"
"5520","51.5","#076969"
"5536","51.5","#076969"
"5552","51.2","#076969"
"5568","51.5","#076969"
"5584","51.9","#076969"
"5600","51.5","#076969"
"5616","51.5","#076969"
"5632","51.5","#076969"
"5648","51.5","#076969"
"5664","51.5","#076969"
"5680","54","#076969"
"5696","51.5","#076969"
"5712","51.8","#076969"
"5728","51.5","#076969"
"5744","51.5","#076969"
"5760","51.5","#076969"
"5776","51.5","#076969"
"5792","51.8","#076969"
"5808","51.5","#076969"
"5824","51.5","#076969"
"5840","51.5","#076969"
"5856","51.5","#076969"
"5872","51.5","#076969"
"5888","51.5","#076969"
"5904","51.5","#076969"
"5920","51.2","#076969"
"5936","51.5","#076969"
"5952","53.6","#076969"
"5968","51.2","#076969"
"5984","51.5","#076969"
"6000","51.8","#076969"
"6016","51.5","#076969"
"6032","51.5","#076969"
"6048","51.5","#076969"
"6064","51.5","#076969"
"6080","51.5","#076969"
"6096","51.5","#076969"
"6112","51.2","#076969"
"6128","51.5","#076969"
"6144","51.5","#076969"
"6160","51.2","#076969"
"6176","51.5","#076969"
"6192","51.2","#076969"
"6208","51.5","#076969"
"6224","51.5","#076969"
"6240","51.5","#076969"
"6256","51.5","#076969"
"6272","51.5","#076969"
"6288","51.5","#076969"
"6304","51.5","#076969"
"6320","51.5","#076969"
"6336","51.5","#076969"
"6352","51.5","#076969"
"6368","51.5","#076969"
"6384","51.5","#076969"
"6400","51.5","#076969"
"6416","51.5","#076969"
"6432","51.5","#076969"
"6448","51.8","#076969"
"6464","51.2","#076969"
"6480","51.5","#076969"
"6496","51.5","#076969"
"6512","51.5","#076969"
"6528","52.2","#076969"
"6544","51.5","#076969"
"6560","51.5","#076969"
"6576","51.2","#076969"
"6592","51.5","#076969"
"6608","52.1","#076969"
"6624","51.2","#076969"
"6640","51.5","#076969"
"6656","51.5","#076969"
"6672","51.5","#076969"
"6688","51.2","#076969"
"6704","51.2","#076969"
"6720","51.5","#076969"
"6736","51.5","#076969"
"6752","51.2","#076969"
"6768","51.5","#076969"
"6784","51.5","#076969"
"6800","51.5","#076969"
"6816","51.5","#076969"
"6832","51.2","#076969"
"6848","51.5","#076969"
"6864","51.2","#076969"
"6880","51.2","#076969"
"6896","51.2","#076969"
"6912","51.5","#076969"
"6928","51.8","#076969"
"6944","51.5","#076969"
"6960","51.5","#076969"
"6976","51.5","#076969"
"6992","51.5","#076969"
"7008","51.8","#076969"
"7024","51.5","#076969"
"7040","51.5","#076969"
"7056","51.2","#076969"
"7072","51.2","#076969"
"7088","51.5","#076969"
"7104","51.5","#076969"
"7120","51.2","#076969"
"7136","51.5","#076969"
"7152","51.5","#076969"
"7168","51.5","#076969"
"7184","51.5","#076969"
"7200","51.5","#076969"
"7216","51.2","#076969"
"7232","51.5","#076969"
"7248","51.5","#076969"
"7264","51.5","#076969"
"7280","51.5","#076969"
"7296","51.2","#076969"
"7312","51.2","#076969"
"7328","51.5","#076969"
"7344","51.5","#076969"
"7360","51.5","#076969"
"7376","51.2","#076969"
"7392","51.8","#076969"
"7408","51.5","#076969"
"7424","52.2","#076969"
"7440","51.8","#076969"
"7456","51.2","#076969"
"7472","51.2","#076969"
"7488","51.5","#076969"
"7504","51.5","#076969"
"7520","51.2","#076969"
"7536","51.5","#076969"
"7552","51.2","#076969"
"7568","51.8","#076969"
"7584","51.5","#076969"
"7600","51.5","#076969"
"7616","51.5","#076969"
"7632","51.5","#076969"
"7648","51.5","#076969"
"7664","51.5","#076969"
"7680","51.2","#076969"
"7696","51.5","#076969"
"7712","51.5","#076969"
"7728","51.5","#076969"
"7744","51.5","#076969"
"7760","51.5","#076969"
"7776","51.5","#076969"
"7792","51.5","#076969"
"7808","51.5","#076969"
"7824","51.5","#076969"
"7840","51.5","#076969"
"7856","51.2","#076969"
"7872","51.2","#076969"
"7888","51.5","#076969"
"7904","51.2","#076969"
"7920","51.5","#076969"
"7936","51.2","#076969"
"7952","51.2","#076969"
"7968","51.5","#076969"
"7984","51.5","#076969"
"8000","51.5","#076969"
"8016","51.2","#076969"
"8032","51.2","#076969"
"8048","51.2","#076969"
"8064","51.2","#076969"
"8080","51.5","#076969"
"8096","51.5","#076969"
"8112","51.5","#076969"
"8128","51.8","#076969"
"8144","51.5","#076969"
"8160","51.8","#076969"
"8176","51.2","#076969"
"8192","51.2","#076969"
"8208","51.5","#076969"
"8224","51.5","#076969"
"8240","52.1","#076969"
"8256","51.2","#076969"
"8272","51.5","#076969"
"8288","51.2","#076969"
"8304","51.5","#076969"
"8320","51.2","#076969"
"8336","51.2","#076969"
"8352","51.5","#076969"
"8368","51.5","#076969"
"8384","51.5","#076969"
"8400","51.5","#076969"
"8416","51.2","#076969"
"8432","51.5","#076969"
"8448","51.5","#076969"
"8464","51.5","#076969"
"8480","51.2","#076969"
"8496","51.5","#076969"
"8512","51.5","#076969"
"8528","51.2","#076969"
"8544","51.2","#076969"
"8560","51.5","#076969"
"8576","51.5","#076969"
"8592","51.2","#076969"
"8608","51.2","#076969"
"8624","51.2","#076969"
"8640","51.5","#076969"
"8656","51.2","#076969"
"8672","51.5","#076969"
"8688","51.5","#076969"
"8704","51.5","#076969"
"8720","51.2","#076969"
"8736","51.5","#076969"
"8752","51.5","#076969"
"8768","51.2","#076969"
"8784","51.5","#076969"
"8800","51.2","#076969"
"8816","51.5","#076969"
"8832","51.2","#076969"
"8848","51.5","#076969"
"8864","51.2","#076969"
"8880","51.8","#076969"
"8896","51.5","#076969"
"8912","51.5","#076969"
"8928","51.5","#076969"
"8944","51.5","#076969"
"8960","51.2","#076969"
"8976","51.2","#076969"
"8992","52.2","#076969"
"9008","51.5","#076969"
"9024","51.2","#076969"
"9040","51.5","#076969"
"9056","51.5","#076969"
"9072","48.6","#076969"
"9088","51.5","#076969"
"9104","51.5","#076969"
"9120","51.5","#076969"
"9136","51.5","#076969"
"9152","51.5","#076969"
"9168","51.5","#076969"
"9184","51.2","#076969"
"9200","51.5","#076969"
"9216","51.5","#076969"
"9232","51.5","#076969"
"9248","51.2","#076969"
"9264","51.5","#076969"
"9280","51.2","#076969"
"9296","51.5","#076969"
"9312","51.2","#076969"
"9328","51.2","#076969"
"9344","51.5","#076969"
"9360","51.5","#076969"
"9376","51.2","#076969"
"9392","51.5","#076969"
"9408","51.5","#076969"
"9424","51.5","#076969"
"9440","51.2","#076969"
"9456","51.5","#076969"
"9472","51.2","#076969"
"9488","51.5","#076969"
"9504","51.2","#076969"
"9520","51.2","#076969"
"9536","51.2","#076969"
"9552","51.2","#076969"
"9568","51.2","#076969"
"9584","51.2","#076969"
"9600","51.2","#076969"
"9616","51.5","#076969"
"9632","51.5","#076969"
"9648","51.5","#076969"
"9664","51.5","#076969"
"9680","51.2","#076969"
"9696","51.5","#076969"
"9712","51.5","#076969"
"9728","51.2","#076969"
"9744","51.2","#076969"
"9760","51.5","#076969"
"9776","51.5","#076969"
"9792","51.5","#076969"
"9808","51.8","#076969"
"9824","51.5","#076969"
"9840","51.5","#076969"
"9856","51.5","#076969"
"9872","51.5","#076969"
"9888","51.8","#076969"
"9904","51.2","#076969"
"9920","51.5","#076969"
"9936","51.5","#076969"
"9952","51.2","#076969"
"9968","51.2","#076969"
"9984","51.2","#076969"
"10000","51.5","#076969"
"10016","51.5","#076969"
"10032","51.5","#076969"
"10048","51.5","#076969"
"10064","51.2","#076969"
"10080","51.5","#076969"
"10096","51.5","#076969"
"10112","51.8","#076969"
"10128","51.8","#076969"
"10144","51.2","#076969"
"10160","51.5","#076969"
"10176","51.2","#076969"
"10192","51.5","#076969"
"10208","51.5","#076969"
"10224","51.2","#076969"
"10240","51.2","#076969"
"10256","51.2","#076969"
"10272","51.5","#076969"
"10288","51.5","#076969"
"10304","51.5","#076969"
"10320","51.2","#076969"
"10336","51.5","#076969"
"10352","51.5","#076969"
"10368","51.5","#076969"
"10384","51.5","#076969"
"10400","51.5","#076969"
"10416","51.2","#076969"
"10432","51.5","#076969"
"10448","51.5","#076969"
"10464","51.5","#076969"
"10480","51.2","#076969"
"10496","51.2","#076969"
"10512","51.5","#076969"
"10528","51.5","#076969"
"10544","51.5","#076969"
"10560","51.5","#076969"
"10576","51.5","#076969"
"10592","51.2","#076969"
"10608","51.5","#076969"
"10624","51.8","#076969"
"10640","51.5","#076969"
"10656","51.2","#076969"
"10672","51.5","#076969"
"10688","51.5","#076969"
"10704","52.1","#076969"
"10720","51.5","#076969"
"10736","51.5","#076969"
"10752","51.5","#076969"
"10768","51.5","#076969"
"10784","50.2","#076969"
"10800","51.2","#076969"
"10816","50.6","#076969"
"10832","51.5","#076969"
"10848","51.5","#076969"
"10864","51.5","#076969"
"10880","51.2","#076969"
"10896","51.2","#076969"
"10912","51.8","#076969"
"10928","51.2","#076969"
"10944","51.2","#076969"
"10960","51.5","#076969"
"10976","51.2","#076969"
"10992","51.5","#076969"
"11008","51.5","#076969"
"11024","51.8","#076969"
"11040","51.2","#076969"
"11056","51.2","#076969"
"11072","51.5","#076969"
"11088","51.2","#076969"
"11104","51.5","#076969"
"11120","51.5","#076969"
"11136","51.5","#076969"
"11152","51.2","#076969"
"11168","51.5","#076969"
"11184","51.5","#076969"
"11200","51.5","#076969"
"11216","51.5","#076969"
"11232","51.5","#076969"
"11248","51.2","#076969"
"11264","51.2","#076969"
"11280","51.2","#076969"
"11296","80.1","#AF550B"
"11312","241.3","#AF550B"
"11328","241.3","#AF550B"
"11344","240","#AF550B"
"11360","244.6","#AF550B"
"11376","239.5","#AF550B"
"11392","240.1","#AF550B"
"11408","242.5","#AF550B"
"11424","242.7","#AF550B"
"11440","242.8","#AF550B"
"11456","241.6","#AF550B"
"11472","240.4","#AF550B"
"11488","241.7","#AF550B"
"11504","241.7","#AF550B"
"11520","245.3","#AF550B"
"11536","241.3","#AF550B"
"11552","240.4","#AF550B"
"11568","240.3","#AF550B"
"11584","241.7","#AF550B"
"11600","244.9","#AF550B"
"11616","239.8","#AF550B"
"11632","242.6","#AF550B"
"11648","240.7","#AF550B"
"11664","244.8","#AF550B"
"11680","239.8","#AF550B"
"11696","240.1","#AF550B"
"11712","243.4","#AF550B"
"11728","241.3","#AF550B"
"11744","242.8","#AF550B"
"11760","240.7","#AF550B"
"11776","241.7","#AF550B"
"11792","241.3","#AF550B"
"11808","242.3","#AF550B"
"11824","244","#AF550B"
"11840","241.9","#AF550B"
"11856","239.3","#AF550B"
"11872","242.8","#AF550B"
"11888","242","#AF550B"
"11904","254.2","#AF550B"
"11920","218.7","#AF550B"
"11936","218.8","#AF550B"
"11952","218","#AF550B"
"11968","218.8","#AF550B"
"11984","218.8","#AF550B"
"12000","217.7","#AF550B"
"12016","219.5","#AF550B"
"12032","217.5","#AF550B"
"12048","233.7","#AF550B"
"12064","218.6","#AF550B"
"12080","217.7","#AF550B"
"12096","218.4","#AF550B"
"12112","217.4","#AF550B"
"12128","218.4","#AF550B"
"12144","217.8","#AF550B"
"12160","218.4","#AF550B"
"12176","217.4","#AF550B"
"12192","216","#AF550B"
"12208","239.8","#AF550B"
"12224","215.3","#AF550B"
"12240","215.3","#AF550B"
"12256","215.8","#AF550B"
"12272","216.6","#AF550B"
"12288","216","#AF550B"
"12304","216.3","#AF550B"
"12320","216.8","#AF550B"
"12336","214.4","#AF550B"
"12352","223.6","#AF550B"
"12368","216.3","#AF550B"
"12384","218.2","#AF550B"
"12400","217.9","#AF550B"
"12416","216.3","#AF550B"
"12432","216","#AF550B"
"12448","215.9","#AF550B"
"12464","215.7","#AF550B"
"12480","216.2","#AF550B"
"12496","216.3","#AF550B"
"12512","235.9","#AF550B"
"12528","218.3","#AF550B"
"12544","219.4","#AF550B"
"12560","217.7","#AF550B"
"12576","218.9","#AF550B"
"12592","219.1","#AF550B"
"12608","218.1","#AF550B"
"12624","218","#AF550B"
"12640","217.1","#AF550B"
"12656","239.6","#AF550B"
"12672","217.1","#AF550B"
"12688","216.3","#AF550B"
"12704","216.3","#AF550B"
"12720","215.7","#AF550B"
"12736","216.5","#AF550B"
"12752","216.6","#AF550B"
"12768","216.2","#AF550B"
"12784","217.4","#AF550B"
"12800","216","#AF550B"
"12816","228.5","#AF550B"
"12832","216.9","#AF550B"
"12848","218","#AF550B"
"12864","217.1","#AF550B"
"12880","216.9","#AF550B"
"12896","216.8","#AF550B"
"12912","216.9","#AF550B"
"12928","217.4","#AF550B"
"12944","217.4","#AF550B"
"12960","224","#AF550B"
"12976","215.6","#AF550B"
"12992","217.5","#AF550B"
"13008","215.6","#AF550B"
"13024","216.3","#AF550B"
"13040","216.6","#AF550B"
"13056","215.6","#AF550B"
"13072","215.6","#AF550B"
"13088","218","#AF550B"
"13104","217.1","#AF550B"
"13120","221.7","#AF550B"
"13136","216.3","#AF550B"
"13152","216.9","#AF550B"
"13168","216.4","#AF550B"
"13184","215","#AF550B"
"13200","215.6","#AF550B"
"13216","215.6","#AF550B"
"13232","216.3","#AF550B"
"13248","215.6","#AF550B"
"13264","228.3","#AF550B"
"13280","217.4","#AF550B"
"13296","219","#AF550B"
"13312","217","#AF550B"
"13328","217.2","#AF550B"
"13344","217.5","#AF550B"
"13360","217.1","#AF550B"
"13376","219","#AF550B"
"13392","216.9","#AF550B"
"13408","226.7","#AF550B"
"13424","218.7","#AF550B"
"13440","217.4","#AF550B"
"13456","217.5","#AF550B"
"13472","218","#AF550B"
"13488","215.4","#AF550B"
"13504","217.1","#AF550B"
"13520","216.8","#AF550B"
"13536","217.1","#AF550B"
"13552","217.2","#AF550B"
"13568","237.9","#AF550B"
"13584","231.8","#AF550B"
"13600","217.1","#AF550B"
"13616","217.6","#AF550B"
"13632","215.1","#AF550B"
"13648","216.8","#AF550B"
"13664","217.3","#AF550B"
"13680","213.5","#AF550B"
"13696","215.6","#AF550B"
"13712","226","#AF550B"
"13728","234.6","#AF550B"
"13744","231.6","#AF550B"
"13760","215","#AF550B"
"13776","216","#AF550B"
"13792","215.4","#AF550B"
"13808","215","#AF550B"
"13824","215","#AF550B"
"13840","216.6","#AF550B"
"13856","216.9","#AF550B"
"13872","224.5","#AF550B"
"13888","218.6","#AF550B"
"13904","217.5","#AF550B"
"13920","217.4","#AF550B"
"13936","216.9","#AF550B"
"13952","216.9","#AF550B"
"13968","217.5","#AF550B"
"13984","216.7","#AF550B"
"14000","215.2","#AF550B"
"14016","224.2","#AF550B"
"14032","236.7","#AF550B"
"14048","237","#AF550B"
"14064","237.3","#AF550B"
"14080","237.5","#AF550B"
"14096","237.3","#AF550B"
"14112","237","#AF550B"
"14128","237.8","#AF550B"
"14144","236.9","#AF550B"
"14160","237.3","#AF550B"
"14176","237.4","#AF550B"
"14192","238","#AF550B"
"14208","237.2","#AF550B"
"14224","237","#AF550B"
"14240","236.9","#AF550B"
"14256","237.3","#AF550B"
"14272","237","#AF550B"
"14288","237.3","#AF550B"
"14304","236.6","#AF550B"
"14320","237.7","#AF550B"
"14336","237.7","#AF550B"
"14352","237.9","#AF550B"
"14368","237","#AF550B"
"14384","237.3","#AF550B"
"14400","237.6","#AF550B"
"14416","236.1","#AF550B"
"14432","237.3","#AF550B"
"14448","237.3","#AF550B"
"14464","237.4","#AF550B"
"14480","236.7","#AF550B"
"14496","237.3","#AF550B"
"14512","236.4","#AF550B"
"14528","237.5","#AF550B"
"14544","237.4","#AF550B"
"14560","237.3","#AF550B"
"14576","237.5","#AF550B"
"14592","237.6","#AF550B"
"14608","237.6","#AF550B"
"14624","236.7","#AF550B"
"14640","237","#AF550B"
"14656","237.6","#AF550B"
"14672","237.2","#AF550B"
"14688","237.3","#AF550B"
"14704","238.7","#AF550B"
"14720","236.1","#AF550B"
"14736","237.8","#AF550B"
"14752","237.5","#AF550B"
"14768","237.5","#AF550B"
"14784","237.3","#AF550B"
"14800","234.6","#AF550B"
"14816","229.2","#AF550B"
"14832","237.6","#AF550B"
"14848","237.8","#AF550B"
"14864","237.6","#AF550B"
"14880","237.3","#AF550B"
"14896","239.7","#AF550B"
"14912","238.8","#AF550B"
"14928","239.3","#AF550B"
"14944","240.7","#AF550B"
"14960","241.9","#AF550B"
"14976","238.8","#AF550B"
"14992","238","#AF550B"
"15008","240","#AF550B"
"15024","238.3","#AF550B"
"15040","266.1","#AF550B"
"15056","384.2","#AF550B"
"15072","232.9","#AF550B"
"15088","215.4","#AF550B"
"15104","216.5","#AF550B"
"15120","216.3","#AF550B"
"15136","229.2","#AF550B"
"15152","216.4","#AF550B"
"15168","215.6","#AF550B"
"15184","216.3","#AF550B"
"15200","215.3","#AF550B"
"15216","217.2","#AF550B"
"15232","214.5","#AF550B"
"15248","201.1","#AF550B"
"15264","215.6","#AF550B"
"15280","215.6","#AF550B"
"15296","215.9","#AF550B"
"15312","216","#AF550B"
"15328","215.7","#AF550B"
"15344","216.3","#AF550B"
"15360","216","#AF550B"
"15376","216.3","#AF550B"
"15392","215.6","#AF550B"
"15408","216","#AF550B"
"15424","216.5","#AF550B"
"15440","221","#AF550B"
"15456","215.6","#AF550B"
"15472","216","#AF550B"
"15488","216.3","#AF550B"
"15504","215.6","#AF550B"
"15520","213.8","#AF550B"
"15536","214.5","#AF550B"
"15552","215.6","#AF550B"
"15568","216","#AF550B"
"15584","215.6","#AF550B"
"15600","215.6","#AF550B"
"15616","216.3","#AF550B"
"15632","248.9","#098C09"
"15648","222.3","#098C09"
"15664","230.4","#098C09"
"15680","240.7","#098C09"
"15696","243.3","#098C09"
"15712","249.3","#098C09"
"15728","226.4","#098C09"
"15744","226.1","#098C09"
"15760","220.2","#098C09"
"15776","235.8","#098C09"
"15792","241.8","#098C09"
"15808","241.6","#098C09"
"15824","222.8","#098C09"
"15840","212.2","#098C09"
"15856","241.1","#098C09"
"15872","220.5","#098C09"
"15888","241.5","#098C09"
"15904","231.7","#098C09"
"15920","245","#098C09"
"15936","243","#098C09"
"15952","242.1","#098C09"
"15968","242.7","#098C09"
"15984","222.5","#098C09"
"16000","238.5","#098C09"
"16016","242.5","#098C09"
"16032","245.5","#098C09"
"16048","223.9","#098C09"
"16064","229.5","#098C09"
"16080","253.3","#098C09"
"16096","219.1","#098C09"
"16112","240.4","#098C09"
"16128","236.2","#098C09"
"16144","230.6","#098C09"
"16160","226.7","#098C09"
"16176","219.7","#098C09"
"16192","223","#098C09"
"16208","219.7","#098C09"
"16224","225.1","#098C09"
"16240","223.3","#098C09"
"16256","229.4","#098C09"
"16272","229.1","#098C09"
