"count","curr","lineColor"
"5200","15.8","#AF0B0B"
"5250","15.8","#AF0B0B"
"5300","15.9","#AF0B0B"
"5350","15.9","#AF0B0B"
"5400","15.9","#AF0B0B"
"5450","15.8","#AF0B0B"
"5500","15.9","#AF0B0B"
"5550","15.8","#AF0B0B"
"5600","15.9","#AF0B0B"
"5650","15.9","#AF0B0B"
"5700","15.9","#AF0B0B"
"5750","14.6","#AF0B0B"
"5800","15.9","#AF0B0B"
"5850","15.9","#AF0B0B"
"5900","15.9","#AF0B0B"
"5950","15.9","#AF0B0B"
"6000","15.9","#AF0B0B"
"6050","15.9","#AF0B0B"
"6100","15.9","#AF0B0B"
"6150","15.9","#AF0B0B"
"6200","15.9","#AF0B0B"
"6250","15.9","#AF0B0B"
"6300","15.9","#AF0B0B"
"6350","15.9","#AF0B0B"
"6400","15.8","#AF0B0B"
"6450","15.9","#AF0B0B"
"6500","16","#AF0B0B"
"6550","15.9","#AF0B0B"
"6600","15.9","#AF0B0B"
"6650","15.9","#AF0B0B"
"6700","15.9","#AF0B0B"
"6750","15.9","#AF0B0B"
"6800","15.9","#AF0B0B"
"6850","15.9","#AF0B0B"
"6900","15.9","#AF0B0B"
"6950","15.9","#AF0B0B"
"7000","15.8","#AF0B0B"
"7050","15.9","#AF0B0B"
"7100","15.9","#AF0B0B"
"7150","15.9","#AF0B0B"
"7200","16","#AF0B0B"
"7250","15.8","#AF0B0B"
"7300","15.9","#AF0B0B"
"7350","15.5","#AF0B0B"
"7400","12.9","#AF0B0B"
"7450","15.9","#AF0B0B"
"7500","15.8","#AF0B0B"
"7550","15.9","#AF0B0B"
"7600","15.9","#AF0B0B"
"7650","15.9","#AF0B0B"
"7700","16","#AF0B0B"
"7750","15.8","#AF0B0B"
"7800","15.8","#AF0B0B"
"7850","15.9","#AF0B0B"
"7900","15.8","#AF0B0B"
"7950","15.9","#AF0B0B"
"8000","15.9","#AF0B0B"
"8050","15.9","#AF0B0B"
"8100","15.9","#AF0B0B"
"8150","15.9","#AF0B0B"
"8200","15.8","#AF0B0B"
"8250","15.9","#AF0B0B"
"8300","15.8","#AF0B0B"
"8350","15.9","#AF0B0B"
"8400","15.9","#AF0B0B"
"8450","15.9","#AF0B0B"
"8500","15.8","#AF0B0B"
"8550","15.9","#AF0B0B"
"8600","15.8","#AF0B0B"
"8650","15.9","#AF0B0B"
"8700","15.8","#AF0B0B"
"8750","15.9","#AF0B0B"
"8800","15.9","#AF0B0B"
"8850","15.9","#AF0B0B"
"8900","15.9","#AF0B0B"
"8950","15.9","#AF0B0B"
"9000","15.9","#AF0B0B"
"9050","15.9","#AF0B0B"
"9100","15.9","#AF0B0B"
"9150","15.9","#AF0B0B"
"9200","15.9","#AF0B0B"
"9250","15.8","#AF0B0B"
"9300","15.9","#AF0B0B"
"9350","15.9","#AF0B0B"
"9400","15.8","#AF0B0B"
"9450","16.9","#AF0B0B"
"9500","15.8","#AF0B0B"
"9550","16.3","#AF0B0B"
"9600","15.8","#AF0B0B"
"9650","15.9","#AF0B0B"
"9700","15.9","#AF0B0B"
"9750","15.8","#AF0B0B"
"9800","15.9","#AF0B0B"
"9850","15.9","#AF0B0B"
"9900","15.9","#AF0B0B"
"9950","15.9","#AF0B0B"
"10000","15.8","#AF0B0B"
"10050","16.2","#AF0B0B"
"10100","15.9","#AF0B0B"
"10150","15.9","#AF0B0B"
"10200","15.9","#AF0B0B"
"10250","15.9","#AF0B0B"
"10300","47.2","#076969"
"10350","77.3","#076969"
"10400","78.7","#076969"
"10450","77.5","#076969"
"10500","77.9","#076969"
"10550","77.5","#076969"
"10600","77","#076969"
"10650","77.3","#076969"
"10700","77.9","#076969"
"10750","77.3","#076969"
"10800","78.3","#076969"
"10850","77.2","#076969"
"10900","77.6","#076969"
"10950","77.5","#076969"
"11000","70.5","#076969"
"11050","70.2","#076969"
"11100","69.8","#076969"
"11150","69.9","#076969"
"11200","69.4","#076969"
"11250","69.7","#076969"
"11300","70.5","#076969"
"11350","70.2","#076969"
"11400","70.1","#076969"
"11450","71.7","#076969"
"11500","70.4","#076969"
"11550","70.4","#076969"
"11600","72.4","#076969"
"11650","70.2","#076969"
"11700","69.8","#076969"
"11750","72.7","#076969"
"11800","69.4","#076969"
"11850","69.4","#076969"
"11900","69.5","#076969"
"11950","69.6","#076969"
"12000","69.8","#076969"
"12050","70","#076969"
"12100","70.1","#076969"
"12150","70.1","#076969"
"12200","69.7","#076969"
"12250","70.3","#076969"
"12300","69.7","#076969"
"12350","70.2","#076969"
"12400","70.2","#076969"
"12450","70.1","#076969"
"12500","69.8","#076969"
"12550","70.1","#076969"
"12600","70","#076969"
"12650","69","#076969"
"12700","69.4","#076969"
"12750","70","#076969"
"12800","70.1","#076969"
"12850","70.2","#076969"
"12900","70","#076969"
"12950","70.1","#076969"
"13000","69.8","#076969"
"13050","70","#076969"
"13100","75.4","#076969"
"13150","77.3","#076969"
"13200","76","#076969"
"13250","77.4","#076969"
"13300","77.5","#076969"
"13350","77.2","#076969"
"13400","77.3","#076969"
"13450","76.9","#076969"
"13500","77.1","#076969"
"13550","76.7","#076969"
"13600","76.7","#076969"
"13650","77.6","#076969"
"13700","77.3","#076969"
"13750","77.3","#076969"
"13800","77.1","#076969"
"13850","77.2","#076969"
"13900","77.3","#076969"
"13950","77.3","#076969"
"14000","77.6","#076969"
"14050","79","#076969"
"14100","77.6","#076969"
"14150","75.3","#076969"
"14200","78.4","#076969"
"14250","76.3","#AF550B"
"14300","74.7","#AF550B"
"14350","78.8","#AF550B"
"14400","71.4","#AF550B"
"14450","71.9","#AF550B"
"14500","73.7","#AF550B"
"14550","71","#AF550B"
"14600","70.9","#AF550B"
"14650","71.4","#AF550B"
"14700","72.9","#AF550B"
"14750","72.5","#AF550B"
"14800","70.4","#AF550B"
"14850","70.8","#AF550B"
"14900","71.6","#AF550B"
"14950","72.6","#AF550B"
"15000","71.8","#AF550B"
"15050","73.9","#AF550B"
"15100","79.4","#AF550B"
"15150","72.5","#AF550B"
"15200","70.6","#AF550B"
"15250","72.4","#098C09"
"15300","77.5","#098C09"
"15350","78.1","#098C09"
"15400","78.3","#098C09"
"15450","77.8","#098C09"
"15500","78.3","#098C09"
"15550","77.8","#098C09"
"15600","66.4","#AF0B0B"
"15650","16","#AF0B0B"
"15700","15.9","#AF0B0B"
"15750","16","#AF0B0B"
"15800","16","#AF0B0B"
"15850","15.9","#AF0B0B"
"15900","16","#AF0B0B"
"15950","16","#AF0B0B"
"16000","15.9","#AF0B0B"
"16050","16","#AF0B0B"
"16100","16.1","#AF0B0B"
"16150","15.9","#AF0B0B"
"16200","15.9","#AF0B0B"
"16250","16","#AF0B0B"
"16300","15.9","#AF0B0B"
"16350","15.9","#AF0B0B"
"16400","15.9","#AF0B0B"
"16450","15.9","#AF0B0B"
"16500","15.9","#AF0B0B"
"16550","15.9","#AF0B0B"
"16600","17.3","#AF0B0B"
"16650","15.9","#AF0B0B"
"16700","15.9","#AF0B0B"
"16750","16","#AF0B0B"
"16800","16","#AF0B0B"
"16850","15.9","#AF0B0B"
"16900","16","#AF0B0B"
"16950","15.9","#AF0B0B"
"17000","16","#AF0B0B"
"17050","15.9","#AF0B0B"
"17100","15.9","#AF0B0B"
"17150","15.9","#AF0B0B"
"17200","15.9","#AF0B0B"
"17250","15.9","#AF0B0B"
"17300","16","#AF0B0B"
"17350","15.9","#AF0B0B"
"17400","15.9","#AF0B0B"
"17450","15.9","#AF0B0B"
"17500","15.9","#AF0B0B"
"17550","15.8","#AF0B0B"
"17600","15.9","#AF0B0B"
"17650","15.9","#AF0B0B"
"17700","16","#AF0B0B"
"17750","16","#AF0B0B"
"17800","15.9","#AF0B0B"
"17850","15.9","#AF0B0B"
"17900","15.9","#AF0B0B"
"17950","16","#AF0B0B"
"18000","15.9","#AF0B0B"
"18050","15.9","#AF0B0B"
"18100","15.9","#AF0B0B"
"18150","15.9","#AF0B0B"
"18200","15.8","#AF0B0B"
"18250","15.9","#AF0B0B"
"18300","15.9","#AF0B0B"
"18350","15.8","#AF0B0B"
"18400","15.9","#AF0B0B"
"18450","16","#AF0B0B"
"18500","15.9","#AF0B0B"
"18550","15.9","#AF0B0B"
"18600","15.9","#AF0B0B"
"18650","16","#AF0B0B"
"18700","15.9","#AF0B0B"
"18750","15.9","#AF0B0B"
"18800","15.9","#AF0B0B"
"18850","15.9","#AF0B0B"
"18900","15.9","#AF0B0B"
"18950","16","#AF0B0B"
"19000","15.9","#AF0B0B"
"19050","15.9","#AF0B0B"
"19100","16","#AF0B0B"
"19150","15.9","#AF0B0B"
"19200","15.9","#AF0B0B"
"19250","12.7","#AF0B0B"
"19300","16.2","#AF0B0B"
"19350","15.9","#AF0B0B"
"19400","16","#AF0B0B"
"19450","15.9","#AF0B0B"
"19500","15.8","#AF0B0B"
"19550","15.9","#AF0B0B"
"19600","15.9","#AF0B0B"
"19650","15.9","#AF0B0B"
"19700","15.8","#AF0B0B"
"19750","15.8","#AF0B0B"
"19800","15.8","#AF0B0B"
"19850","15.8","#AF0B0B"
"19900","15.9","#AF0B0B"
"19950","16","#AF0B0B"
"20000","15.9","#AF0B0B"
"20050","15.9","#AF0B0B"
"20100","15.9","#AF0B0B"
"20150","15.9","#AF0B0B"
"20200","15.9","#AF0B0B"
"20250","15.8","#AF0B0B"
"20300","15.8","#AF0B0B"
"20350","15.9","#AF0B0B"
"20400","15.8","#AF0B0B"
"20450","15.8","#AF0B0B"
"20500","15.9","#AF0B0B"
"20550","15.9","#AF0B0B"
"20600","15.9","#AF0B0B"
"20650","15.9","#AF0B0B"
"20700","15.9","#AF0B0B"
"20750","15.9","#AF0B0B"
"20800","15.9","#AF0B0B"
"20850","15.9","#AF0B0B"
"20900","16","#AF0B0B"
"20950","15.8","#AF0B0B"
"21000","15.9","#AF0B0B"
"21050","15.9","#AF0B0B"
"21100","15.9","#AF0B0B"
"21150","15.8","#AF0B0B"
"21200","15.9","#AF0B0B"
"21250","15.9","#AF0B0B"
"21300","15.9","#AF0B0B"
"21350","15.9","#AF0B0B"
"21400","15.8","#AF0B0B"
"21450","15.9","#AF0B0B"
"21500","15.8","#AF0B0B"
"21550","15.9","#AF0B0B"
"21600","15.9","#AF0B0B"
"21650","15.9","#AF0B0B"
"21700","15.8","#AF0B0B"
"21750","15.9","#AF0B0B"
"21800","15.9","#AF0B0B"
"21850","15.9","#AF0B0B"
"21900","15.9","#AF0B0B"
"21950","15.9","#AF0B0B"
"22000","15.9","#AF0B0B"
"22050","15.8","#AF0B0B"
"22100","15.9","#AF0B0B"
"22150","16","#AF0B0B"
"22200","15.9","#AF0B0B"
"22250","15.9","#AF0B0B"
"22300","15.9","#AF0B0B"
"22350","15.9","#AF0B0B"
"22400","15.8","#AF0B0B"
"22450","15.8","#AF0B0B"
"22500","15.9","#AF0B0B"
"22550","15.9","#AF0B0B"
"22600","15.9","#AF0B0B"
"22650","15.9","#AF0B0B"
"22700","15.8","#AF0B0B"
"22750","15.9","#AF0B0B"
"22800","15.8","#AF0B0B"
"22850","15.9","#AF0B0B"
"22900","15.8","#AF0B0B"
"22950","15.9","#AF0B0B"
"23000","16","#AF0B0B"
"23050","15.9","#AF0B0B"
"23100","15.9","#AF0B0B"
"23150","16","#AF0B0B"
"23200","15.9","#AF0B0B"
"23250","15.9","#AF0B0B"
"23300","15.9","#AF0B0B"
"23350","15.9","#AF0B0B"
"23400","15.9","#AF0B0B"
"23450","15.9","#AF0B0B"
"23500","15.9","#AF0B0B"
"23550","15.9","#AF0B0B"
"23600","15.8","#AF0B0B"
"23650","15.9","#AF0B0B"
"23700","15.9","#AF0B0B"
"23750","15.9","#AF0B0B"
"23800","15.9","#AF0B0B"
"23850","15.9","#AF0B0B"
"23900","15.9","#AF0B0B"
"23950","15.9","#AF0B0B"
"24000","15.8","#AF0B0B"
"24050","15.9","#AF0B0B"
"24100","15.9","#AF0B0B"
"24150","15.9","#AF0B0B"
"24200","15.8","#AF0B0B"
"24250","15.9","#AF0B0B"
"24300","16","#AF0B0B"
"24350","15.8","#AF0B0B"
"24400","15.9","#AF0B0B"
"24450","15.9","#AF0B0B"
"24500","15.9","#AF0B0B"
"24550","15.9","#AF0B0B"
"24600","15.9","#AF0B0B"
"24650","15.8","#AF0B0B"
"24700","15.9","#AF0B0B"
"24750","15.9","#AF0B0B"
"24800","15.9","#AF0B0B"
"24850","15.8","#AF0B0B"
"24900","15.9","#AF0B0B"
"24950","16","#AF0B0B"
"25000","15.8","#AF0B0B"
"25050","15.9","#AF0B0B"
"25100","15.8","#AF0B0B"
"25150","15.9","#AF0B0B"
"25200","15.9","#AF0B0B"
"25250","15.9","#AF0B0B"
"25300","15.8","#AF0B0B"
"25350","15.9","#AF0B0B"
"25400","15.8","#AF0B0B"
"25450","16","#AF0B0B"
"25500","15.9","#AF0B0B"
"25550","15.8","#AF0B0B"
"25600","47.2","#076969"
"25650","77.6","#076969"
"25700","76.9","#076969"
"25750","78.9","#076969"
"25800","77.2","#076969"
"25850","77.6","#076969"
"25900","77.5","#076969"
"25950","78","#076969"
"26000","77.6","#076969"
"26050","77.5","#076969"
"26100","78.4","#076969"
"26150","77.2","#076969"
"26200","77.3","#076969"
"26250","75","#076969"
"26300","69.7","#076969"
"26350","69.6","#076969"
"26400","71.4","#076969"
"26450","69.6","#076969"
"26500","69.5","#076969"
"26550","73.4","#076969"
"26600","69.8","#076969"
"26650","69.6","#076969"
"26700","69.4","#076969"
"26750","69.5","#076969"
"26800","69.6","#076969"
"26850","69.7","#076969"
"26900","70.3","#076969"
"26950","70.4","#076969"
"27000","69.8","#076969"
"27050","70.1","#076969"
"27100","70.3","#076969"
"27150","69.6","#076969"
"27200","69.8","#076969"
"27250","70.1","#076969"
"27300","70.2","#076969"
"27350","69.6","#076969"
"27400","69.4","#076969"
"27450","70.2","#076969"
"27500","69.9","#076969"
"27550","70","#076969"
"27600","69.9","#076969"
"27650","69.4","#076969"
"27700","69.5","#076969"
"27750","70.4","#076969"
"27800","69.9","#076969"
"27850","69.9","#076969"
"27900","73.3","#076969"
"27950","69.6","#076969"
"28000","69.4","#076969"
"28050","70.1","#076969"
"28100","70.1","#076969"
"28150","70.1","#076969"
"28200","70.7","#076969"
"28250","69.4","#076969"
"28300","69.2","#076969"
"28350","71.4","#076969"
"28400","77","#076969"
"28450","77.5","#076969"
"28500","77.2","#076969"
"28550","77.4","#076969"
"28600","77.2","#076969"
"28650","76.9","#076969"
"28700","77.1","#076969"
"28750","77.3","#076969"
"28800","77.3","#076969"
"28850","77.3","#076969"
"28900","77.1","#076969"
"28950","77.3","#076969"
"29000","77.3","#076969"
"29050","77.3","#076969"
"29100","77.2","#076969"
"29150","77.3","#076969"
"29200","77.2","#076969"
"29250","77.5","#076969"
"29300","79.1","#076969"
"29350","78","#076969"
"29400","75.7","#076969"
"29450","70","#076969"
"29500","63.4","#AF550B"
"29550","72.6","#AF550B"
"29600","71.9","#AF550B"
"29650","76.9","#AF550B"
"29700","71.7","#AF550B"
"29750","76.8","#AF550B"
"29800","75.6","#AF550B"
"29850","73.2","#AF550B"
"29900","73.1","#AF550B"
"29950","72.1","#AF550B"
"30000","77.6","#AF550B"
"30050","73","#AF550B"
"30100","71.7","#AF550B"
"30150","72","#AF550B"
"30200","71.2","#AF550B"
"30250","76.9","#AF550B"
"30300","72.9","#AF550B"
"30350","70.4","#AF550B"
"30400","71.1","#AF550B"
"30450","71.5","#AF550B"
"30500","74.5","#098C09"
"30550","77.6","#098C09"
"30600","78.4","#098C09"
"30650","77.5","#098C09"
"30700","78.8","#098C09"
"30750","78.4","#098C09"
"30800","78","#098C09"
"30850","49.7","#AF0B0B"
"30900","16.1","#AF0B0B"
"30950","16","#AF0B0B"
"31000","15.9","#AF0B0B"
"31050","15.9","#AF0B0B"
"31100","15.9","#AF0B0B"
"31150","16.7","#AF0B0B"
"31200","15.9","#AF0B0B"
"31250","15.9","#AF0B0B"
"31300","15.9","#AF0B0B"
"31350","15.9","#AF0B0B"
"31400","15.9","#AF0B0B"
"31450","15.9","#AF0B0B"
"31500","15.9","#AF0B0B"
"31550","15.9","#AF0B0B"
"31600","15.9","#AF0B0B"
"31650","15.7","#AF0B0B"
"31700","15.9","#AF0B0B"
"31750","16","#AF0B0B"
"31800","15.9","#AF0B0B"
"31850","15.9","#AF0B0B"
"31900","15.9","#AF0B0B"
"31950","15.9","#AF0B0B"
"32000","15.9","#AF0B0B"
"32050","16.2","#AF0B0B"
"32100","15.9","#AF0B0B"
"32150","15.8","#AF0B0B"
"32200","15.9","#AF0B0B"
"32250","16","#AF0B0B"
"32300","15.9","#AF0B0B"
"32350","15.9","#AF0B0B"
"32400","15.9","#AF0B0B"
"32450","15.9","#AF0B0B"
"32500","15.9","#AF0B0B"
"32550","15.9","#AF0B0B"
"32600","15.9","#AF0B0B"
"32650","15.9","#AF0B0B"
"32700","15.9","#AF0B0B"
"32750","15.9","#AF0B0B"
"32800","16","#AF0B0B"
"32850","15.9","#AF0B0B"
"32900","15.9","#AF0B0B"
"32950","16","#AF0B0B"
"33000","15.9","#AF0B0B"
"33050","15.9","#AF0B0B"
"33100","15.9","#AF0B0B"
"33150","15.9","#AF0B0B"
"33200","15.8","#AF0B0B"
"33250","15.9","#AF0B0B"
"33300","16","#AF0B0B"
"33350","15.8","#AF0B0B"
"33400","15.9","#AF0B0B"
"33450","15.9","#AF0B0B"
"33500","15.8","#AF0B0B"
"33550","15.9","#AF0B0B"
"33600","15.9","#AF0B0B"
"33650","15.9","#AF0B0B"
"33700","16","#AF0B0B"
"33750","15.9","#AF0B0B"
"33800","15.8","#AF0B0B"
"33850","15.9","#AF0B0B"
"33900","15.8","#AF0B0B"
"33950","17","#AF0B0B"
"34000","15.9","#AF0B0B"
"34050","15.8","#AF0B0B"
"34100","15.9","#AF0B0B"
"34150","15.9","#AF0B0B"
"34200","15.9","#AF0B0B"
"34250","15.9","#AF0B0B"
"34300","15.9","#AF0B0B"
"34350","16.7","#AF0B0B"
"34400","15.9","#AF0B0B"
"34450","15.8","#AF0B0B"
"34500","15.8","#AF0B0B"
"34550","15.9","#AF0B0B"
"34600","15.9","#AF0B0B"
"34650","15.9","#AF0B0B"
"34700","15.9","#AF0B0B"
"34750","15.9","#AF0B0B"
"34800","15.9","#AF0B0B"
"34850","15.8","#AF0B0B"
"34900","15.8","#AF0B0B"
"34950","15.9","#AF0B0B"
"35000","15.8","#AF0B0B"
"35050","15.9","#AF0B0B"
"35100","15.9","#AF0B0B"
"35150","15.9","#AF0B0B"
"35200","15.9","#AF0B0B"
"35250","15.9","#AF0B0B"
"35300","15.9","#AF0B0B"
"35350","15.9","#AF0B0B"
"35400","15.9","#AF0B0B"
"35450","15.9","#AF0B0B"
"35500","15.9","#AF0B0B"
"35550","15.9","#AF0B0B"
"35600","15.9","#AF0B0B"
"35650","15.9","#AF0B0B"
"35700","15.9","#AF0B0B"
"35750","15.8","#AF0B0B"
"35800","15.9","#AF0B0B"
"35850","16","#AF0B0B"
"35900","15.9","#AF0B0B"
"35950","16","#AF0B0B"
"36000","15.9","#AF0B0B"
"36050","15.9","#AF0B0B"
"36100","15.9","#AF0B0B"
"36150","15.8","#AF0B0B"
"36200","15.9","#AF0B0B"
"36250","15.9","#AF0B0B"
"36300","15.9","#AF0B0B"
"36350","15.8","#AF0B0B"
"36400","15.8","#AF0B0B"
"36450","15.9","#AF0B0B"
"36500","15.9","#AF0B0B"
"36550","15.8","#AF0B0B"
"36600","15.9","#AF0B0B"
"36650","15.9","#AF0B0B"
"36700","15.9","#AF0B0B"
"36750","15.9","#AF0B0B"
"36800","16.1","#AF0B0B"
"36850","15.9","#AF0B0B"
"36900","16.6","#AF0B0B"
"36950","15.9","#AF0B0B"
"37000","15.9","#AF0B0B"
"37050","15.9","#AF0B0B"
"37100","16","#AF0B0B"
"37150","15.9","#AF0B0B"
"37200","15.9","#AF0B0B"
"37250","15.9","#AF0B0B"
"37300","15.8","#AF0B0B"
"37350","16","#AF0B0B"
"37400","15.9","#AF0B0B"
"37450","15.9","#AF0B0B"
"37500","15.9","#AF0B0B"
"37550","15.9","#AF0B0B"
"37600","15.9","#AF0B0B"
"37650","15.8","#AF0B0B"
"37700","15.9","#AF0B0B"
"37750","15.9","#AF0B0B"
"37800","15.9","#AF0B0B"
"37850","15.9","#AF0B0B"
"37900","16.6","#AF0B0B"
"37950","15.8","#AF0B0B"
"38000","15.9","#AF0B0B"
"38050","15.9","#AF0B0B"
"38100","16","#AF0B0B"
"38150","15.8","#AF0B0B"
"38200","15.8","#AF0B0B"
"38250","15.8","#AF0B0B"
"38300","15.9","#AF0B0B"
"38350","15.9","#AF0B0B"
"38400","15.9","#AF0B0B"
"38450","15.9","#AF0B0B"
"38500","15.9","#AF0B0B"
"38550","15.9","#AF0B0B"
"38600","15.9","#AF0B0B"
"38650","15.9","#AF0B0B"
"38700","15.9","#AF0B0B"
"38750","15.9","#AF0B0B"
"38800","15.8","#AF0B0B"
"38850","15.9","#AF0B0B"
"38900","16.6","#AF0B0B"
"38950","16.1","#AF0B0B"
"39000","15.9","#AF0B0B"
"39050","15.8","#AF0B0B"
"39100","15.9","#AF0B0B"
"39150","15.8","#AF0B0B"
"39200","15.8","#AF0B0B"
"39250","15.9","#AF0B0B"
"39300","15.9","#AF0B0B"
"39350","15.9","#AF0B0B"
"39400","15.9","#AF0B0B"
"39450","15.9","#AF0B0B"
"39500","15.9","#AF0B0B"
"39550","15.8","#AF0B0B"
"39600","15.9","#AF0B0B"
"39650","15.9","#AF0B0B"
"39700","15.9","#AF0B0B"
"39750","16","#AF0B0B"
"39800","15.9","#AF0B0B"
"39850","15.8","#AF0B0B"
"39900","15.8","#AF0B0B"
"39950","16","#AF0B0B"
"40000","15.9","#AF0B0B"
"40050","15.9","#AF0B0B"
"40100","15.9","#AF0B0B"
"40150","16","#AF0B0B"
"40200","15.9","#AF0B0B"
"40250","16","#AF0B0B"
"40300","15.9","#AF0B0B"
"40350","15.9","#AF0B0B"
"40400","15.9","#AF0B0B"
"40450","15.8","#AF0B0B"
"40500","15.9","#AF0B0B"
"40550","16","#AF0B0B"
"40600","15.9","#AF0B0B"
"40650","15.8","#AF0B0B"
"40700","15.9","#AF0B0B"
"40750","15.8","#AF0B0B"
"40800","15.9","#AF0B0B"
"40850","56.8","#076969"
"40900","77.5","#076969"
"40950","77.5","#076969"
"41000","78.1","#076969"
"41050","77.5","#076969"
"41100","77.1","#076969"
"41150","79","#076969"
"41200","77.2","#076969"
"41250","78.5","#076969"
"41300","77.9","#076969"
"41350","77.7","#076969"
"41400","78","#076969"
"41450","77.5","#076969"
"41500","74.7","#076969"
"41550","70.4","#076969"
"41600","70.4","#076969"
"41650","72.2","#076969"
"41700","70","#076969"
"41750","69.6","#076969"
"41800","70.6","#076969"
"41850","70.5","#076969"
"41900","70.3","#076969"
"41950","69.6","#076969"
"42000","67.3","#076969"
"42050","69.9","#076969"
"42100","69.7","#076969"
"42150","69.8","#076969"
"42200","70.1","#076969"
"42250","70.5","#076969"
"42300","70.7","#076969"
"42350","70.8","#076969"
"42400","69.9","#076969"
"42450","69.2","#076969"
"42500","70.1","#076969"
"42550","69.6","#076969"
"42600","69.7","#076969"
"42650","70.1","#076969"
"42700","70.4","#076969"
"42750","70.2","#076969"
"42800","70.1","#076969"
"42850","70.3","#076969"
"42900","69.5","#076969"
"42950","69.9","#076969"
"43000","70.9","#076969"
"43050","71.5","#076969"
"43100","70.3","#076969"
"43150","73.8","#076969"
"43200","69.8","#076969"
"43250","69.5","#076969"
"43300","70.5","#076969"
"43350","69.6","#076969"
"43400","69.5","#076969"
"43450","70.6","#076969"
"43500","70.3","#076969"
"43550","70.5","#076969"
"43600","73.5","#076969"
"43650","77.4","#076969"
"43700","77.9","#076969"
"43750","77.5","#076969"
"43800","77.5","#076969"
"43850","77.2","#076969"
"43900","77.8","#076969"
"43950","77.3","#076969"
"44000","77.4","#076969"
"44050","77.4","#076969"
"44100","77.4","#076969"
"44150","77.5","#076969"
"44200","77.3","#076969"
"44250","76.9","#076969"
"44300","73.8","#076969"
"44350","77.3","#076969"
"44400","77.5","#076969"
"44450","78.2","#076969"
"44500","77.7","#076969"
"44550","78","#076969"
"44600","79.2","#076969"
"44650","76","#076969"
"44700","78.3","#076969"
"44750","70.5","#AF550B"
